socio_unit_id,socio_cluster,population,stops,active_stops,total_stop_use,avg_trip_graph_degree,critical_stops,community,city,region,metro,stop_use_per_1000,stops_per_1000,stop_use_per_stop,critical_stop_share,active_stop_share
79000146,5.0,1448.0,5,5,5633,3.8,0,17.0,פתח תקווה,מרכז,תל אביב,3890.1933701657463,3.453038674033149,1126.6,0.0,1.0
79000211,9.0,13568.0,3,3,2801,3.0,0,17.0,פתח תקווה,מרכז,תל אביב,206.44162735849056,0.22110849056603774,933.6666666666666,0.0,1.0
79000212,9.0,8558.0,7,7,5711,3.142857142857143,0,17.0,פתח תקווה,מרכז,תל אביב,667.3288151437253,0.817948118719327,815.8571428571429,0.0,1.0
79000213,9.0,1401.0,4,4,1642,3.5,0,17.0,פתח תקווה,מרכז,תל אביב,1172.0199857244825,2.8551034975017844,410.5,0.0,1.0
79000214,9.0,,4,4,4601,4.5,0,17.0,פתח תקווה,מרכז,תל אביב,,,1150.25,0.0,1.0
79000221,8.0,3093.0,5,5,2880,3.0,0,17.0,פתח תקווה,מרכז,תל אביב,931.1348205625605,1.6165535079211122,576.0,0.0,1.0
79000222,7.0,3734.0,4,4,1439,3.0,0,17.0,פתח תקווה,מרכז,תל אביב,385.3776111408677,1.0712372790573113,359.75,0.0,1.0
79000223,8.0,3733.0,3,3,3065,3.6666666666666665,0,17.0,פתח תקווה,מרכז,תל אביב,821.0554513795875,0.8036431824270024,1021.6666666666666,0.0,1.0
79000224,7.0,3326.0,6,6,5996,2.8333333333333335,0,17.0,פתח תקווה,מרכז,תל אביב,1802.7660853878533,1.8039687312086592,999.3333333333334,0.0,1.0
79000231,6.0,6525.0,5,5,5297,3.6,0,17.0,פתח תקווה,מרכז,תל אביב,811.8007662835249,0.7662835249042146,1059.4,0.0,1.0
79000232,6.0,3216.0,3,3,4415,4.333333333333333,0,17.0,פתח תקווה,מרכז,תל אביב,1372.823383084577,0.9328358208955224,1471.6666666666667,0.0,1.0
79000233,7.0,3005.0,7,7,3030,2.7142857142857144,0,17.0,פתח תקווה,מרכז,תל אביב,1008.3194675540765,2.3294509151414307,432.85714285714283,0.0,1.0
79000234,5.0,3155.0,4,4,1531,2.5,0,17.0,פתח תקווה,מרכז,תל אביב,485.26148969889067,1.2678288431061806,382.75,0.0,1.0
79000235,5.0,2725.0,1,1,1528,4.0,0,17.0,פתח תקווה,מרכז,תל אביב,560.7339449541284,0.3669724770642202,1528.0,0.0,1.0
79000236,5.0,4152.0,6,6,10951,4.5,0,17.0,פתח תקווה,מרכז,תל אביב,2637.52408477842,1.445086705202312,1825.1666666666667,0.0,1.0
79000311,4.0,4553.0,12,12,14135,4.333333333333333,0,17.0,פתח תקווה,מרכז,תל אביב,3104.5464528882057,2.6356248627278718,1177.9166666666667,0.0,1.0
79000312,5.0,5124.0,10,10,15562,4.9,0,17.0,פתח תקווה,מרכז,תל אביב,3037.0804059328652,1.95160031225605,1556.2,0.0,1.0
79000313,5.0,3433.0,8,8,9423,4.375,0,17.0,פתח תקווה,מרכז,תל אביב,2744.829595106321,2.330323332362365,1177.875,0.0,1.0
79000321,6.0,4640.0,3,3,3017,5.0,0,17.0,פתח תקווה,מרכז,תל אביב,650.2155172413793,0.646551724137931,1005.6666666666666,0.0,1.0
79000322,5.0,2320.0,1,1,1551,3.0,0,17.0,פתח תקווה,מרכז,תל אביב,668.5344827586207,0.43103448275862066,1551.0,0.0,1.0
79000323,6.0,2791.0,2,2,1734,2.0,0,17.0,פתח תקווה,מרכז,תל אביב,621.282694374776,0.7165890361877463,867.0,0.0,1.0
79000324,7.0,3502.0,5,5,5735,3.6,0,17.0,פתח תקווה,מרכז,תל אביב,1637.6356367789836,1.4277555682467162,1147.0,0.0,1.0
79000411,7.0,1640.0,5,5,3713,3.0,0,17.0,פתח תקווה,מרכז,תל אביב,2264.0243902439024,3.048780487804878,742.6,0.0,1.0
79000412,5.0,2443.0,7,7,4230,2.857142857142857,0,17.0,פתח תקווה,מרכז,תל אביב,1731.4776913630783,2.865329512893983,604.2857142857143,0.0,1.0
79000413,6.0,2024.0,4,4,1844,2.5,0,17.0,פתח תקווה,מרכז,תל אביב,911.0671936758893,1.976284584980237,461.0,0.0,1.0
79000414,5.0,3586.0,7,7,6857,3.2857142857142856,0,17.0,פתח תקווה,מרכז,תל אביב,1912.1583937534858,1.9520356943669828,979.5714285714286,0.0,1.0
79000415,5.0,2499.0,10,10,5243,2.8,0,17.0,פתח תקווה,מרכז,תל אביב,2098.0392156862745,4.001600640256102,524.3,0.0,1.0
79000421,5.0,3230.0,22,22,8306,3.5454545454545454,0,17.0,פתח תקווה,מרכז,תל אביב,2571.517027863777,6.811145510835914,377.54545454545456,0.0,1.0
79000422,7.0,2747.0,6,6,3416,3.3333333333333335,0,17.0,פתח תקווה,מרכז,תל אביב,1243.538405533309,2.184200946487077,569.3333333333334,0.0,1.0
79000423,6.0,5899.0,7,7,4266,3.0,0,17.0,פתח תקווה,מרכז,תל אביב,723.1734192235972,1.1866418036955415,609.4285714285714,0.0,1.0
79000424,7.0,4487.0,6,6,2197,2.3333333333333335,0,17.0,פתח תקווה,מרכז,תל אביב,489.63672832627594,1.337196344996657,366.1666666666667,0.0,1.0
79000431,6.0,2523.0,9,9,6087,3.7777777777777777,0,17.0,פתח תקווה,מרכז,תל אביב,2412.604042806183,3.5671819262782405,676.3333333333334,0.0,1.0
79000432,5.0,3059.0,1,1,859,4.0,0,17.0,פתח תקווה,מרכז,תל אביב,280.81072245831973,0.32690421706440015,859.0,0.0,1.0
79000433,6.0,4001.0,3,3,3457,5.333333333333333,0,17.0,פתח תקווה,מרכז,תל אביב,864.0339915021244,0.7498125468632841,1152.3333333333333,0.0,1.0
79000434,6.0,1435.0,4,4,3691,5.25,0,17.0,פתח תקווה,מרכז,תל אביב,2572.1254355400697,2.7874564459930316,922.75,0.0,1.0
79000511,6.0,2103.0,12,12,12195,7.0,0,17.0,פתח תקווה,מרכז,תל אביב,5798.858773181169,5.706134094151213,1016.25,0.0,1.0
79000512,4.0,3473.0,4,4,4287,4.75,0,17.0,פתח תקווה,מרכז,תל אביב,1234.3794989922258,1.151742009789807,1071.75,0.0,1.0
79000513,3.0,3343.0,8,8,4158,3.375,0,17.0,פתח תקווה,מרכז,תל אביב,1243.7930002991325,2.3930601256356567,519.75,0.0,1.0
79000514,7.0,768.0,5,5,2449,3.0,0,17.0,פתח תקווה,מרכז,תל אביב,3188.8020833333335,6.510416666666667,489.8,0.0,1.0
79000515,4.0,1676.0,5,5,4140,4.2,0,17.0,פתח תקווה,מרכז,תל אביב,2470.1670644391406,2.983293556085919,828.0,0.0,1.0
79000516,7.0,1331.0,9,9,4783,3.111111111111111,0,17.0,פתח תקווה,מרכז,תל אביב,3593.5386927122463,6.7618332081142,531.4444444444445,0.0,1.0
79000521,7.0,5612.0,9,9,12858,4.555555555555555,0,17.0,פתח תקווה,מרכז,תל אביב,2291.1617961511047,1.603706343549537,1428.6666666666667,0.0,1.0
79000522,6.0,7197.0,4,4,5918,4.75,0,7.0,פתח תקווה,מרכז,תל אביב,822.2870640544671,0.5557871335278589,1479.5,0.0,1.0
79000523,4.0,9115.0,3,3,4905,5.0,0,17.0,פתח תקווה,מרכז,תל אביב,538.1239714755897,0.3291278113000548,1635.0,0.0,1.0
79000524,3.0,5316.0,28,28,23668,2.7142857142857144,0,17.0,פתח תקווה,מרכז,תל אביב,4452.21971407073,5.2671181339352895,845.2857142857143,0.0,1.0
7910001,6.0,1043.0,2,2,76,3.0,0,6.0,משען,מרכז,פריפריה,72.8667305848514,1.9175455417066154,38.0,0.0,1.0
7920001,7.0,504.0,18,18,2076,2.6666666666666665,0,29.0,נתיב השיירה,צפון,פריפריה,4119.047619047618,35.714285714285715,115.33333333333333,0.0,1.0
7930001,7.0,1072.0,2,2,46,2.0,0,6.0,גבעתי,מרכז,פריפריה,42.91044776119403,1.8656716417910448,23.0,0.0,1.0
7940001,5.0,549.0,6,6,240,2.3333333333333335,0,6.0,עגור,מרכז,פריפריה,437.1584699453552,10.92896174863388,40.0,0.0,1.0
7950001,6.0,806.0,10,10,362,2.6,0,2.0,יערה,צפון,פריפריה,449.1315136476427,12.40694789081886,36.2,0.0,1.0
7960001,7.0,1095.0,3,3,495,3.3333333333333335,0,15.0,צלפון,מרכז,פריפריה,452.05479452054794,2.73972602739726,165.0,0.0,1.0
7970001,4.0,1991.0,3,3,126,2.6666666666666665,0,60.0,אחיעזר,מרכז,תל אביב,63.28478151682572,1.5067805123053741,42.0,0.0,1.0
7980001,5.0,905.0,11,11,1762,4.636363636363637,0,7.0,יגל,מרכז,תל אביב,1946.9613259668508,12.154696132596685,160.1818181818182,0.0,1.0
7990001,7.0,1125.0,5,5,292,3.6,0,6.0,זכריה,מרכז,פריפריה,259.55555555555554,4.444444444444445,58.4,0.0,1.0
80000001,3.0,5121.0,30,30,6022,3.1,0,48.0,צפת,צפון,פריפריה,1175.942198789299,5.8582308142940835,200.73333333333332,0.0,1.0
80000002,2.0,4975.0,26,26,10519,4.961538461538462,0,48.0,צפת,צפון,פריפריה,2114.3718592964824,5.226130653266331,404.5769230769231,0.0,1.0
80000003,2.0,502.0,14,14,6360,6.071428571428571,0,48.0,צפת,צפון,פריפריה,12669.322709163345,27.888446215139442,454.2857142857143,0.0,1.0
80000004,2.0,4499.0,14,14,13544,6.0,0,48.0,צפת,צפון,פריפריה,3010.4467659479888,3.111802622805068,967.4285714285714,0.0,1.0
80000005,2.0,4100.0,20,20,11653,4.95,0,48.0,צפת,צפון,פריפריה,2842.19512195122,4.878048780487805,582.65,0.0,1.0
80000006,1.0,6357.0,21,21,13363,4.666666666666667,0,48.0,צפת,צפון,פריפריה,2102.092181846783,3.303445021236432,636.3333333333334,0.0,1.0
80000007,2.0,5407.0,12,12,12018,5.75,0,48.0,צפת,צפון,פריפריה,2222.674311078232,2.2193452931385242,1001.5,0.0,1.0
80000008,5.0,4743.0,24,24,5556,3.5,0,48.0,צפת,צפון,פריפריה,1171.4104996837445,5.0600885515496525,231.5,0.0,1.0
8000001,9.0,918.0,5,5,1795,5.2,0,19.0,בית חנניה,צפון,פריפריה,1955.3376906318083,5.446623093681917,359.0,0.0,1.0
80000010,6.0,1823.0,16,16,4095,2.8125,0,48.0,צפת,צפון,פריפריה,2246.2973121228742,8.776741634668129,255.9375,0.0,1.0
80000011,5.0,503.0,2,2,71,1.0,0,48.0,צפת,צפון,פריפריה,141.15308151093438,3.976143141153081,35.5,0.0,1.0
800001,7.0,1351.0,15,15,7118,4.0,0,4.0,נהלל,צפון,חיפה,5268.689859363435,11.102886750555145,474.53333333333336,0.0,1.0
8010001,7.0,1360.0,13,13,1465,3.3076923076923075,0,60.0,"חמ""ד",מרכז,תל אביב,1077.2058823529412,9.558823529411766,112.6923076923077,0.0,1.0
8020001,7.0,865.0,5,5,95,2.4,0,7.0,"גבעת כ""ח",מרכז,תל אביב,109.82658959537572,5.780346820809248,19.0,0.0,1.0
8030001,3.0,747.0,5,5,743,4.0,0,13.0,יושיביה,דרום,פריפריה,994.6452476572958,6.693440428380187,148.6,0.0,1.0
8040001,5.0,1413.0,6,6,306,2.0,0,7.0,אחיסמך,מרכז,תל אביב,216.56050955414014,4.246284501061571,51.0,0.0,1.0
8050001,5.0,848.0,10,10,502,2.1,0,6.0,ישעי,ירושלים,פריפריה,591.9811320754717,11.79245283018868,50.2,0.0,1.0
8060001,7.0,856.0,2,2,444,2.0,0,30.0,עין יהב,דרום,פריפריה,518.6915887850467,2.336448598130841,222.0,0.0,1.0
8070001,9.0,916.0,9,9,549,2.4444444444444446,0,3.0,חניאל,מרכז,פריפריה,599.3449781659389,9.825327510917031,61.0,0.0,1.0
8080001,7.0,575.0,2,2,104,4.0,0,10.0,ניר אליהו,מרכז,תל אביב,180.8695652173913,3.4782608695652177,52.0,0.0,1.0
8090001,5.0,532.0,27,27,6815,4.074074074074074,0,15.0,נחם,ירושלים,פריפריה,12810.15037593985,50.751879699248114,252.40740740740742,0.0,1.0
8100001,7.0,657.0,1,1,68,3.0,0,19.0,עופר,צפון,חיפה,103.5007610350076,1.5220700152207,68.0,0.0,1.0
8110001,7.0,730.0,8,8,705,3.0,0,13.0,יכיני,דרום,פריפריה,965.7534246575342,10.95890410958904,88.125,0.0,1.0
8120001,6.0,7446.0,62,62,6471,2.725806451612903,0,2.0,שלומי,צפון,פריפריה,869.0572119258662,8.3266183185603,104.37096774193549,0.0,1.0
8130001,7.0,1226.0,10,10,162,2.3,0,2.0,עין יעקב,צפון,פריפריה,132.13703099510604,8.156606851549755,16.2,0.0,1.0
8140001,5.0,900.0,2,2,145,2.5,0,13.0,תלמים,מרכז,פריפריה,161.11111111111111,2.2222222222222223,72.5,0.0,1.0
8150001,5.0,629.0,11,11,2987,4.909090909090909,0,6.0,זבדיאל,מרכז,פריפריה,4748.807631160572,17.488076311605724,271.54545454545456,0.0,1.0
8160001,5.0,530.0,5,5,981,3.2,0,21.0,זנוח,ירושלים,פריפריה,1850.943396226415,9.433962264150942,196.2,0.0,1.0
8170001,7.0,1538.0,8,8,324,2.5,0,6.0,עזריקם,מרכז,פריפריה,210.66319895968792,5.201560468140443,40.5,0.0,1.0
8180001,5.0,737.0,7,7,271,2.0,0,6.0,זרחיה,מרכז,פריפריה,367.70691994572593,9.49796472184532,38.714285714285715,0.0,1.0
8190001,8.0,815.0,5,5,893,2.8,0,6.0,אביגדור,מרכז,פריפריה,1095.7055214723925,6.134969325153374,178.6,0.0,1.0
8200001,5.0,504.0,10,10,789,3.5,0,13.0,חלץ,מרכז,פריפריה,1565.4761904761904,19.841269841269842,78.9,0.0,1.0
82000011,8.0,7611.0,30,30,26961,3.066666666666667,0,27.0,קריית מוצקין,צפון,חיפה,3542.372881355932,3.941663381947182,898.7,0.0,1.0
82000012,7.0,9552.0,32,32,19121,3.0,0,27.0,קריית מוצקין,צפון,חיפה,2001.7797319932997,3.3500837520938025,597.53125,0.0,1.0
82000013,5.0,3614.0,8,8,6986,3.75,0,27.0,קריית מוצקין,צפון,חיפה,1933.038184836746,2.213613724405091,873.25,0.0,1.0
82000014,7.0,3098.0,16,16,10534,3.625,0,27.0,קריית מוצקין,צפון,חיפה,3400.25823111685,5.1646223369916076,658.375,0.0,1.0
82000021,6.0,4217.0,4,4,2483,2.75,0,27.0,קריית מוצקין,צפון,חיפה,588.8072089162912,0.9485416172634574,620.75,0.0,1.0
82000022,4.0,5056.0,8,8,5596,3.625,0,27.0,קריית מוצקין,צפון,חיפה,1106.8037974683543,1.5822784810126582,699.5,0.0,1.0
82000023,5.0,2030.0,5,5,4429,2.2,0,27.0,קריית מוצקין,צפון,חיפה,2181.773399014778,2.4630541871921183,885.8,0.0,1.0
82000031,7.0,2372.0,1,1,1131,3.0,0,27.0,קריית מוצקין,צפון,חיפה,476.81281618887016,0.42158516020236086,1131.0,0.0,1.0
82000032,6.0,2372.0,2,2,2212,2.5,0,27.0,קריית מוצקין,צפון,חיפה,932.5463743676222,0.8431703204047217,1106.0,0.0,1.0
82000033,6.0,3472.0,1,1,890,4.0,0,27.0,קריית מוצקין,צפון,חיפה,256.3364055299539,0.2880184331797235,890.0,0.0,1.0
82000034,7.0,4608.0,12,12,15363,2.6666666666666665,0,27.0,קריית מוצקין,צפון,חיפה,3333.984375,2.6041666666666665,1280.25,0.0,1.0
820001,6.0,779.0,3,3,634,3.0,0,4.0,עין חרוד (מאוחד),צפון,פריפריה,813.8639281129654,3.851091142490372,211.33333333333334,0.0,1.0
8210001,6.0,554.0,2,2,288,3.5,0,6.0,אחוזם,מרכז,פריפריה,519.85559566787,3.6101083032490977,144.0,0.0,1.0
8220001,7.0,951.0,11,11,1489,2.272727272727273,0,44.0,מטע,ירושלים,ירושלים,1565.720294426919,11.566771819137749,135.36363636363637,0.0,1.0
8230001,7.0,725.0,7,7,819,4.142857142857143,0,44.0,בר גיורא,ירושלים,ירושלים,1129.655172413793,9.655172413793103,117.0,0.0,1.0
8240001,8.0,1122.0,9,9,454,2.6666666666666665,0,13.0,כוכב מיכאל,מרכז,פריפריה,404.6345811051694,8.02139037433155,50.44444444444444,0.0,1.0
8250001,7.0,1486.0,7,7,791,2.142857142857143,0,44.0,נס הרים,ירושלים,ירושלים,532.3014804845222,4.710632570659489,113.0,0.0,1.0
8260001,5.0,393.0,16,16,1544,2.6875,0,6.0,עוזה,מרכז,פריפריה,3928.7531806615775,40.712468193384225,96.5,0.0,1.0
8270001,8.0,673.0,1,1,82,4.0,0,68.0,נווה מבטח,מרכז,פריפריה,121.84249628528974,1.4858841010401187,82.0,0.0,1.0
8280001,7.0,966.0,5,5,527,2.6,0,26.0,ישרש,מרכז,תל אביב,545.5486542443065,5.175983436853002,105.4,0.0,1.0
8290001,7.0,455.0,2,2,154,3.0,0,47.0,מבטחים,דרום,פריפריה,338.46153846153845,4.395604395604396,77.0,0.0,1.0
83000113,8.0,3086.0,8,8,2273,3.125,0,12.0,ראשון לציון,מרכז,תל אביב,736.5521710952689,2.592352559948153,284.125,0.0,1.0
83000114,7.0,4708.0,10,10,4111,4.5,0,12.0,ראשון לציון,מרכז,תל אביב,873.1945624468989,2.1240441801189465,411.1,0.0,1.0
83000115,6.0,4685.0,7,7,3945,4.142857142857143,0,12.0,ראשון לציון,מרכז,תל אביב,842.0490928495198,1.4941302027748131,563.5714285714286,0.0,1.0
83000116,6.0,4179.0,5,5,2549,4.0,0,12.0,ראשון לציון,מרכז,תל אביב,609.9545345776502,1.1964584828906437,509.8,0.0,1.0
83000117,5.0,4523.0,3,3,2688,4.333333333333333,0,12.0,ראשון לציון,מרכז,תל אביב,594.295821357506,0.6632765863365023,896.0,0.0,1.0
83000121,6.0,4000.0,6,6,5896,4.666666666666667,0,12.0,ראשון לציון,מרכז,תל אביב,1474.0,1.5,982.6666666666666,0.0,1.0
83000122,6.0,3517.0,3,3,2470,4.666666666666667,0,12.0,ראשון לציון,מרכז,תל אביב,702.3030992323003,0.8529997156667615,823.3333333333334,0.0,1.0
83000123,6.0,3028.0,3,3,1453,4.0,0,12.0,ראשון לציון,מרכז,תל אביב,479.8546895640687,0.9907529722589168,484.3333333333333,0.0,1.0
83000125,7.0,6450.0,8,8,4378,4.125,0,12.0,ראשון לציון,מרכז,תל אביב,678.7596899224806,1.2403100775193798,547.25,0.0,1.0
83000126,7.0,9230.0,32,32,13858,4.875,0,7.0,ראשון לציון,מרכז,תל אביב,1501.4084507042253,3.466955579631636,433.0625,0.0,1.0
83000211,6.0,4408.0,8,8,5812,3.25,0,12.0,ראשון לציון,מרכז,תל אביב,1318.5117967332123,1.8148820326678765,726.5,0.0,1.0
83000212,7.0,11060.0,18,18,6582,3.111111111111111,0,12.0,ראשון לציון,מרכז,תל אביב,595.117540687161,1.6274864376130198,365.6666666666667,0.0,1.0
83000213,6.0,5212.0,22,22,9608,3.409090909090909,0,12.0,ראשון לציון,מרכז,תל אביב,1843.4382194934767,4.22102839600921,436.72727272727275,0.0,1.0
83000214,8.0,5463.0,9,9,3014,3.0,0,12.0,ראשון לציון,מרכז,תל אביב,551.7115138202453,1.6474464579901154,334.8888888888889,0.0,1.0
83000215,8.0,4631.0,6,6,1951,4.0,0,12.0,ראשון לציון,מרכז,תל אביב,421.2912977758583,1.2956164975167352,325.1666666666667,0.0,1.0
83000221,7.0,5064.0,4,4,3738,3.5,0,12.0,ראשון לציון,מרכז,תל אביב,738.1516587677726,0.7898894154818326,934.5,0.0,1.0
83000222,7.0,2934.0,1,1,1190,4.0,0,12.0,ראשון לציון,מרכז,תל אביב,405.5896387184731,0.34083162917518744,1190.0,0.0,1.0
83000223,8.0,6999.0,8,8,9561,9.5,0,12.0,ראשון לציון,מרכז,תל אביב,1366.0522931847408,1.143020431490213,1195.125,0.0,1.0
83000224,7.0,2527.0,4,4,4886,4.0,0,12.0,ראשון לציון,מרכז,תל אביב,1933.518005540166,1.5829046299960428,1221.5,0.0,1.0
83000225,7.0,3265.0,2,2,2009,6.0,0,12.0,ראשון לציון,מרכז,תל אביב,615.3139356814702,0.6125574272588055,1004.5,0.0,1.0
83000311,7.0,12755.0,46,46,30080,4.3478260869565215,0,12.0,ראשון לציון,מרכז,תל אביב,2358.2908663269304,3.6064288514308114,653.9130434782609,0.0,1.0
83000312,7.0,3534.0,2,2,1795,4.5,0,12.0,ראשון לציון,מרכז,תל אביב,507.9230333899264,0.5659309564233164,897.5,0.0,1.0
83000313,7.0,5168.0,2,2,3242,6.0,0,12.0,ראשון לציון,מרכז,תל אביב,627.3219814241486,0.38699690402476783,1621.0,0.0,1.0
83000314,7.0,4316.0,1,1,1145,5.0,0,12.0,ראשון לציון,מרכז,תל אביב,265.29193697868396,0.23169601482854496,1145.0,0.0,1.0
83000315,6.0,3312.0,9,9,12257,5.888888888888889,0,12.0,ראשון לציון,מרכז,תל אביב,3700.7850241545893,2.717391304347826,1361.888888888889,0.0,1.0
83000411,9.0,1941.0,3,3,1383,3.3333333333333335,0,12.0,ראשון לציון,מרכז,תל אביב,712.5193199381762,1.5455950540958268,461.0,0.0,1.0
83000412,8.0,5502.0,15,15,8027,3.2666666666666666,0,12.0,ראשון לציון,מרכז,תל אביב,1458.9240276263179,2.7262813522355507,535.1333333333333,0.0,1.0
83000413,7.0,4604.0,5,5,5179,4.0,0,12.0,ראשון לציון,מרכז,תל אביב,1124.8913987836663,1.0860121633362294,1035.8,0.0,1.0
83000421,7.0,4091.0,4,4,6418,6.5,0,12.0,ראשון לציון,מרכז,תל אביב,1568.8095820092888,0.9777560498655585,1604.5,0.0,1.0
83000422,7.0,3690.0,3,3,1238,2.6666666666666665,0,12.0,ראשון לציון,מרכז,תל אביב,335.50135501355015,0.8130081300813008,412.6666666666667,0.0,1.0
83000423,7.0,3880.0,3,3,2233,4.333333333333333,0,12.0,ראשון לציון,מרכז,תל אביב,575.5154639175257,0.7731958762886597,744.3333333333334,0.0,1.0
83000424,8.0,3464.0,3,3,320,2.6666666666666665,0,12.0,ראשון לציון,מרכז,תל אביב,92.37875288683603,0.8660508083140878,106.66666666666667,0.0,1.0
83000425,7.0,3149.0,3,3,2922,5.0,0,12.0,ראשון לציון,מרכז,תל אביב,927.9136233724992,0.952683391552874,974.0,0.0,1.0
83000426,7.0,4434.0,6,6,3123,4.833333333333333,0,12.0,ראשון לציון,מרכז,תל אביב,704.3301759133965,1.3531799729364007,520.5,0.0,1.0
83000511,3.0,4906.0,6,6,4729,2.6666666666666665,0,12.0,ראשון לציון,מרכז,תל אביב,963.9217284957195,1.2229922543823888,788.1666666666666,0.0,1.0
83000512,4.0,3648.0,10,10,6603,4.5,0,12.0,ראשון לציון,מרכז,תל אביב,1810.032894736842,2.7412280701754383,660.3,0.0,1.0
83000513,4.0,2790.0,4,4,1985,3.5,0,12.0,ראשון לציון,מרכז,תל אביב,711.4695340501792,1.4336917562724014,496.25,0.0,1.0
83000514,7.0,3765.0,12,12,4840,2.75,0,12.0,ראשון לציון,מרכז,תל אביב,1285.5245683930943,3.1872509960159365,403.3333333333333,0.0,1.0
83000515,8.0,2569.0,6,6,4397,3.6666666666666665,0,12.0,ראשון לציון,מרכז,תל אביב,1711.5609186453873,2.3355391202802647,732.8333333333334,0.0,1.0
83000516,8.0,6045.0,9,9,12941,4.666666666666667,0,12.0,ראשון לציון,מרכז,תל אביב,2140.7775020678246,1.488833746898263,1437.888888888889,0.0,1.0
83000521,7.0,4595.0,36,36,24711,4.027777777777778,0,12.0,ראשון לציון,מרכז,תל אביב,5377.801958650707,7.834602829162133,686.4166666666666,0.0,1.0
83000522,7.0,4555.0,4,4,4929,5.0,0,12.0,ראשון לציון,מרכז,תל אביב,1082.1075740944018,0.8781558726673985,1232.25,0.0,1.0
83000523,8.0,4470.0,5,5,4335,4.6,0,12.0,ראשון לציון,מרכז,תל אביב,969.7986577181208,1.1185682326621924,867.0,0.0,1.0
83000524,7.0,3208.0,5,5,4436,4.6,0,12.0,ראשון לציון,מרכז,תל אביב,1382.7930174563592,1.5586034912718205,887.2,0.0,1.0
83000531,8.0,4922.0,6,6,4521,3.1666666666666665,0,12.0,ראשון לציון,מרכז,תל אביב,918.5290532303941,1.219016659894352,753.5,0.0,1.0
83000532,7.0,2019.0,6,6,4192,4.0,0,12.0,ראשון לציון,מרכז,תל אביב,2076.275383853393,2.9717682020802374,698.6666666666666,0.0,1.0
83000533,7.0,4531.0,11,11,5818,3.0,0,12.0,ראשון לציון,מרכז,תל אביב,1284.0432575590378,2.4277201500772456,528.9090909090909,0.0,1.0
83000534,7.0,6086.0,6,6,1734,2.3333333333333335,0,12.0,ראשון לציון,מרכז,תל אביב,284.9162011173184,0.9858692080184029,289.0,0.0,1.0
83000611,8.0,2699.0,25,25,6757,3.56,0,12.0,ראשון לציון,מרכז,תל אביב,2503.519822156354,9.262689885142645,270.28,0.0,1.0
83000612,8.0,3001.0,8,8,4199,2.875,0,12.0,ראשון לציון,מרכז,תל אביב,1399.2002665778073,2.665778073975342,524.875,0.0,1.0
83000614,8.0,5870.0,39,39,36409,4.589743589743589,0,12.0,ראשון לציון,מרכז,תל אביב,6202.5553662691655,6.643952299829642,933.5641025641025,0.0,1.0
83000615,7.0,5019.0,9,9,5746,3.6666666666666665,0,12.0,ראשון לציון,מרכז,תל אביב,1144.8495716278142,1.7931858936043037,638.4444444444445,0.0,1.0
83000616,7.0,3753.0,6,6,6481,4.333333333333333,0,12.0,ראשון לציון,מרכז,תל אביב,1726.8851585398347,1.5987210231814548,1080.1666666666667,0.0,1.0
83000617,8.0,5458.0,8,8,10666,4.5,0,12.0,ראשון לציון,מרכז,תל אביב,1954.195676071821,1.4657383657017222,1333.25,0.0,1.0
83000623,7.0,2794.0,4,4,3914,6.5,0,12.0,ראשון לציון,מרכז,תל אביב,1400.8589835361488,1.4316392269148175,978.5,0.0,1.0
83000624,7.0,6405.0,8,8,5837,3.125,0,12.0,ראשון לציון,מרכז,תל אביב,911.3192818110851,1.249024199843872,729.625,0.0,1.0
83000625,8.0,1793.0,2,2,1440,4.5,0,12.0,ראשון לציון,מרכז,תל אביב,803.1232571109872,1.1154489682097044,720.0,0.0,1.0
8310001,4.0,11170.0,100,100,23671,3.33,0,43.0,ירוחם,דרום,פריפריה,2119.1584601611457,8.952551477170994,236.71,0.0,1.0
8330001,8.0,254.0,4,4,88,2.0,0,4.0,נורית,צפון,פריפריה,346.45669291338584,15.748031496062993,22.0,0.0,1.0
8360001,9.0,591.0,2,2,2784,11.0,0,37.0,גנות,מרכז,תל אביב,4710.659898477157,3.3840947546531304,1392.0,0.0,1.0
8370001,7.0,876.0,11,11,292,2.0,0,55.0,עזריאל,מרכז,תל אביב,333.3333333333333,12.557077625570775,26.545454545454547,0.0,1.0
8380001,7.0,830.0,3,3,246,3.0,0,7.0,פדיה,מרכז,תל אביב,296.3855421686747,3.6144578313253013,82.0,0.0,1.0
8390001,7.0,884.0,10,10,753,2.7,0,7.0,פתחיה,מרכז,תל אביב,851.8099547511312,11.312217194570135,75.3,0.0,1.0
8400001,7.0,294.0,4,4,186,2.0,0,13.0,כיסופים,דרום,פריפריה,632.6530612244899,13.605442176870747,46.5,0.0,1.0
840001,6.0,586.0,4,4,1130,2.5,0,4.0,תל יוסף,צפון,פריפריה,1928.3276450511946,6.825938566552901,282.5,0.0,1.0
84000112,9.0,2994.0,2,2,656,5.5,0,26.0,רחובות,מרכז,תל אביב,219.10487641950567,0.6680026720106881,328.0,0.0,1.0
84000113,7.0,409.0,25,25,15519,3.32,0,26.0,רחובות,מרכז,תל אביב,37943.7652811736,61.12469437652811,620.76,0.0,1.0
84000114,8.0,3950.0,4,4,1038,4.25,0,26.0,רחובות,מרכז,תל אביב,262.7848101265823,1.0126582278481013,259.5,0.0,1.0
