removed_stop,origin_stop,destination_stop,baseline_seconds,detour_seconds
748,49543,13612,7276.0,206.0
748,13051,49540,6658.0,278.0
748,36828,19188,6730.0,154.0
748,4217,34760,8009.0,32.0
748,50275,9123,5276.0,53.0
748,4113,29480,3528.0,137.0
748,29013,44643,7514.0,63.0
748,27192,50556,5384.0,53.0
748,20016,8367,10535.0,65.0
748,14038,6212,4670.5,98.5
748,28279,17640,11910.0,1.0
748,11789,4245,8265.0,53.0
748,13522,4288,8127.0,197.0
748,11455,273,4482.0,70.0
748,41488,19003,9666.0,216.5
748,50872,51863,5438.0,76.5
748,19782,48815,7506.0,216.5
748,13553,18494,5757.0,155.0
748,852,44953,7406.0,230.5
748,16792,5270,5610.0,9.0
748,13774,6201,5468.0,123.0
748,5102,39576,6325.0,6.0
748,4274,49209,8924.0,83.0
748,16383,42088,6765.5,21.5
748,12854,19199,6668.5,121.5
748,13553,34300,6008.0,187.0
748,16602,2928,3460.0,79.0
748,14469,7721,2638.0,25.0
748,13522,19946,7847.5,153.5
748,16602,3426,3352.0,63.0
748,28138,19622,8906.0,47.0
748,49543,14537,6999.0,303.0
748,13848,1549,3235.0,15.0
748,14133,4322,6844.0,197.0
748,838,41553,6065.0,258.0
748,25174,20566,8839.0,124.5
748,47768,13138,4801.0,43.0
748,14133,7023,7144.0,226.0
748,20016,12109,9921.0,20.0
748,16637,17652,5795.0,173.0
748,11191,40334,6163.0,94.0
748,50872,23958,6314.0,56.5
748,20948,34114,5753.0,28.0
748,11191,38576,4330.5,59.0
748,4217,35099,5858.0,32.0
748,13746,5390,5664.0,189.0
748,33945,34419,2091.0,9.0
748,20011,50065,5106.0,166.0
748,13522,20366,8405.0,197.0
748,5759,13341,5338.0,121.0
748,44338,49508,7956.0,162.5
748,21398,18489,8092.0,65.0
748,15455,5427,7060.5,185.5
748,14149,40605,5634.0,260.0
748,25280,39211,6652.0,220.5
748,40228,13319,6282.0,108.0
748,6072,27754,11745.0,95.0
748,27840,19988,11599.0,47.0
748,47768,34482,5124.0,44.0
748,991,19206,6373.0,21.0
748,50275,8889,4803.0,53.0
748,21818,19598,5166.0,245.0
748,991,38236,9227.0,33.5
748,4608,21334,4685.0,28.0
748,49936,50738,1805.0,243.0
748,49665,21752,2822.0,0.0
748,13553,34545,3358.0,69.0
748,42053,41807,6211.0,133.5
748,42765,10084,6562.5,60.0
748,14133,18552,7347.0,226.0
748,36491,19662,6013.0,196.0
748,15499,36030,2515.0,35.0
748,44866,29475,3941.0,4.0
748,4904,69,5889.0,62.0
748,4217,34342,5020.0,32.0
748,13746,48991,3796.0,4.0
748,13924,4380,7678.0,73.0
748,47906,8813,4615.0,9.0
748,37685,38501,4282.5,16.0
748,4274,24162,8240.0,51.0
748,41886,18624,7643.0,360.5
748,1828,29521,4499.0,18.0
748,21818,6073,7013.0,226.5
748,9793,43944,7735.0,31.0
748,34350,5892,5441.0,90.0
748,34345,42651,2990.0,9.0
748,48005,42051,8700.0,53.5
748,34213,47905,5150.0,4.0
748,509,16769,2255.0,45.0
748,1398,16119,4992.5,59.0
748,27230,20280,11492.0,49.5
748,14469,29194,8295.0,97.0
748,48701,35530,7402.0,207.5
748,6072,26373,8019.0,449.5
748,5380,13162,5683.0,171.0
748,44999,36039,5183.0,152.0
748,41886,35640,4844.0,18.0
748,6072,34482,7234.0,373.5
748,14469,40910,3348.0,5.0
748,43982,35538,6691.0,151.5
748,6298,13186,4541.0,108.0
748,44786,5729,6760.0,18.0
748,13936,18696,6937.0,141.5
748,11191,47967,6258.5,100.5
748,18315,15835,7318.0,65.0
748,211,44856,5717.0,4.0
748,42053,15844,7517.0,106.5
748,14149,4131,2915.0,161.0
748,34350,6912,5712.0,83.0
748,14038,3420,5042.0,43.0
748,36828,20532,7796.0,28.0
748,13051,4961,4746.0,21.0
748,41886,3695,5231.0,18.0
748,4274,24620,8755.0,274.0
748,20016,751,6859.0,244.5
748,34350,20814,8042.0,271.5
748,37472,4373,7541.0,95.0
748,24074,4238,8271.5,120.5
748,49936,5734,5908.0,193.5
748,19782,13599,8166.0,323.0
748,13553,4162,5532.0,106.0
748,13924,43641,1694.0,25.0
748,5759,10671,6838.0,94.0
748,49543,39442,10032.5,49.5
748,5380,16066,6764.0,248.0
748,13746,18489,7375.0,250.0
748,22825,4671,5176.0,130.0
748,49543,24734,7005.0,49.5
748,838,40301,4545.0,69.0
748,13936,5580,8197.0,99.5
748,37472,5605,7547.0,168.5
748,4815,43952,4750.0,68.0
748,13936,50060,6789.0,201.5
748,44786,38142,6630.0,63.0
748,49543,44248,6775.0,180.5
748,34350,1404,4029.0,77.0
748,211,9716,4983.0,57.0
748,13522,6280,7106.0,193.0
748,11340,14668,4733.0,97.0
748,25457,4590,7121.0,36.0
748,25186,18459,7294.0,167.5
748,14149,15205,2556.0,11.0
748,14149,3532,5021.0,86.0
748,15566,41519,3585.0,25.0
748,211,10166,4465.0,5.0
748,42606,12912,4370.0,89.0
748,5759,34085,5838.0,121.0
748,5759,48376,8934.0,1.0
748,50275,16606,2502.0,73.0
748,4141,24327,4061.0,98.0
748,47906,9869,5313.0,9.0
748,211,38131,4914.0,57.0
748,4608,14457,4508.0,21.0
748,4217,11140,8118.0,5.0
748,18315,24570,7414.0,216.5
748,13553,51534,6027.0,203.5
748,18315,14291,7981.0,2.0
748,4217,51093,5848.0,58.0
748,41886,35093,8230.0,269.0
748,14038,5724,5230.0,108.0
748,33945,42594,4102.0,106.0
748,11340,48478,4614.0,4.0
748,14149,42127,5436.0,339.0
748,34350,38225,9704.0,198.0
748,22825,43650,5837.0,60.0
748,38462,13681,4305.5,70.0
748,13051,19487,7963.5,278.0
748,5380,755,5170.0,172.0
748,49936,4817,5121.0,45.0
748,24074,20209,6075.0,309.0
748,5759,41207,4954.0,163.0
748,49665,39725,3553.0,25.0
748,14469,9492,3499.0,97.0
748,40292,13150,5560.0,88.0
748,49543,27389,9748.0,49.5
748,19782,15639,7739.0,49.5
748,14149,4992,6209.0,65.0
748,48215,38463,4363.5,18.0
748,4623,14286,5446.0,68.0
748,40228,13592,6351.0,108.0
748,38462,13109,4485.5,21.0
748,33945,44054,3426.0,96.0
748,22474,42091,6966.0,96.0
748,44786,42934,5131.0,59.0
748,10298,2220,5482.0,57.0
748,27192,50268,4971.0,90.0
748,40210,35826,6054.0,12.0
748,20016,25932,9429.0,49.5
748,20016,28836,11432.0,47.0
748,6072,25195,6600.0,244.5
748,50275,9437,4853.0,53.0
748,23065,2600,5504.0,3.0
748,42855,19408,5019.0,91.0
748,13389,18666,7642.0,131.0
748,22990,5986,8666.0,74.5
748,28138,18696,10320.0,82.0
748,50872,9539,7005.0,31.0
748,42606,842,3768.0,112.0
748,24554,35540,6728.0,243.5
748,28038,34281,10731.0,60.5
748,21419,19389,5635.0,4.0
748,25280,51051,8060.0,185.5
748,5759,27191,7542.0,185.0
748,49543,13941,7165.0,254.0
748,9738,36046,4446.0,37.0
748,3396,44175,3327.0,7.0
748,49543,23553,7600.0,49.5
748,13553,39195,5454.0,212.0
748,42053,16040,7615.0,279.5
748,23920,2899,4032.0,30.0
748,36491,40720,5365.0,144.0
748,19782,34414,7919.0,297.5
748,4274,49322,8658.0,134.0
748,13051,4398,7631.0,216.0
748,5759,21516,5663.0,131.0
748,24554,20308,6669.0,248.5
748,13848,37233,3911.0,15.0
748,13924,19824,7393.5,146.5
748,24412,5577,7198.0,293.5
748,27742,5384,7683.0,125.5
748,44786,20082,8892.0,130.0
748,13774,5406,5899.0,141.0
748,14038,5288,5579.0,28.0
748,5102,47442,5402.0,43.0
748,23470,40342,4722.0,289.0
748,49543,38976,7256.0,364.0
748,49936,39053,6209.5,174.5
748,14469,38321,1141.0,239.0
748,19782,13421,8385.0,92.5
748,14469,10619,4462.0,97.0
748,13848,19635,9158.0,206.5
748,16602,43737,6594.0,256.0
748,34350,36049,4620.0,229.0
748,13746,50426,3787.0,4.0
748,13882,50640,6580.0,141.0
748,22825,20473,4725.0,26.0
748,15566,1042,2994.0,25.0
748,22825,20483,7954.0,134.0
748,44786,4238,9052.5,72.0
748,50842,1027,3588.0,35.0
748,28849,6248,9400.0,22.5
748,23470,17421,2909.0,25.0
748,34350,1180,4448.0,10.0
748,41886,2660,5445.0,18.0
748,47768,15995,3755.0,70.0
748,20016,34134,8370.0,219.5
748,36491,41695,9228.0,221.5
748,4217,42504,6276.0,7.0
748,5380,48893,7058.0,248.0
748,37472,19945,7076.5,51.5
748,9793,14402,4321.0,97.0
748,5759,44374,5538.0,171.0
748,16875,6038,7941.0,131.5
748,15566,3369,4767.0,25.0
748,49543,16374,6470.0,117.5
748,49543,25106,6698.0,68.5
748,20016,42171,10450.0,49.5
748,42855,38462,3664.5,137.0
748,838,17543,4572.0,54.0
748,47768,14249,4540.0,110.0
748,49543,52023,6980.0,254.0
748,19782,43231,8118.0,102.5
748,28849,42016,8153.5,195.5
748,991,35545,6709.0,21.0
748,21818,19972,7752.0,51.0
748,211,41150,4386.0,57.0
748,5380,27145,7124.5,87.5
748,41886,20637,6797.0,342.5
748,5759,23338,4927.0,170.0
748,48701,4303,6297.0,1.0
748,49543,27447,9577.0,49.5
748,44999,37137,9886.5,49.5
748,34350,20477,4934.0,90.0
748,37685,20286,8547.0,272.0
748,20016,50173,8708.0,272.0
748,41886,40616,5652.0,192.0
748,14079,19620,5303.0,208.0
748,13389,20283,9132.0,93.5
748,15455,21193,6709.5,33.0
748,49665,10199,4713.0,6.0
748,49928,38955,3607.0,97.0
748,991,5352,5941.5,148.0
748,43611,39201,9541.0,49.5
748,5759,48921,6422.0,419.0
748,838,51579,5399.0,126.0
748,40292,12030,6744.0,38.0
748,33945,43354,4673.0,19.0
748,5759,12178,19873.0,1.0
748,27859,41706,10300.0,49.5
748,34350,19450,9117.0,198.0
748,20016,34084,7468.0,100.5
748,13389,4297,7395.0,20.0
748,211,9369,4510.0,57.0
748,5759,27868,8417.0,121.0
748,43982,5673,5339.0,60.0
748,36828,5240,7360.0,0.0
748,42606,26331,5750.0,110.0
748,42053,16640,5893.0,136.5
748,6072,27794,8817.0,167.5
748,21419,48875,4094.0,89.0
748,37050,19447,8057.5,104.5
29243,26119,886,5450.0,120.0
29243,14038,49720,3544.0,226.0
29243,40426,3748,8941.0,6.5
29243,49960,38294,8173.0,134.5
29243,27774,35297,3791.0,140.0
29243,49960,24069,6590.0,202.0
29243,36491,28335,4408.0,173.0
29243,49960,37149,7528.0,134.5
29243,28889,38922,7056.0,134.0
29243,18022,12535,9845.0,19.0
29243,16904,29026,6760.0,9.0
29243,14038,12162,15354.0,64.0
29243,38172,29047,12356.0,84.0
29243,28569,12889,6313.0,114.0
29243,49960,43395,6724.0,35.0
29243,6002,38957,10399.0,108.5
29243,40210,12742,6164.0,220.5
29243,13746,26762,5732.0,188.0
29243,14149,27814,5602.0,87.0
29243,49960,6076,12179.0,175.5
29243,49960,35118,13341.5,175.5
29243,50842,38676,9452.0,140.5
29243,49960,33929,7681.0,251.5
29243,49457,6401,12158.0,82.5
29243,37685,26791,5908.0,405.0
29243,41886,26517,5830.0,172.0
29243,40481,505,5803.5,156.5
29243,2260,27608,8871.0,226.0
29243,21818,26744,6095.0,63.0
29243,49457,11112,8588.0,140.5
29243,49457,9113,6847.0,84.0
29243,5380,49454,10818.0,175.5
29243,40426,39861,8745.0,191.0
29243,24554,25496,5902.0,84.0
29243,49457,38557,9167.0,140.5
29243,16383,28906,5382.0,93.0
29243,48722,28294,4952.0,3.5
29243,23682,28405,5184.0,226.0
29243,49960,295,8332.5,251.5
29243,15902,12245,6824.0,216.0
29243,44199,24211,4710.0,161.0
29243,49960,21597,6349.0,82.0
29243,41537,29094,18393.0,47.0
29243,14038,12220,15660.0,64.0
29243,28754,13615,6144.5,14.0
29243,48381,43278,5092.0,286.0
29243,48347,24051,5899.0,9.0
29243,41063,12757,11464.0,169.5
29243,48347,48415,5067.0,47.0
29243,49543,25860,12209.5,140.5
29243,47906,48766,6114.0,225.0
29243,13924,50616,13748.0,52.0
29243,29096,1158,17923.0,119.0
29243,991,28315,7088.0,251.5
29243,13848,41836,5149.0,84.0
29243,14079,26410,4648.0,100.0
29243,28341,36896,4350.5,398.0
29243,49457,41499,7550.0,140.5
29243,24554,28243,6776.0,14.0
29243,48347,399,6210.0,172.0
29243,29225,16950,7555.0,1.0
29243,14079,12138,9022.0,295.0
29243,13848,28348,4452.5,162.5
29243,46917,12282,11829.0,198.5
29243,40426,21871,5226.0,21.0
29243,28279,954,7589.0,69.0
29243,49457,3130,10685.0,140.5
29243,27852,23631,5446.0,60.5
29243,16602,49056,6868.0,165.5
29243,23682,28865,6337.0,107.0
29243,29102,44437,17528.5,14.5
29243,49960,15228,7913.0,251.5
29243,43655,12067,12362.0,84.5
29243,1398,26867,7426.5,90.0
29243,879,12245,7107.0,251.5
29243,33945,28497,4311.0,192.0
29243,40481,14562,4781.5,35.5
29243,28341,14031,4412.5,159.5
29243,49457,736,8359.0,216.5
29243,47906,50616,15200.0,13.0
29243,15902,12492,6760.0,127.0
29243,44199,15841,4660.0,268.0
29243,49928,44503,6548.0,172.5
29243,40426,50521,7492.0,191.0
29243,37685,27697,3725.0,398.0
29243,15516,29045,7110.0,202.0
29243,28266,13329,6039.0,289.0
29243,43982,12281,9847.0,537.5
29243,25186,40146,5339.0,93.0
29243,28266,25295,5971.0,58.0
29243,12531,42488,12979.0,13.0
29243,49960,19744,13354.5,175.5
29243,44199,48424,5098.0,198.0
29243,13553,27732,4547.0,42.0
29243,13522,41419,6104.5,289.0
29243,49960,43230,6768.0,251.5
29243,49457,404,7727.0,216.5
29243,28288,1595,6707.0,201.0
29243,27775,50229,6148.0,191.0
29243,48347,1177,7624.0,149.0
29243,28266,38380,6060.0,281.0
29243,43670,13636,6720.0,23.0
29243,38172,12596,12378.0,114.5
29243,211,26479,7126.5,106.5
29243,23470,28233,4296.0,31.0
29243,1828,26906,7721.0,31.0
29243,27668,25225,5274.0,133.0
29243,16792,44344,6394.0,280.5
29243,37472,49874,15984.0,14.0
29243,40481,24429,4809.5,156.5
29243,41886,12250,7205.0,231.5
29243,14079,11966,5231.0,173.0
29243,28622,38678,4844.5,14.5
29243,24251,49026,7462.0,251.5
29243,49457,1004,7324.0,216.5
29243,28754,16336,6193.5,125.0
29243,49457,37194,11297.0,73.5
29243,49960,13837,6740.0,408.0
29243,49960,41577,11920.5,165.0
29243,49665,49878,16957.0,64.0
29243,48347,29556,6045.0,92.0
29243,44287,16226,4872.0,82.0
29243,4018,27825,6848.0,172.0
29243,49960,5942,11865.0,125.5
29243,879,26582,7171.5,20.5
29243,48381,24938,5978.0,86.0
29243,49960,49385,10629.0,82.5
29243,48701,28286,6418.0,108.0
29243,20016,12250,13138.5,155.5
29243,41886,27814,5781.0,173.0
29243,28569,24157,6419.0,12.0
29243,28889,14227,5134.0,114.0
29243,879,29225,6118.0,84.0
29243,47827,27608,9970.0,19.0
29243,34350,41855,8192.0,175.5
29243,37472,40462,5099.0,67.0
29243,48321,49026,10581.0,175.5
29243,28341,46285,4999.5,0.0
29243,43035,12201,5455.0,51.0
29243,48381,24873,6358.0,86.0
29243,40426,17457,9316.0,184.5
29243,49960,7638,6268.5,175.5
29243,28288,14325,5031.0,90.0
29243,28288,50493,4645.0,135.0
29243,49960,18409,12308.0,175.5
29243,40481,511,6006.0,103.0
29243,40426,20840,8632.0,59.5
29243,49457,772,6783.0,167.0
29243,41537,29284,18220.0,88.0
29243,6590,12535,9583.0,19.0
29243,40481,14230,4937.5,156.5
29243,28279,44334,9210.0,47.0
29243,37050,27689,3614.0,81.0
29243,46917,27607,6839.0,23.0
29243,16338,48301,4487.0,204.0
29243,838,7598,6143.0,72.0
29243,49960,766,7336.0,251.5
29243,26916,49325,6922.0,1.0
29243,26820,43283,6390.0,70.0
29243,29096,15979,16394.0,119.0
29243,48347,14203,5863.0,172.0
29243,3404,29022,10533.0,175.5
29243,4608,29049,8995.0,140.5
29243,49960,42511,6259.0,5.0
29243,28279,42837,6880.0,54.0
29243,49457,20055,13002.5,140.5
29243,49457,906,7393.0,216.5
29243,37685,12670,15522.0,356.0
29243,13522,26802,5781.0,215.0
29243,44199,13894,5030.0,171.0
29243,49665,29188,17039.0,64.0
29243,49457,40334,10626.0,140.5
29243,35883,29028,9287.0,147.5
29243,28279,51030,7885.5,69.0
29243,3396,37776,8860.0,176.5
29243,40426,40922,10476.0,191.0
29243,13924,50564,6232.5,80.5
29243,23682,42115,17196.0,95.0
29243,14133,28364,5104.0,198.0
29243,13553,48384,5016.0,396.0
29243,49936,26579,4120.0,79.0
29243,16875,39363,4885.0,160.0
29243,26119,1666,7000.0,1.0
29243,509,44120,6580.0,94.0
29243,991,28377,4900.0,176.0
29243,49960,16620,6501.0,175.5
29243,49960,49324,8385.0,251.5
29243,14149,12473,15512.0,27.0
29243,49960,18293,12084.0,175.5
29243,28288,24153,4750.0,80.0
29243,13848,40463,4790.0,87.0
29243,28889,50498,5039.0,268.0
29243,29102,15071,17137.0,34.0
29243,29096,14481,16565.0,119.0
29243,13774,28332,6276.0,118.0
29243,27852,13339,4353.0,109.0
29243,16383,26413,4691.0,36.0
29243,29225,13286,5511.0,84.0
29243,36491,43671,6441.0,63.0
29243,48381,13232,5038.0,198.0
29243,12531,47963,13658.0,70.0
29243,49960,2606,8345.0,134.5
29243,29225,42489,5982.0,84.0
29243,28341,24922,5827.5,150.0
29243,4608,12196,12378.0,239.5
29243,4754,49427,9878.0,204.5
29243,25280,12067,7992.0,391.0
29243,13848,42161,5027.0,173.0
29243,49960,20410,12096.0,175.5
29243,42855,28419,4422.0,226.0
29243,47843,12591,6862.0,248.5
29243,28341,24084,4606.5,38.5
29243,41886,12669,16561.0,95.0
29243,19782,48422,13370.5,175.5
29243,49960,3302,10680.0,175.5
29243,49457,39632,12227.0,140.5
29243,49457,49705,11275.0,77.5
29243,24554,28501,4954.0,84.0
29243,49960,46662,8669.0,251.5
29243,28754,43285,6445.5,62.0
29243,25280,28299,4491.0,160.0
29243,49457,24535,6900.0,358.5
29243,49457,21576,5813.0,140.5
29243,49457,20704,11139.0,77.5
29243,13389,27689,4022.0,81.0
29243,13553,28747,6328.5,396.0
29243,13051,28426,4537.0,198.0
29243,24074,38676,7159.0,149.5
29243,14079,47899,5531.0,112.0
29243,48722,12138,7567.0,217.5
29243,26820,13936,6300.0,99.0
29243,37685,28258,6164.0,475.0
29243,41886,29140,16459.0,64.0
29243,49457,44887,5076.0,128.5
29243,38172,28817,12245.0,117.5
29243,15946,12642,7725.0,134.5
29243,1398,48574,6597.5,121.5
29243,28288,14640,5301.0,201.0
29243,49960,21145,9709.0,175.5
29243,49960,49262,7702.0,175.5
29243,13051,28359,4703.5,198.0
29243,49960,2443,10128.0,175.5
29243,509,25668,7209.0,0.0
29243,49936,49443,6045.0,603.0
29243,42990,35199,6209.0,202.0
29243,49960,37230,7978.0,175.5
29243,34533,44512,8271.0,140.5
29243,44199,14371,5742.0,92.0
29243,4018,49009,8689.0,251.5
29243,17490,28366,6450.0,226.0
29243,28754,42881,6371.5,111.0
29243,3396,44504,9293.0,140.5
29243,27775,15818,6048.0,245.0
29243,42855,41980,5698.0,58.0
29243,50807,12594,12954.5,80.5
29243,47906,47918,6893.0,25.0
29243,46701,12591,11273.0,172.5
29243,20011,43159,8161.0,60.5
29243,49457,39909,10003.0,140.5
29243,13522,48827,4630.0,215.0
29243,13848,29183,4563.0,74.0
29243,42765,48277,8337.0,31.0
29243,35825,28813,10232.0,204.5
29243,48321,49464,10552.0,175.5
29243,40210,51375,6000.0,227.5
29243,27774,16406,5709.0,181.0
29243,28889,50133,6269.0,172.0
29243,13051,43711,6689.0,456.0
29243,49960,29406,7132.0,251.5
29243,33945,48721,4622.0,192.0
29243,41617,12086,11871.0,117.5
29243,47827,12639,11554.0,117.5
29243,991,28492,4877.0,202.0
29243,28288,13938,4912.0,174.0
29243,28769,15806,5037.0,228.0
29243,49960,14052,6535.0,251.5
29243,40426,49983,5213.0,21.0
29243,49457,13795,6303.0,216.5
29243,49960,7780,6996.0,139.0
29243,14149,48381,5443.0,86.0
29243,20948,49441,9971.0,175.5
29243,14149,29063,7234.0,223.5
29243,49960,4197,9898.0,175.5
29243,26916,13905,5241.0,53.0
29243,28288,43222,2333.0,201.0
29243,49960,51036,7376.0,251.5
29243,42855,48398,5438.0,86.0
29243,26635,41888,8071.0,69.0
29243,13882,26347,5697.0,115.0
29243,47768,12134,12779.0,175.5
29243,11340,37782,6742.0,101.0
29243,49960,3198,10231.0,175.5
29243,49457,4231,13503.5,140.5
29243,6298,28925,7638.0,22.0
29243,41063,25861,11801.0,114.5
29243,40426,51222,8831.0,91.5
29243,14133,29090,16242.0,113.0
29243,34345,44923,5858.0,77.0
29243,13522,42189,5673.0,219.0
29243,49960,41445,6300.5,175.5
29243,33945,29298,6391.0,162.5
29243,49457,14673,8024.0,216.5
29243,23920,29096,15977.0,71.0
29243,48347,13112,4955.0,172.0
29243,4608,39639,8808.0,140.5
29243,37685,28215,5214.0,405.0
29243,40481,13520,4261.5,166.5
29243,44199,13037,4742.0,171.0
29243,23682,28446,5485.5,202.5
29243,49457,14273,6985.0,216.5
29243,49457,38153,6985.0,140.5
29243,28341,16950,6480.5,159.5
29243,13746,28332,6730.0,76.0
29243,879,12671,16253.0,95.0
29243,3404,48574,8277.0,121.5
29243,48347,12840,5278.0,47.0
29243,26635,44659,7316.0,76.0
29243,49457,13082,6205.0,216.5
29243,24554,12316,6185.0,84.0
29243,49457,16996,8711.0,140.5
29243,49665,26420,5748.0,180.0
29243,13848,25655,5626.0,0.0
29243,43982,29170,4547.0,137.0
29243,40426,24318,4705.0,213.0
29243,4571,28310,9262.0,140.5
29243,28279,14047,6753.0,69.0
29243,25186,41422,6700.5,83.0
29243,49960,41618,11912.0,117.5
29243,37685,49018,6435.0,695.0
29243,14149,28906,5892.0,172.0
29243,14916,28193,6448.0,69.0
29243,27852,13592,4384.0,178.0
29243,43982,29075,7993.0,315.0
29243,37685,28763,5940.5,396.0
29243,28266,44460,6192.0,159.0
29243,4754,28868,9867.0,140.5
29243,28754,24078,6757.5,35.0
29243,29102,210,17087.5,64.0
29243,28279,42506,8941.0,29.0
29243,4904,12139,12150.0,175.5
29243,18919,29198,11781.0,204.5
29243,26635,50534,6706.0,69.0
29243,12854,28250,6279.0,96.0
29243,47827,27607,9927.0,19.0
29243,1167,26600,10643.0,36.0
29243,1398,40114,7400.5,2.0
29243,49665,25772,6387.0,25.0
29243,12854,29281,15648.0,192.0
29243,29102,14009,16118.0,64.0
29243,13924,44605,6004.0,165.0
29243,29225,13848,5389.0,84.0
29243,48381,16232,4899.0,86.0
29243,17490,12547,12292.0,295.0
29243,10936,29293,5586.0,125.5
29243,46917,40112,7094.0,34.0
29243,50872,28316,10807.0,54.5
29243,838,7980,6096.5,89.0
29243,10936,12547,9251.0,217.5
29243,3602,42222,16385.0,239.5
29243,49960,2632,10720.0,175.5
29243,28266,23982,6557.0,34.0
29243,1516,25607,7396.0,173.0
29243,43982,44201,4921.0,28.0
29243,28288,48995,5148.0,201.0
29243,2260,43416,8915.5,226.0
29243,879,40130,5825.0,172.0
29243,4496,25822,8759.0,149.5
29243,49960,17664,11721.0,117.5
29243,14079,12708,15675.0,13.0
29243,28889,948,5607.0,172.0
29243,13936,29127,15704.0,158.0
29243,49936,27810,3588.0,288.0
29243,28341,474,5719.5,159.5
29243,29102,50375,15659.0,325.0
29243,40426,17283,7039.0,191.0
29243,879,51058,7065.0,295.0
29243,4754,25869,9756.0,204.5
29243,13051,41641,5124.0,171.0
29243,14038,42101,5287.0,173.0
29243,13389,37089,4999.0,48.0
29243,16637,27615,4851.0,226.0
29243,40292,38960,10055.0,166.5
29243,28341,50554,4563.5,181.0
29243,25186,12801,4469.0,176.0
29243,40292,28209,9974.0,105.5
29243,28288,22540,5556.0,45.0
29243,13746,28405,4459.0,198.0
29243,14133,29077,16365.0,144.0
29243,13746,12408,6458.0,684.0
29243,36491,26675,8746.0,63.0
29243,29096,280,16940.5,119.0
29243,48347,348,6796.0,172.0
29243,25186,28498,4547.0,122.0
29243,28341,48009,5017.5,22.0
29243,14133,28809,16056.0,168.0
29243,49960,16266,6746.0,171.5
29243,16602,51764,5199.0,90.0
29243,50807,43817,11208.5,19.0
29243,40426,2462,8737.0,191.0
29243,49457,2260,10355.0,140.5
18876,991,35523,6331.0,142.0
18876,14079,18602,7380.0,31.0
18876,14038,18758,6358.0,31.0
18876,37685,18503,8347.0,31.0
18876,4018,7211,5721.5,31.0
18876,15455,18758,8362.0,31.0
18876,21398,7211,8060.5,31.0
18876,14916,18592,6825.0,15.0
18876,44338,40716,8328.0,31.0
18876,44338,18572,8551.5,31.0
18876,6770,19217,2830.0,2.0
18876,34533,40922,6946.0,27.0
18876,879,20227,7143.0,16.0
18876,18315,41593,1935.0,31.0
18876,42064,50881,7428.5,31.0
18876,42064,18527,6896.0,27.0
18876,42053,17758,3048.0,0.0
18876,42053,40765,2899.0,0.0
18876,42053,35755,3663.0,0.0
18876,48722,7276,8934.0,31.0
18876,22474,18601,8186.0,31.0
18876,22474,7216,7732.0,7.0
18876,49960,41577,11920.5,31.5
18876,27949,18459,10072.0,7.0
18876,27949,18423,9971.0,7.0
18876,26119,18880,9834.0,214.5
18876,7396,35519,7867.0,288.5
18876,37472,18319,6437.0,31.0
18876,5548,18549,3756.0,31.0
18876,3868,18557,4168.0,31.0
18876,48005,7255,8445.0,31.0
18876,15946,7152,6255.0,24.0
18876,1828,18507,4176.0,16.0
18876,3404,18559,4847.0,31.0
18876,23920,18551,8492.5,5.5
18876,13774,43112,7511.0,31.0
18876,22990,43107,8099.5,31.0
18876,42990,7279,5635.5,31.0
18876,13522,18356,7246.0,31.0
