removed_stop,removed_stop_name,absorbing_stop,absorbing_stop_name,displaced_pairs
23418,רבי יהודה הנשיא/כניסה לעיר,20855,צומת עין המפרץ,2
23418,רבי יהודה הנשיא/כניסה לעיר,38553,מסעף עין המפרץ,2
23418,רבי יהודה הנשיא/כניסה לעיר,2661,מסעף נחל נעמן,2
23418,רבי יהודה הנשיא/כניסה לעיר,2373,דרך עכו חיפה/רפא''ל,2
23418,רבי יהודה הנשיא/כניסה לעיר,2660,דרך עכו/שדרות חן,2
23418,רבי יהודה הנשיא/כניסה לעיר,2523,צור שלום,2
23418,רבי יהודה הנשיא/כניסה לעיר,2358,דרך עכו/המייסדים,2
23418,רבי יהודה הנשיא/כניסה לעיר,2359,דרך עכו/צומת צבר,2
23418,רבי יהודה הנשיא/כניסה לעיר,2476,צומת מוצקין,2
23418,רבי יהודה הנשיא/כניסה לעיר,2500,צומת קרית חיים,2
23418,רבי יהודה הנשיא/כניסה לעיר,3899,משטרת קרית חיים/ההסתדרות,2
23418,רבי יהודה הנשיא/כניסה לעיר,1249,הסתדרות/צומת קרית אתא,2
23418,רבי יהודה הנשיא/כניסה לעיר,2175,חוצות המפרץ,2
23418,רבי יהודה הנשיא/כניסה לעיר,27622,מרכז רפואי סורוקה/אוניברסיטת בן גוריון,2
23418,רבי יהודה הנשיא/כניסה לעיר,26130,אוניברסיטת בן גוריון/יצחק רגר,2
23418,רבי יהודה הנשיא/כניסה לעיר,26070,אבן עזרא / התלמוד,2
23418,רבי יהודה הנשיא/כניסה לעיר,26069,אבן עזרא/בעלי התוספות,2
23418,רבי יהודה הנשיא/כניסה לעיר,26068,בעלי התוספות/רמב''ן,2
23418,רבי יהודה הנשיא/כניסה לעיר,28926,בי''ח פסיכיאטרי/הצדיק מירושלים,2
23418,רבי יהודה הנשיא/כניסה לעיר,15897,כפר טרומן,2
