mode_label,from_stop,to_stop,trip_frequency
bus,20542,20543,307
bus,20543,20544,307
bus,20544,20547,307
bus,20547,20545,307
bus,20545,20546,307
bus,20546,20465,292
bus,20465,17994,244
bus,17994,18040,915
bus,18040,18058,1970
bus,18058,18078,1959
bus,18078,18082,1732
bus,18082,20843,1731
bus,20843,18099,1354
bus,18099,18108,1346
bus,18108,20435,666
bus,20435,19749,662
bus,19749,19750,1003
bus,19750,20850,757
bus,20850,41639,703
bus,41639,18121,1086
bus,18121,51615,1554
bus,51615,18141,1740
bus,18141,18155,1688
bus,18155,19379,1570
bus,19379,18193,1570
bus,18193,6063,1018
bus,6063,7062,891
bus,7062,37624,891
bus,37624,37623,1037
bus,20372,4176,4
bus,4176,17563,172
bus,17563,19576,31
bus,19576,18810,8
bus,18810,19342,71
bus,19342,5996,4
bus,20605,5998,25
bus,20373,7034,160
bus,7034,7035,17
bus,7035,7036,43
bus,7036,20841,3
bus,19553,20340,98
bus,20340,20341,98
bus,20341,20336,3
bus,20336,20337,94
bus,20337,35261,98
bus,35261,20338,94
bus,20338,20339,94
bus,20339,19556,94
bus,19556,50147,3
bus,50147,47447,173
bus,47447,19550,292
bus,19550,5601,3
bus,36304,10328,147
bus,10328,43905,194
bus,43905,7780,221
bus,7780,8305,347
bus,8305,7671,192
bus,7671,7673,224
bus,7673,7762,255
bus,7762,7325,224
bus,7325,38148,293
bus,38148,7863,176
bus,7863,8428,176
bus,8428,8029,147
bus,8029,8032,147
bus,8032,8034,161
bus,8034,7688,149
bus,7688,7684,159
bus,7684,7681,159
bus,7681,34616,176
bus,34616,8436,201
bus,8436,7329,162
bus,7329,7334,160
bus,7334,8433,113
bus,8433,7977,221
bus,7977,7335,221
bus,7335,7328,115
bus,7328,50638,115
bus,50638,8056,115
bus,8056,7765,147
bus,7765,7300,147
bus,7300,35006,147
bus,35006,20467,162
bus,20467,18887,162
bus,18887,48444,105
bus,48444,6034,105
bus,6034,19800,162
bus,19800,5108,191
bus,5108,5109,252
bus,5109,4946,432
bus,4946,4658,445
bus,4658,42399,105
bus,42399,5641,105
bus,5641,5642,279
bus,5642,5643,295
bus,5643,5644,279
bus,5644,5645,279
bus,5645,5648,279
bus,5648,5649,279
bus,5649,42525,295
bus,42525,5650,279
bus,5650,5651,279
bus,5651,5653,284
bus,5653,5655,304
bus,5655,5656,337
bus,5656,5658,304
bus,5658,5660,304
bus,5660,5661,337
bus,5661,5662,270
bus,5668,5671,75
bus,5671,5771,73
bus,11727,10647,417
bus,10647,10112,207
bus,10112,10116,227
bus,10116,9997,229
bus,9997,10251,978
bus,10251,8368,169
bus,8297,8369,177
bus,8369,8371,157
bus,8371,35426,157
bus,35426,35428,157
bus,35428,35429,157
bus,35429,8382,157
bus,8382,8383,157
bus,8383,8378,157
bus,8378,8372,157
bus,8372,8373,157
bus,8373,42738,157
bus,42737,8367,157
bus,8367,35946,157
bus,35946,42699,157
bus,42699,8296,157
bus,8302,42155,157
bus,16509,34034,10
bus,34034,34036,10
bus,34036,34037,10
bus,34037,34046,10
bus,34046,16558,10
bus,16558,34038,10
bus,34038,41210,10
bus,41210,48246,10
bus,48246,16538,10
bus,16538,16543,601
bus,16543,16533,10
bus,16533,717,959
bus,717,24704,979
bus,24704,40651,10
bus,40651,40811,166
bus,40811,16528,10
bus,16528,16550,266
bus,16550,16621,266
bus,16621,16620,523
bus,16620,16617,523
bus,16617,16537,236
bus,16537,16593,919
bus,7541,7568,8
bus,7568,8487,5
bus,8487,41439,18
bus,41439,41443,24
bus,41443,41444,21
bus,41444,41445,55
bus,41445,7512,21
bus,7646,7504,37
bus,7648,41446,32
bus,41446,41444,34
bus,41445,41440,34
bus,41440,41438,48
bus,41438,7570,16
bus,7570,8487,10
bus,7642,7529,8
bus,41436,8491,19
bus,7554,35586,384
bus,7531,7652,3
bus,35056,41434,9
bus,7647,51376,3
bus,51376,41446,5
bus,41446,41440,14
bus,41438,7516,19
bus,8493,41437,13
bus,41437,51681,39
bus,51681,41431,39
bus,41431,41433,39
bus,41433,41435,39
bus,41435,7524,18
bus,7522,35048,5
bus,43389,7534,302
bus,7571,7572,11
bus,7642,8488,11
bus,41438,41437,5
bus,7561,23075,1592
bus,23075,23076,1453
bus,23076,22062,391
bus,22062,39129,523
bus,39129,22063,500
bus,22063,22065,580
bus,22066,21588,287
bus,21589,24468,872
bus,40776,13247,509
bus,13979,13249,495
bus,14332,13252,1592
bus,39128,22110,433
bus,22110,22111,1531
bus,22111,21800,1531
bus,21800,7619,1686
bus,7619,7562,1455
bus,40776,13090,555
bus,13090,40636,880
bus,40636,40639,2505
bus,40639,29368,905
bus,7570,7508,310
bus,7559,29342,257
bus,13274,29350,468
bus,7562,35060,294
bus,7533,49850,294
bus,49850,49822,294
bus,49822,38909,294
bus,23076,22046,629
bus,22046,7294,970
bus,35613,8457,596
bus,10716,11292,672
bus,11292,10742,587
bus,44960,9181,669
bus,10514,11865,611
bus,10747,11878,1742
bus,11878,47451,1658
bus,47451,11294,1003
bus,11294,10790,704
bus,48708,35846,1291
bus,35846,8467,1612
bus,8467,8468,657
bus,8468,22110,657
bus,35061,7571,5
bus,34677,7550,10
bus,7531,7636,232
bus,7582,49848,322
bus,49887,8064,322
bus,11507,9903,1236
bus,9903,9694,1535
bus,9694,10325,2105
bus,10325,10326,2105
bus,10326,10324,2105
bus,10324,11543,280
bus,11543,11848,346
bus,11848,9730,377
bus,9730,50937,280
bus,51564,10192,1615
bus,10192,9428,1916
bus,9428,9414,1297
bus,9414,10335,2259
bus,10335,8949,1853
bus,8949,8950,2143
bus,8950,10309,280
bus,10309,10310,288
bus,10310,10311,280
bus,10311,9371,280
bus,9371,9999,581
bus,9999,9998,581
bus,9998,9367,581
bus,9367,10088,581
bus,10088,9832,581
bus,9832,11537,585
bus,51965,10456,1533
bus,10456,10457,2529
bus,10457,11612,1588
bus,11612,11613,1259
bus,11613,11850,1259
bus,11850,9973,1799
bus,9973,9456,2006
bus,9456,9388,1618
bus,9388,9683,1618
bus,9683,9384,1319
bus,9385,9584,1602
bus,9584,9375,1900
bus,9375,9372,1260
bus,10779,10274,162
bus,9332,9894,160
bus,9894,42453,160
bus,42453,9915,160
bus,9581,9910,178
bus,9910,8977,774
bus,48052,25938,198
bus,25938,25939,1780
bus,25939,25940,594
bus,25940,25941,1058
bus,25942,12110,397
bus,12110,26554,481
bus,26554,26561,493
bus,26561,26564,493
bus,26564,26574,493
bus,26574,26577,493
bus,26577,12117,513
bus,12117,12118,493
bus,12118,26588,531
bus,26588,12327,531
bus,12327,28651,82
bus,28651,49414,106
bus,49414,12120,301
bus,12120,12121,554
bus,12121,25864,524
bus,21696,16306,301
bus,16306,8439,43
bus,7604,608,38
bus,49421,48842,75
bus,48842,26592,75
bus,42300,48481,1608
bus,48481,9048,1187
bus,9048,11593,176
bus,11593,9943,210
bus,9943,9944,384
bus,9944,9945,384
bus,9945,9940,384
bus,9940,11533,460
bus,11533,9946,460
bus,9946,51374,176
bus,51374,9938,176
bus,9938,9939,270
bus,9939,9930,270
bus,9930,9931,270
bus,9931,40506,176
bus,40504,9934,176
bus,10666,11534,176
bus,9922,11644,267
bus,51566,51559,215
bus,51559,51556,404
bus,51556,51562,404
bus,51562,51563,404
bus,51563,51551,404
bus,51551,43254,215
bus,43254,11468,256
bus,11468,11233,262
bus,11233,9046,135
bus,17416,35081,230
bus,35081,35082,230
bus,35082,3617,233
bus,3617,35083,233
bus,1310,35085,261
bus,35085,2871,264
bus,2871,1701,267
bus,1701,1261,198
bus,1261,16958,97
bus,16958,17223,147
bus,17223,17224,357
bus,1340,1358,189
bus,3832,50064,371
bus,50064,39617,371
bus,39617,3865,268
bus,3865,3834,273
bus,3834,3835,233
bus,3835,50019,239
bus,50019,35087,91
bus,35087,3832,82
bus,50019,1359,303
bus,1340,17269,181
bus,16958,1260,98
bus,1260,1476,192
bus,1476,1703,272
bus,37103,35080,89
bus,35080,1694,182
bus,1694,1695,182
bus,1695,3873,284
bus,3873,35079,279
bus,35079,3615,213
bus,3615,35078,229
bus,35078,39618,224
bus,39618,35077,224
bus,35077,17416,229
bus,47948,2356,283
bus,3532,2362,228
bus,19087,18805,256
bus,18805,18803,272
bus,18803,19576,174
bus,19576,19577,205
bus,19577,18810,168
bus,18810,43510,58
bus,43510,38920,197
bus,38920,19290,426
bus,18809,19298,134
bus,19296,19301,97
bus,18812,19314,58
bus,37203,18814,578
bus,28509,12802,25
bus,12802,28418,51
bus,28418,28422,51
bus,28422,28407,150
bus,28407,28401,25
bus,28398,12803,153
bus,12803,28309,231
bus,28309,28482,100
bus,28482,28306,181
bus,28306,28313,111
bus,28313,28341,121
bus,28341,35197,143
bus,35197,28355,138
bus,28355,28360,116
bus,28360,28438,25
bus,28438,28440,192
bus,28440,28451,202
bus,28451,35401,206
bus,35401,29178,160
bus,29178,48574,178
bus,48574,28481,170
bus,28481,28270,54
bus,28270,28468,36
bus,14315,13960,141
bus,13960,41383,141
bus,41383,41385,141
bus,41385,41388,141
bus,41388,41390,141
bus,41390,42409,141
bus,42409,42410,141
bus,42410,13919,141
bus,50332,29325,725
bus,29325,42707,453
bus,42707,13730,757
bus,13730,38945,141
bus,12880,42261,141
bus,42261,13260,141
bus,13834,42273,141
bus,42273,42265,141
bus,42265,43229,141
bus,43229,13828,141
bus,13828,12845,619
bus,12845,13827,141
bus,13827,29319,141
bus,29319,29328,290
bus,29328,29327,290
bus,29327,13807,141
bus,13805,12983,141
bus,12983,13856,141
bus,15887,15861,1265
bus,15861,15715,841
bus,22342,22987,14
bus,22987,24627,8
bus,24627,34119,117
bus,34119,34120,275
bus,34120,34121,291
bus,34121,25030,14
bus,25030,25027,270
bus,25027,39156,14
bus,39156,50719,19
bus,50719,22294,19
bus,22294,16308,14
bus,16308,39156,14
bus,39156,50720,14
bus,50720,34000,14
bus,34000,34002,276
bus,34002,25059,14
bus,25059,33998,28
bus,33998,38586,8
bus,38586,22293,14
bus,22293,22352,8
bus,22352,22353,8
bus,22353,22553,8
bus,22553,15577,8
bus,15577,34029,8
bus,34029,22987,14
bus,22987,16803,14
bus,16803,15869,21
bus,15869,23869,1733
bus,23869,23885,1726
bus,23885,23756,730
bus,44666,51475,358
bus,51475,42512,358
bus,42512,39637,158
bus,39637,39271,146
bus,39271,22027,290
bus,22027,22689,346
bus,22689,22044,460
bus,22044,22310,460
bus,22310,22045,346
bus,22045,22425,346
bus,22425,22426,346
bus,22426,22423,349
bus,22423,22424,349
bus,22424,22033,332
bus,22033,23000,335
bus,23000,34015,335
bus,34015,16836,335
bus,16836,16837,332
bus,16837,22036,332
bus,22036,14923,335
bus,14923,22899,164
bus,22899,15554,164
bus,15554,15555,604
bus,15555,15556,334
bus,15556,15557,316
bus,23307,15436,493
bus,15436,47873,146
bus,47873,16061,293
bus,16061,16089,467
bus,16089,16090,1488
bus,16090,16091,1488
bus,16091,16092,1506
bus,16092,22034,146
bus,22034,23310,527
bus,23310,22396,156
bus,22396,24807,289
bus,24807,22039,289
bus,22039,22031,289
bus,22031,22032,289
bus,22032,37,289
bus,37,15431,156
bus,15431,15432,1610
bus,15432,15433,1610
bus,15433,15434,1646
bus,15434,15435,1634
bus,15435,15436,761
bus,15436,47876,678
bus,47876,15559,270
bus,15559,15560,865
bus,15560,15561,767
bus,15561,21889,277
bus,21889,22041,295
bus,22041,48074,156
bus,48074,48069,174
bus,48069,39757,146
bus,39757,39756,307
bus,39756,39755,307
bus,39755,24324,300
bus,24324,39753,300
bus,39753,39752,300
bus,39752,39751,414
bus,39751,39750,300
bus,39750,51478,288
bus,51478,49221,156
bus,49221,51479,156
bus,51479,45020,414
bus,12787,28291,267
bus,28291,28308,125
bus,28308,12801,148
bus,28399,28402,125
bus,28402,28479,143
bus,28479,28424,113
bus,28481,27899,118
bus,27622,27646,74
bus,27646,26849,488
bus,26849,25826,110
bus,25826,47864,118
bus,16337,50,51
bus,50,35515,51
bus,35515,49,51
bus,49,16340,25
bus,16340,16343,25
bus,16343,37718,11
bus,37718,37722,11
bus,37722,37721,319
bus,37721,37720,319
bus,37720,23375,333
bus,23375,23370,333
bus,23370,21993,333
bus,21993,37719,333
bus,37719,37718,319
bus,37718,34128,319
bus,34128,23092,11
bus,23092,25,308
bus,25,8,330
bus,8,16244,333
bus,16244,9,333
bus,9,10,296
bus,10,16246,313
bus,16246,16247,401
bus,16247,15428,301
bus,15428,15429,1324
bus,15429,15430,1438
bus,15430,15431,1224
bus,15436,47875,44
bus,47875,16062,44
bus,16062,16063,2275
bus,16063,22259,1714
bus,22259,22260,1762
bus,22260,22261,1441
bus,22261,23671,285
bus,23671,23672,299
bus,23672,23673,325
bus,23673,23674,325
bus,23674,22,325
bus,22,23675,31
bus,23675,23676,924
bus,23676,69,459
bus,15556,22259,14
bus,22261,69,164
bus,43927,43926,29
bus,43926,43925,29
bus,43925,48364,21
bus,48364,43930,27
bus,43930,43929,27
bus,43929,43928,27
bus,43928,25035,10
bus,25035,15178,10
bus,15178,43923,10
bus,43923,43921,10
bus,43921,36907,10
bus,36907,37633,21
bus,37633,38928,10
bus,38928,39280,10
bus,39280,48077,10
bus,48077,39279,266
bus,39279,34058,266
bus,34058,25370,266
bus,25370,23649,20
bus,23649,23017,25
bus,23017,22029,296
bus,22029,22030,296
bus,22030,22496,296
bus,22496,22771,296
bus,22771,22899,20
bus,22899,39273,20
bus,39273,69,219
bus,12963,50187,373
bus,50187,29350,454
bus,29350,24181,580
bus,24181,21318,274
bus,21318,14599,846
bus,15794,15591,1340
bus,15591,15795,1309
bus,15795,15631,1181
bus,15631,15858,1400
bus,15858,24757,1376
bus,24757,24640,1065
bus,24640,24756,1067
bus,16186,16188,1013
bus,16188,16189,844
bus,23217,34140,760
bus,34140,16850,530
bus,47876,22899,408
bus,22899,16067,504
bus,16067,16068,946
bus,16068,51479,258
bus,13856,13857,633
bus,13857,13858,149
bus,13858,13830,149
bus,13830,13811,149
bus,13811,12836,149
bus,12836,13263,360
bus,13263,13810,398
bus,13810,13806,149
bus,13808,29319,149
bus,29327,12866,149
bus,12888,43230,149
bus,43230,42276,149
bus,42276,42272,149
bus,42272,13837,149
bus,13837,13826,149
bus,13826,13825,149
bus,13825,13824,149
bus,13824,12879,149
bus,12879,38944,282
bus,38944,13354,149
bus,13354,42858,272
bus,42858,29311,149
bus,29311,14509,149
bus,14509,13920,149
bus,13920,42411,149
bus,42411,42408,149
bus,42408,41389,149
bus,41389,41387,149
bus,41387,41386,149
bus,41386,41384,149
bus,41384,13963,149
bus,13963,14315,149
bus,34246,20430,352
bus,20430,19787,342
bus,19787,20280,310
bus,20280,4339,12
bus,4339,5986,261
bus,5986,34248,8
bus,34248,34253,115
bus,34253,19791,20
bus,19791,19497,232
bus,19497,20833,24
bus,20833,20834,326
bus,20834,34250,326
bus,34250,5930,224
bus,5930,20835,228
bus,20835,20837,228
bus,20837,20839,228
bus,20839,20838,230
bus,20838,20845,230
bus,20845,20836,230
bus,20836,39197,230
bus,39197,19752,224
bus,19752,19753,328
bus,19753,5603,10
bus,5603,40688,34
bus,40688,44220,113
bus,44220,44219,113
bus,44219,19483,113
bus,19483,19484,329
bus,19484,19485,327
bus,19485,34308,327
bus,34308,19742,327
bus,19742,19743,329
bus,19743,4230,329
bus,4230,19810,237
bus,19810,20278,237
bus,20278,19782,245
bus,19782,19479,237
bus,19479,19480,231
bus,48220,3368,417
bus,3096,35852,534
bus,35851,35850,534
bus,3897,17316,534
bus,17316,17314,966
bus,17314,17312,966
bus,17312,17310,966
bus,17310,17309,966
bus,17309,35831,966
bus,35831,35833,966
bus,35833,35476,966
bus,35476,3979,966
bus,3979,35793,966
bus,35793,35820,966
bus,35820,35819,966
bus,35819,35791,966
bus,35791,47855,1272
bus,47855,35459,1568
bus,35459,35458,1635
bus,35458,35457,1635
bus,35457,35455,1220
bus,35455,35786,1220
bus,35786,35785,1220
bus,35785,35782,830
bus,35782,35761,830
bus,35761,35762,830
bus,35762,35764,830
bus,35764,35755,830
bus,35755,35757,830
bus,35757,35767,830
bus,35767,35769,830
bus,35769,35837,830
bus,35837,50942,830
bus,35826,3368,117
bus,35791,35459,67
bus,35756,3431,837
bus,3431,35770,837
bus,35770,35768,837
bus,35768,35758,837
bus,35758,35766,837
bus,35766,35765,837
bus,35765,35763,837
bus,35763,35760,837
bus,35760,35783,837
bus,35783,35784,837
bus,35784,35787,1225
bus,35787,35454,1225
bus,35454,35456,1225
bus,35456,35829,1640
bus,35829,35460,1640
bus,35460,47854,1575
bus,47854,35790,1272
bus,35790,35818,966
bus,35818,3698,966
bus,3698,35792,966
bus,35792,35854,966
bus,35854,17299,966
bus,17299,35832,966
bus,35832,3813,966
bus,3813,35824,966
bus,35824,17311,966
bus,17311,17313,966
bus,17313,17315,966
bus,17315,35794,534
bus,2654,1906,534
bus,3367,35827,421
bus,35460,35790,65
bus,3367,35826,113
bus,35825,17316,432
bus,35785,42701,390
bus,42701,42706,390
bus,42706,35759,390
bus,35759,35751,390
bus,35751,35749,390
bus,35749,35800,390
bus,35800,35798,390
bus,35798,35796,785
bus,35795,35797,761
bus,35797,35799,388
bus,35799,35748,388
bus,35748,35750,388
bus,35750,35752,388
bus,35752,42705,388
bus,42705,42702,388
bus,42702,35784,388
bus,17315,3611,432
bus,44755,28865,111
bus,28865,43749,69
bus,43749,26121,1205
bus,26121,26120,146
bus,26120,27649,206
bus,27649,28475,111
bus,28475,28480,179
bus,28480,48733,182
bus,48733,35201,160
bus,35201,28450,229
bus,28450,28439,240
bus,28429,28400,121
bus,28400,28403,155
bus,28403,28401,131
bus,28309,12798,131
bus,12798,28289,274
bus,28289,12788,274
bus,12788,12782,349
bus,37090,48672,13
bus,48672,48562,16
bus,48562,48831,16
bus,48831,40477,16
bus,40477,48819,16
bus,48819,40464,16
bus,40464,29169,88
bus,29169,29170,88
bus,29170,29172,77
bus,29172,29175,88
bus,29175,29176,88
bus,29176,29177,88
bus,29177,29178,16
bus,28391,28374,10
bus,28374,28482,10
bus,28482,28313,10
bus,28341,28355,16
bus,28360,28440,10
bus,26654,26665,44
bus,26665,26689,1207
bus,26689,40150,2258
bus,40150,26475,314
bus,26475,26848,217
bus,26848,25810,1257
bus,25810,28246,791
bus,28246,25770,44
bus,25770,25766,557
bus,25766,26849,44
bus,39976,39967,72
bus,39967,39966,97
bus,39966,35546,74
bus,35546,35530,49
bus,35530,35533,49
bus,35533,35535,49
bus,35535,35536,49
bus,35536,35538,49
bus,35538,35540,49
bus,35540,35529,49
bus,35529,35562,27
bus,35562,35560,27
bus,35560,35555,27
bus,35555,50060,27
bus,50060,18677,27
bus,18677,5760,27
bus,5760,18691,881
bus,18691,18700,145
bus,18700,7197,57
bus,20158,5843,59
bus,5843,5844,59
bus,5844,5845,42
bus,5845,5849,42
bus,5849,5855,42
bus,5855,5856,42
bus,5856,5858,42
bus,5858,20162,41
bus,20162,5868,41
bus,5868,20354,41
bus,20354,5871,59
bus,5871,5879,59
bus,5879,4177,59
bus,4177,5517,396
bus,5517,20390,341
bus,20390,19545,274
bus,19545,19546,513
bus,19546,19547,54
bus,19547,20841,189
bus,19553,19555,327
bus,19555,19556,600
bus,19556,5881,117
bus,5881,5882,457
bus,5882,20721,275
bus,20721,3945,183
bus,3945,37028,41
bus,37028,37029,81
bus,37029,17566,41
bus,42869,26654,37
bus,48114,27623,226
bus,27649,42877,70
bus,36292,13356,141
bus,13356,26654,141
bus,27649,12975,156
bus,12975,14595,377
bus,47909,324,41
bus,320,318,235
bus,318,300,591
bus,300,15216,30
bus,15216,15217,30
bus,15217,14621,33
bus,14621,21795,30
bus,21795,24943,30
bus,24943,737,30
bus,737,14612,30
bus,14612,29581,35
bus,29581,29450,85
bus,14325,29336,40
bus,37473,14355,27
bus,14355,13361,35
bus,12963,50534,41
bus,50534,29350,73
bus,29350,39133,27
bus,27649,27900,330
bus,27900,27689,100
bus,27689,21589,29
bus,21589,48265,29
bus,48265,24468,29
bus,13191,14227,35
bus,14227,50605,29
bus,9586,10588,826
bus,9560,50150,587
bus,50150,9181,435
bus,6405,18069,118
bus,18069,18064,28
bus,18064,18057,29
bus,18057,20223,31
bus,20223,18020,31
bus,18032,18001,268
bus,18001,18024,108
bus,18024,17981,11
bus,17981,17976,76
bus,17976,5951,13
bus,5951,7265,24
bus,7265,7266,24
bus,7266,5953,25
bus,5953,5954,25
bus,5954,5955,25
bus,5955,5956,25
bus,5956,5957,25
bus,5957,7267,25
bus,7267,5958,20
bus,5958,7262,23
bus,7262,5960,23
bus,5960,19669,23
bus,19669,19668,23
bus,19668,19667,23
bus,19667,44449,22
bus,44449,7270,15
bus,7270,7269,19
bus,7269,7268,19
bus,7268,5959,15
bus,5959,5961,17
bus,5961,5952,25
bus,5952,17950,18
bus,17950,5962,12
bus,5962,5967,16
bus,5967,5968,14
bus,5968,5969,14
bus,5969,5970,16
bus,5970,6483,15
bus,6483,5972,17
bus,5972,5971,20
bus,5971,7232,15
bus,7232,18022,20
bus,18022,18005,211
bus,18005,6623,105
bus,6623,6405,97
bus,28307,28294,491
bus,28294,28296,67
bus,28296,43571,170
bus,43571,43570,470
bus,43570,26755,86
bus,26755,28191,86
bus,28191,26895,93
bus,26895,26896,346
bus,26896,26740,346
bus,26740,26897,67
bus,26897,26707,69
bus,26707,35694,31
bus,23320,24201,111
bus,25123,15877,413
bus,15877,15898,876
bus,15898,24207,38
bus,25092,25338,477
bus,25338,15493,793
bus,15493,15684,1050
bus,15684,25073,1038
bus,25073,23256,1376
bus,23256,25084,1002
bus,25084,15406,1289
bus,15406,25086,1382
bus,25086,15473,1382
bus,15473,15678,1270
bus,50466,49377,433
bus,49377,15622,432
bus,15622,15621,818
bus,15621,15529,685
bus,15619,15670,588
bus,25098,15836,263
bus,15836,15827,283
bus,15827,15719,263
bus,15719,44487,321
bus,44487,15723,321
bus,24757,15715,38
bus,15863,15865,1725
bus,15865,15886,575
bus,15886,15709,920
bus,15709,15606,592
bus,15606,25136,1367
bus,25136,16036,972
bus,16036,15683,1308
bus,15683,25135,1095
bus,15798,15903,158
bus,15903,977,82
bus,15860,15859,1079
bus,15859,15686,969
bus,15686,15799,969
bus,15816,25120,1100
bus,25120,23762,1056
bus,23762,15592,1056
bus,15592,34134,963
bus,34134,22895,607
bus,22895,23859,889
bus,23859,44697,756
bus,44697,15866,789
bus,15866,15869,1712
bus,23885,24755,90
bus,24755,24666,1014
bus,24666,15625,1087
bus,15625,22964,1206
bus,22964,16824,1200
bus,16824,25107,1360
bus,25107,22309,1579
bus,22309,22116,544
bus,22116,25137,90
bus,25137,15679,778
bus,15679,21798,761
bus,21798,15826,274
bus,15826,15837,274
bus,15837,15505,280
bus,15505,15671,328
bus,15671,15873,675
bus,15856,15810,493
bus,15810,49366,534
bus,49366,50468,464
bus,48870,15407,940
bus,15407,25076,959
bus,25076,23316,523
bus,23316,23257,1512
bus,16489,44135,707
bus,25081,15878,59
bus,14024,14026,40
bus,14343,13152,40
bus,39973,39965,155
bus,39965,7243,155
bus,7243,6566,155
bus,6566,6570,155
bus,6570,6569,155
bus,6569,7240,155
bus,7240,18251,114
bus,19818,18268,229
bus,18268,7235,351
bus,7235,18270,351
bus,18270,18872,229
bus,18872,18873,229
bus,18873,37186,229
bus,37186,7236,229
bus,7236,7237,229
bus,7237,7238,229
bus,7238,7239,229
bus,7239,18256,229
bus,18256,18254,229
bus,18254,7234,317
bus,7234,18234,114
bus,18234,19381,114
bus,19381,20265,398
bus,18158,19361,375
bus,19361,41672,348
bus,41672,18116,731
bus,17995,17983,244
bus,17983,17989,116
bus,17989,6573,184
