from_stop,to_stop,median_travel_seconds,p25_travel_seconds,p75_travel_seconds,trip_frequency,n_observations
24025,24029,107.0,107.0,107.0,201,201
24031,24033,33.0,33.0,33.0,201,201
24013,24006,114.0,114.0,114.0,201,201
29582,13375,55.0,55.0,55.0,201,201
24099,23739,77.0,77.0,77.0,106,106
785,24150,60.0,60.0,60.0,106,106
24850,21588,207.0,207.0,222.0,304,304
22228,24127,105.0,105.0,105.0,50,50
21589,16786,300.0,300.0,300.0,50,50
44251,43194,62.0,62.0,62.0,52,52
43194,39302,69.0,69.0,69.0,52,52
25091,29350,243.0,243.0,243.0,52,52
24181,21818,260.0,260.0,273.0,280,280
801,22180,76.0,76.0,76.0,52,52
24149,791,60.0,60.0,60.0,74,74
791,24102,60.0,60.0,60.0,74,74
47911,47879,1496.0,1496.0,1496.0,2,2
5498,20171,327.0,327.0,327.0,2,2
20171,3489,3286.0,3286.0,3286.0,2,2
29450,13358,688.0,688.0,688.0,2,2
13358,29480,300.0,300.0,300.0,2,2
29480,13319,474.0,474.0,474.0,2,2
26911,44121,119.0,119.0,119.0,2,2
44116,44197,66.0,66.0,66.0,2,2
44197,41959,60.0,60.0,60.0,2,2
41959,26518,124.0,124.0,124.0,2,2
41784,50246,179.0,179.0,179.0,17,17
50246,50247,37.0,37.0,37.0,17,17
50247,44440,83.0,83.0,83.0,17,17
6021,7076,96.0,96.0,96.0,17,17
7076,37167,127.5,120.0,135.0,34,34
37167,7146,66.0,60.0,72.0,34,34
7146,7078,78.0,72.0,84.0,34,34
7078,7079,62.5,60.0,65.0,34,34
7079,7081,90.0,77.0,103.0,34,34
7081,7082,29.0,15.0,43.0,34,34
7082,7083,68.5,60.0,77.0,34,34
7083,7080,53.5,47.0,60.0,34,34
7080,37192,66.5,60.0,73.0,34,34
37192,20091,268.0,268.0,268.0,17,17
20091,41638,429.0,429.0,429.0,17,17
41638,41796,17.0,17.0,17.0,17,17
41796,18833,318.0,318.0,318.0,17,17
20220,7086,37.0,37.0,37.0,17,17
7086,7087,40.0,40.0,40.0,17,17
7087,7088,52.0,52.0,52.0,17,17
7088,7089,172.0,172.0,172.0,17,17
7089,7090,76.0,76.0,76.0,17,17
7090,7091,67.0,67.0,67.0,17,17
7091,6708,130.0,130.0,130.0,17,17
41786,18834,300.0,300.0,300.0,17,17
18834,7076,189.0,189.0,189.0,17,17
37192,20090,240.0,240.0,240.0,17,17
17991,50242,120.0,120.0,120.0,17,17
50242,50248,60.0,60.0,60.0,17,17
50245,41639,333.0,333.0,333.0,17,17
7002,4227,60.0,60.0,60.0,16,16
18926,7115,120.0,120.0,120.0,16,16
7115,7116,394.0,394.0,394.0,16,16
7116,7117,115.0,101.0,115.0,33,33
7117,7118,120.0,107.0,120.0,33,33
7118,7119,154.0,154.0,178.0,33,33
7119,7120,26.0,21.0,26.0,33,33
7120,7123,198.0,198.0,198.0,16,16
7123,7121,113.0,113.0,113.0,16,16
7121,50538,88.0,88.0,88.0,16,16
50538,50541,149.0,134.0,149.0,33,33
50541,7122,245.0,245.0,245.0,16,16
7122,21279,272.0,272.0,272.0,16,16
20933,7122,300.0,300.0,300.0,17,17
7122,7123,60.0,60.0,60.0,17,17
7123,50538,62.0,62.0,62.0,17,17
50541,7121,209.0,209.0,209.0,17,17
7121,7124,120.0,120.0,120.0,17,17
7124,7116,485.0,485.0,485.0,17,17
7120,21285,89.0,89.0,89.0,17,17
4182,7136,39.0,39.0,39.0,17,17
7136,20210,103.0,103.0,103.0,17,17
20210,19909,118.0,118.0,118.0,17,17
19909,19910,169.0,169.0,169.0,17,17
7134,7129,240.0,240.0,240.0,15,15
7130,7126,414.0,414.0,414.0,15,15
7127,4183,120.0,120.0,120.0,15,15
39254,27901,3238.0,3238.0,3238.0,2,2
24371,22876,449.0,449.0,449.0,2,2
14377,14363,201.0,201.0,201.0,2,2
5497,5759,300.0,300.0,300.0,2,2
21306,19072,166.0,166.0,166.0,2,2
17227,2663,91.0,91.0,91.0,163,163
17283,51629,1.0,1.0,32.0,367,367
51629,1460,60.0,60.0,60.0,176,176
51612,38617,59.0,59.0,59.0,136,136
38617,51644,120.0,120.0,120.0,136,136
51644,51640,120.0,120.0,120.0,136,136
51640,51625,97.0,97.0,97.0,136,136
51625,17415,54.0,54.0,54.0,136,136
17415,17437,120.0,120.0,136.0,290,290
17437,51625,33.0,33.0,33.0,136,136
