stop_id,stop_name,lat,lon,region,metro,degree,community_louvain,community_lp
34231,הארבל/סמטת הארבל,32.131893,35.004457,Center,Tel Aviv,2,38,2251
35062,האשל/הרימון,32.127023,34.992366,Center,Tel Aviv,2,38,2250
50168,אלוני שילה,32.163367,35.12107,Center,Periphery,2,38,3553
34424,ניצנים/משעול הרקפת,32.170044,35.085497,Center,Periphery,2,38,2258
35100,הבשן/עצמון,32.102643,35.199733,Center,Periphery,2,38,6312
35101,הבשן/הגלבוע,32.10318,35.201355,Center,Periphery,2,38,6312
34480,אפרתה/מבצע קדש,32.103641,35.193809,Center,Periphery,2,38,3556
50683,חושן/דרך רון נחמן,32.102209,35.181621,Center,Periphery,2,38,3557
35104,בית השואה/דרך הנחשונים,32.107472,35.176207,Center,Periphery,2,38,6313
34473,בית כנסת הרמב''ם/בקעת הירדן,32.10628,35.185959,Center,Periphery,2,38,6230
34475,הנגב/הערבה,32.105063,35.187149,Center,Periphery,2,38,6230
34472,בקעת הירדן/הגליל,32.106037,35.186048,Center,Periphery,2,38,315
38696,בית ספר קשת/דובדבן,32.132936,34.994813,Center,Tel Aviv,2,38,400
51767,נחשונים/הדקל,32.107592,35.17943,Center,Periphery,2,38,3564
34497,הגלבוע/התבור,32.104772,35.201535,Center,Periphery,2,38,6231
48344,נווה שאנן/ציון,32.101758,35.200273,Center,Periphery,2,38,1588
34501,אוניברסיטת אריאל/רמת הגולן,32.104936,35.207797,Center,Periphery,2,38,797
34499,מעונות סטודנטים/רמת הגולן,32.106246,35.203356,Center,Periphery,2,38,797
34500,מעונות סטודנטים/רמת הגולן,32.10606,35.205953,Center,Periphery,2,38,2260
34659,אוניברסיטת אריאל/רמת הגולן,32.105393,35.207381,Center,Periphery,2,38,6233
35018,מגרש כדורגל,32.105331,35.209071,Center,Periphery,1,38,797
34503,אוניברסיטת אריאל/כביש 31,32.105926,35.210692,Center,Periphery,1,38,6233
10647,שדרות חיים ברלב/שדרות האוניברסיטה העברית,31.800347,35.233288,Jerusalem,Jerusalem,18,39,45
9526,מסוף 700/שד' נווה יעקב,31.837748,35.231598,Jerusalem,Jerusalem,17,39,50
8399,תחנת דלק/כוכב יעקב,31.872953,35.260453,Jerusalem,Jerusalem,13,39,64
9658,שד' נווה יעקב/משה סנה,31.837381,35.230573,Jerusalem,Jerusalem,10,39,45
10287,עמיחי גידי פאגלין/שדרות משה דיין,31.826095,35.239105,Jerusalem,Jerusalem,9,39,50
10113,יקותיאל אדם/תמיר,31.819004,35.236798,Jerusalem,Jerusalem,9,39,50
10627,מכבי אש/פאגלין,31.826291,35.238182,Jerusalem,Jerusalem,8,39,166
11590,מוסא פלד/עמיחי פאגלין,31.827878,35.236251,Jerusalem,Jerusalem,8,39,45
7747,צומת שילה,32.048149,35.290424,Center,Periphery,8,39,105
8073,אזור תעשיה שער בנימין,31.864909,35.261405,Jerusalem,Jerusalem,7,39,64
11616,שדרות סיירת דוכיפת/חיל האוויר,31.828575,35.246635,Jerusalem,Jerusalem,7,39,134
10243,תחנת רקל''ה פסגת זאב מרכז/משה דיין,31.824384,35.2376,Jerusalem,Jerusalem,7,39,134
10700,תחנת רקל''ה סיירת דוכיפת/משה דיין,31.826248,35.240102,Jerusalem,Jerusalem,7,39,134
10251,סיירת דוכיפת/מחסום חזמא,31.827679,35.251504,Jerusalem,Jerusalem,7,39,64
9589,חטיבת הראל/שמואל הנביא,31.795967,35.22077,Jerusalem,Jerusalem,6,39,861
9623,שדרות לוי אשכול/קרל נטר,31.799515,35.225737,Jerusalem,Jerusalem,6,39,861
10238,שדרות משה דיין/שדרות נווה יעקב,31.836708,35.233878,Jerusalem,Jerusalem,6,39,1146
10315,אסטורה/כפר עברי,31.839907,35.247416,Jerusalem,Jerusalem,6,39,325
11479,תחנת רקל''ה סיירת דוכיפת/משה דיין,31.826083,35.240423,Jerusalem,Jerusalem,6,39,2499
10112,יקותיאל אדם/דוד ניב,31.81926,35.238521,Jerusalem,Jerusalem,6,39,45
10116,תחנת רקל''ה פסגת זאב מרכז/משה דיין,31.823881,35.237535,Jerusalem,Jerusalem,6,39,2512
8168,מסוף תל ציון,31.882231,35.238585,Jerusalem,Jerusalem,6,39,1086
8148,עפרה/יציאה,31.955625,35.256997,Center,Periphery,6,39,3678
49386,צומת עלי למערב,32.062377,35.259755,Center,Periphery,6,39,105
9485,שד' אשכול/משמר הגבול,31.797691,35.222887,Jerusalem,Jerusalem,5,39,861
10004,שדרות נווה יעקב/משה דיין,31.838017,35.234681,Jerusalem,Jerusalem,5,39,45
9659,מרכז קהילתי/שד' נווה יעקב,31.83791,35.238882,Jerusalem,Jerusalem,5,39,1153
11899,שדרות נווה יעקב/הרב פרדס,31.839491,35.240355,Jerusalem,Jerusalem,5,39,1153
8405,הרב פרדס/מאיר בלבן,31.844811,35.24174,Jerusalem,Jerusalem,5,39,325
8040,תחנת דלק/כוכב יעקב,31.8729,35.259349,Jerusalem,Jerusalem,5,39,64
11530,סיירת דוכיפת/מחסום חזמא,31.828108,35.250581,Jerusalem,Jerusalem,5,39,134
10241,תחנת רקל''ה חיל האוויר/משה דיין,31.828827,35.238195,Jerusalem,Jerusalem,5,39,2514
11450,אסטורה/כפר עברי,31.840605,35.247093,Jerusalem,Jerusalem,5,39,1156
9661,הרב פרדס/הרב פניז'ל,31.841686,35.24568,Jerusalem,Jerusalem,5,39,1156
10114,יקותיאל אדם/תמיר,31.818957,35.237595,Jerusalem,Jerusalem,5,39,45
38161,מחנה ענתות,31.819419,35.276143,Jerusalem,Jerusalem,5,39,1083
38149,דרך כוכב יעקב,31.877147,35.247048,Jerusalem,Jerusalem,5,39,64
8039,עפרה/כניסה,31.955456,35.257139,Center,Periphery,5,39,64
49083,מעיין גנים,31.934887,35.226832,Center,Jerusalem,5,39,2271
49395,צומת עלי למזרח,32.062571,35.26105,Center,Periphery,5,39,105
34728,שמחת עולם/שדרות אביר יעקב,31.879889,35.244391,Jerusalem,Jerusalem,5,39,3569
49388,צומת עלי/כניסה,32.062824,35.260738,Center,Periphery,5,39,2338
42971,צומת גבעת אסף/ כביש 60,31.910987,35.250626,Center,Jerusalem,5,39,2271
49354,בר אילן/צפניה,31.793723,35.215746,Jerusalem,Jerusalem,4,39,106
10786,בר אילן/רבנו גרשום,31.79472,35.218198,Jerusalem,Jerusalem,4,39,106
9700,שד' אשכול/בר לב,31.799996,35.231163,Jerusalem,Jerusalem,4,39,45
11585,הרב פרדס/הרב פניז'ל,31.841849,35.245242,Jerusalem,Jerusalem,4,39,325
41932,הרב אברהם רביץ/הרב וינוגרד,31.837942,35.246406,Jerusalem,Jerusalem,4,39,644
42157,מסוף שער בנימין/איסוף,31.864886,35.261684,Jerusalem,Jerusalem,4,39,64
8368,שדרות אדם/סביון,31.852114,35.267319,Jerusalem,Jerusalem,4,39,64
8302,שדרות אדם/437,31.853,35.266306,Jerusalem,Jerusalem,4,39,3837
7320,הרב פרדס/צוקרמן,31.844559,35.243012,Jerusalem,Jerusalem,4,39,1705
10659,שדרות נווה יעקב/אחימאיר,31.838299,35.236908,Jerusalem,Jerusalem,4,39,1146
9997,סיירת דוכיפת/משה דיין,31.825373,35.240696,Jerusalem,Jerusalem,4,39,166
10702,תחנת רקל''ה חיל האויר/משה דיין,31.829123,35.238182,Jerusalem,Jerusalem,4,39,4133
44800,אל זהור/מוסא פלד,31.827473,35.235493,Jerusalem,Jerusalem,4,39,855
10156,מאיר גרשון/חיים תורן,31.819086,35.245039,Jerusalem,Jerusalem,4,39,1147
10158,דב סדן/רחמילביץ',31.822318,35.243526,Jerusalem,Jerusalem,4,39,1646
10034,הסיירת הירושלמית,31.82764,35.245081,Jerusalem,Jerusalem,4,39,134
10037,חיל האויר/סיירת דוכיפת,31.829661,35.247131,Jerusalem,Jerusalem,4,39,134
9723,הרב פרדס/פונט,31.839202,35.245631,Jerusalem,Jerusalem,4,39,325
43793,זלמן צורף/יובל נאמן,31.823042,35.258036,Jerusalem,Jerusalem,4,39,1565
10216,רחמילביץ'/לבני,31.819129,35.253313,Jerusalem,Jerusalem,4,39,1652
10162,מאיר גרשון/חיים תורן,31.819056,35.244258,Jerusalem,Jerusalem,4,39,2516
10155,מאיר גרשון/אלי תבין,31.819947,35.241101,Jerusalem,Jerusalem,4,39,2512
44446,הרב אברהם רביץ/מזל טלה,31.836589,35.237782,Jerusalem,Jerusalem,4,39,644
41931,הרב אברהם רביץ/אהרון שעשוע עזרא,31.83719,35.242609,Jerusalem,Jerusalem,4,39,1150
8096,גבעת אסף,31.911475,35.250072,Center,Jerusalem,4,39,64
7926,שדרות לוז/מבצע שלמה,31.93624,35.223451,Center,Jerusalem,4,39,64
34767,שדרות לוז/החלוצים,31.940997,35.223028,Center,Jerusalem,4,39,2269
34771,שדרות לוז/ביל''ו,31.935978,35.223286,Center,Jerusalem,4,39,2271
34751,מעלה לבונה ה,32.054862,35.240843,Center,Periphery,4,39,105
8156,שמחת עולם/אור חדש,31.879651,35.243877,Jerusalem,Jerusalem,4,39,4076
41006,דרך כוכב יעקב/שמחת עולם,31.880169,35.243058,Jerusalem,Jerusalem,4,39,1086
8170,דרך כוכב יעקב/שמחת עולם,31.879327,35.243033,Jerusalem,Jerusalem,4,39,3569
38886,דרך כוכב יעקוב,31.87656,35.248182,Jerusalem,Jerusalem,4,39,3569
34714,מקור ברוך 4,31.877192,35.240129,Jerusalem,Jerusalem,4,39,1084
8434,'שילה ב,32.052292,35.296332,Center,Periphery,4,39,3572
38887,שילה/שבות רחל,32.049019,35.303374,Center,Periphery,4,39,3695
7746,אזור תעשיה,32.048391,35.300211,Center,Periphery,4,39,6634
7798,'מעלה לבונה ג,32.053562,35.238342,Center,Periphery,4,39,105
34763,ארץ חמדה/יהודה המכבי,31.946249,35.222739,Center,Jerusalem,4,39,1540
8408,עלמון קרוונים,31.827078,35.288949,Jerusalem,Jerusalem,4,39,1083
44074,נמר המדבר/פסמון המדבר,31.824496,35.291981,Jerusalem,Jerusalem,4,39,1083
8242,ההרדוף/הכלנית,32.069608,35.263897,Center,Periphery,4,39,105
42695,אהבת ישראל ו,31.877572,35.238152,Jerusalem,Jerusalem,4,39,1084
8169,אהבת ישראל/מעלות החוכמה,31.880569,35.240766,Jerusalem,Jerusalem,4,39,4076
46951,עבד אל חמיד שומאן/דרך בית חנינא,31.82933,35.227713,Jerusalem,Jerusalem,4,39,855
9749,שד' נווה יעקב/הולצברג,31.837721,35.232616,Jerusalem,Jerusalem,3,39,45
10661,הרב פרדס/שדרות נווה יעקב,31.840465,35.240993,Jerusalem,Jerusalem,3,39,1153
40021,מרכז מסחרי/ שדרות נווה יעקב,31.841104,35.240345,Jerusalem,Jerusalem,3,39,1153
10286,שד' נווה יעקב/גמזון,31.842819,35.240308,Jerusalem,Jerusalem,3,39,1153
11573,הרב פרדס/אסטורה,31.840772,35.246045,Jerusalem,Jerusalem,3,39,325
9724,הרב פרדס/צ'רלס לוץ,31.839221,35.24531,Jerusalem,Jerusalem,3,39,2327
10316,ישיבת דעת יוסף/זויין,31.842346,35.24772,Jerusalem,Jerusalem,3,39,325
10318,זווין/וינוגרד,31.838918,35.248151,Jerusalem,Jerusalem,3,39,644
8297,שדרות אדם/הרדוף הנחלים,31.851809,35.272619,Jerusalem,Jerusalem,3,39,3854
8369,הרדוף הנחלים/כלנית,31.851009,35.272919,Jerusalem,Jerusalem,3,39,3854
42738,גבע בנימין,31.848134,35.289945,Jerusalem,Jerusalem,3,39,7086
42737,גבע בנימין ב,31.846309,35.291077,Jerusalem,Jerusalem,3,39,2318
8301,הרדוף הנחלים/כלנית,31.851033,35.273025,Jerusalem,Jerusalem,3,39,4077
8296,שדרות אדם/הרדוף הנחלים,31.852057,35.272412,Jerusalem,Jerusalem,3,39,4077
