stop_id,stop_name,own_community,own_community_label,connected_communities,crossing_edges,crossing_weight,degree,weighted_degree,crossing_weight_share,lat,lon,region,metro
13000,היכל הספורט/יגאל אלון,24,Tel Aviv / Center,1,2,966,5,4530,0.2132,32.060644,34.791891,Center,Tel Aviv
24146,שנקר/ההסתדרות,31,Tel Aviv / Center,1,3,961,4,1922,0.5,32.018167,34.775582,Center,Tel Aviv
13522,מסילת ישרים/חכמי ישראל,31,Tel Aviv / Center,1,2,960,4,1920,0.5,32.05153,34.776758,Center,Tel Aviv
49387,דרך השלום/יגאל אלון,25,Tel Aviv / Center,1,2,960,3,1920,0.5,32.072332,34.795296,Center,Tel Aviv
3803,שד. ההסתדרות/אריה שנקר,27,Haifa / North,1,2,952,6,4136,0.2302,32.807594,35.063557,North,Haifa
13165,הגן הזואולוגי/הרצל,31,Tel Aviv / Center,1,1,951,4,2692,0.3533,32.047971,34.768941,Center,Tel Aviv
13206,קריית הממשלה/דרך מנחם בגין,24,Tel Aviv / Center,1,1,951,10,14386,0.0661,32.07238,34.789654,Center,Tel Aviv
38952,ת.רק''ל אלנבי/יהודה הלוי,24,Tel Aviv / Center,1,1,950,7,4688,0.2026,32.062454,34.77418,Center,Tel Aviv
13813,דרך השלום/חביבה רייק,25,Tel Aviv / Center,1,3,941,7,2608,0.3608,32.069918,34.802079,Center,Tel Aviv
12847,דרך השלום/תוצרת הארץ,25,Tel Aviv / Center,1,3,924,9,3768,0.2452,32.071565,34.797751,Center,Tel Aviv
13521,מסילת ישרים/חכמי ישראל,31,Tel Aviv / Center,1,2,923,4,1846,0.5,32.051271,34.776791,Center,Tel Aviv
10119,גבעת משה/עלי הכהן,15,Jerusalem,1,1,913,4,4260,0.2143,31.798046,35.214489,Jerusalem,Jerusalem
13752,שד' רוקח/דרך נמיר,24,Tel Aviv / Center,1,1,907,3,2596,0.3494,32.100547,34.796071,Center,Tel Aviv
2431,דרך צרפת/דרייפוס,46,Haifa / North,1,2,907,4,2635,0.3442,32.821927,34.964872,North,Haifa
13483,מסוף כרמלית/הכרמל,24,Tel Aviv / Center,1,1,900,8,6067,0.1483,32.066363,34.766098,Center,Tel Aviv
13255,שד' הר ציון/דרך קיבוץ גלויות,24,Tel Aviv / Center,1,2,890,3,1780,0.5,32.05078,34.77369,Center,Tel Aviv
34168,קרית מדע ב',15,Jerusalem,1,2,890,7,2238,0.3977,31.805952,35.207807,Jerusalem,Jerusalem
10168,בר לב/שבטי ישראל,11,Jerusalem,1,1,888,3,5242,0.1694,31.78776,35.227006,Jerusalem,Jerusalem
8751,רוזמרין/לבונה,9,Jerusalem,1,2,884,11,5656,0.1563,31.732731,35.195877,Jerusalem,Jerusalem
40778,שדרות בן צבי/הרב שמואל ברוך,15,Jerusalem,1,1,879,4,3244,0.271,31.785992,35.207083,Jerusalem,Jerusalem
8710,רבי ישראל נג'ארה/יונתן בן עוזיאל,15,Jerusalem,1,2,879,6,9104,0.0966,31.789376,35.191168,Jerusalem,Jerusalem
13148,שדרות הר ציון/דרך קיבוץ גלויות,24,Tel Aviv / Center,1,2,873,3,1746,0.5,32.049738,34.773631,Center,Tel Aviv
3897,קריית אליעזר,46,Haifa / North,1,4,860,7,1720,0.5,32.828995,34.980618,North,Haifa
13581,דיזנגוף סנטר/שדרות בן ציון,24,Tel Aviv / Center,1,2,859,8,7634,0.1125,32.073814,34.776007,Center,Tel Aviv
12999,יגאל אלון/לה גווארדייה,24,Tel Aviv / Center,1,1,857,3,4584,0.187,32.059696,34.792069,Center,Tel Aviv
13556,בוגרשוב/פינסקר,50,Tel Aviv / Center,1,1,854,3,3808,0.2243,32.076306,34.770873,Center,Tel Aviv
13561,דיזנגוף סנטר/דיזנגוף,24,Tel Aviv / Center,1,1,854,7,7032,0.1214,32.075129,34.77537,Center,Tel Aviv
34140,וייצמן/החרש,12,Tel Aviv / Center,1,2,852,5,1740,0.4897,31.921979,34.797863,Center,Tel Aviv
11477,משטרה/שמואל מאיר,11,Jerusalem,1,2,849,7,4533,0.1873,31.730285,35.219951,Jerusalem,Jerusalem
22261,ת. רכבת רחובות,26,Tel Aviv / Center,1,1,848,8,3616,0.2345,31.908551,34.805277,Center,Tel Aviv
35794,קריית אליעזר,46,Haifa / North,1,2,844,3,1688,0.5,32.829596,34.979334,North,Haifa
2573,רופין/קניאל,28,Haifa / North,1,6,838,8,1856,0.4515,32.798871,35.001669,North,Haifa
35783,קריית חיים,27,Haifa / North,1,1,837,2,1674,0.5,32.81789,35.077712,North,Haifa
35784,בן צבי,28,Haifa / North,1,1,837,3,2450,0.3416,32.815571,35.074953,North,Haifa
25151,צומת גבעת השלושה מערב/כביש 483,35,Tel Aviv / Center,1,2,837,3,1674,0.5,32.09891,34.914926,Center,Tel Aviv
12968,לה גווארדייה/יגאל אלון,24,Tel Aviv / Center,1,1,836,4,2336,0.3579,32.059304,34.790544,Center,Tel Aviv
13583,דיזנגוף סנטר/דיזנגוף,50,Tel Aviv / Center,1,1,833,3,5232,0.1592,32.075566,34.77512,Center,Tel Aviv
19615,פאולוס השישי/ח'לת א-דיר,8,Periphery / North,1,2,833,4,2824,0.295,32.694538,35.290787,North,Periphery
22820,חיל התותחנים/חיל השריון,12,Tel Aviv / Center,1,3,833,5,1677,0.4967,31.998516,34.739034,Center,Tel Aviv
24738,דרך השבעה/המכתש,51,Tel Aviv / Center,1,1,832,8,5206,0.1598,32.02891,34.796876,Center,Tel Aviv
35837,נווה גנים,27,Haifa / North,1,1,830,7,5544,0.1497,32.85817,35.091366,North,Haifa
35769,צור שלום,28,Haifa / North,1,1,830,2,1660,0.5,32.855246,35.094166,North,Haifa
8741,שמואל הנביא/יקים,41,Jerusalem,1,1,823,3,2546,0.3233,31.791394,35.22416,Jerusalem,Jerusalem
9474,שמואל הנביא/ראם,11,Jerusalem,1,1,823,2,1646,0.5,31.789129,35.225426,Jerusalem,Jerusalem
23217,ת. מרכזית נס ציונה/ויצמן,12,Tel Aviv / Center,1,4,821,10,3568,0.2301,31.925479,34.797722,Center,Tel Aviv
786,מרכז רפואי מכבי הופיין,51,Tel Aviv / Center,1,2,821,5,1642,0.5,32.014255,34.766926,Center,Tel Aviv
4859,פאולוס השישי/ח'לת א-דיר,8,Periphery / North,1,2,817,4,2792,0.2926,32.69476,35.290977,North,Periphery
9627,פרבשטיין/בית הדפוס,15,Jerusalem,1,3,817,6,2456,0.3327,31.786075,35.19259,Jerusalem,Jerusalem
36927,מסוף עירוני/שדרות בית הלל,36,Tel Aviv / Center,1,3,815,5,1630,0.5,31.93646,35.036807,Center,Tel Aviv
11030,שד.יגאל אלון/החרש,15,Jerusalem,1,6,812,13,1764,0.4603,31.756224,34.987672,Jerusalem,Periphery
49614,מרכז ביג/שדרות הבנים,40,Periphery / North,1,2,807,3,1614,0.5,32.692208,35.228039,North,Periphery
34169,קרית מדע א',41,Jerusalem,1,1,806,3,1780,0.4528,31.803364,35.207169,Jerusalem,Jerusalem
13761,ברודצקי/סלואדור,50,Tel Aviv / Center,1,1,800,2,1600,0.5,32.10596,34.796903,Center,Tel Aviv
9054,שמואל הנביא/בר אילן,41,Jerusalem,1,1,797,5,6070,0.1313,31.79711,35.218703,Jerusalem,Jerusalem
13523,דרך שלמה/מסילת ישרים,24,Tel Aviv / Center,1,1,783,5,6838,0.1145,32.054745,34.77648,Center,Tel Aviv
42863,ת.מרכזית תל אביב/דרך שלמה,24,Tel Aviv / Center,1,1,772,5,6816,0.1133,32.054262,34.778747,Center,Tel Aviv
25368,בריכת נווה עוז/דרך יצחק רבין,25,Tel Aviv / Center,1,4,769,5,1410,0.5454,32.087122,34.861254,Center,Tel Aviv
36922,דרך צרפת/יצחק נדב,28,Haifa / North,1,1,768,3,1548,0.4961,32.822979,34.967502,North,Haifa
13477,מרכז הטקסטיל/פרופ' קויפמן,31,Tel Aviv / Center,1,2,767,3,1534,0.5,32.064293,34.762328,Center,Tel Aviv
16820,אוניברסיטת בר אילן/מקס ואנה ווב,17,Tel Aviv / Center,1,4,762,5,1524,0.5,32.069808,34.845126,Center,Tel Aviv
13166,סינרמה/יצחק שדה,24,Tel Aviv / Center,1,1,761,8,2282,0.3335,32.064589,34.791082,Center,Tel Aviv
11879,הרטום/שדרות גולדה מאיר,41,Jerusalem,1,2,758,5,2250,0.3369,31.8019,35.213372,Jerusalem,Jerusalem
1747,צומת דמון,61,Haifa / North,1,4,758,7,1520,0.4987,32.734516,35.039246,North,Haifa
14023,בית העלמין/חזון אי''ש,25,Tel Aviv / Center,1,2,756,4,2020,0.3743,32.07311,34.832921,Center,Tel Aviv
44458,דרך קיבוץ גלויות/שד' ישראל גורי,24,Tel Aviv / Center,1,2,755,4,1510,0.5,32.047121,34.781426,Center,Tel Aviv
47016,הרב שך/שלמה זלמן דרוק,69,Jerusalem,1,1,752,4,2996,0.251,31.809702,35.213204,Jerusalem,Jerusalem
50150,שדרות בן צבי/הרב שמואל ברוך,15,Jerusalem,1,1,752,7,4398,0.171,31.785841,35.207385,Jerusalem,Jerusalem
38682,שדרות יצחק בן צבי/בצלאל,11,Jerusalem,1,1,752,3,1514,0.4967,31.782368,35.208561,Jerusalem,Jerusalem
2602,צומת דמון,61,Haifa / North,1,2,744,3,1488,0.5,32.734311,35.040129,North,Haifa
7567,שדרות בית הלל/מסילת ישרים,45,Tel Aviv / Center,1,2,743,6,2578,0.2882,31.936258,35.039119,Center,Tel Aviv
14475,סינרמה/יצחק שדה,24,Tel Aviv / Center,1,1,742,7,2186,0.3394,32.064494,34.79044,Center,Tel Aviv
13742,שדרות לוי אשכול/ש''י עגנון,50,Tel Aviv / Center,1,1,735,5,3928,0.1871,32.103945,34.788631,Center,Tel Aviv
18366,עוקף נצרת/צומת אום וואסף,8,Periphery / North,1,3,733,5,2600,0.2819,32.692763,35.292576,North,Periphery
29336,דרך נמיר/אינשטיין,24,Tel Aviv / Center,1,1,729,7,7146,0.102,32.111697,34.792204,Center,Tel Aviv
14101,קניון רמת אביב/אינשטיין,50,Tel Aviv / Center,1,1,729,8,4498,0.1621,32.113103,34.79716,Center,Tel Aviv
29516,לה גווארדייה/שער הגיא,25,Tel Aviv / Center,1,1,718,6,1570,0.4573,32.059152,34.792881,Center,Tel Aviv
13956,הרא''ה/הבנים,37,Tel Aviv / Center,1,2,711,4,2458,0.2893,32.083468,34.823978,Center,Tel Aviv
39311,אוניברסיטת בר אילן/דרך אשכול,37,Tel Aviv / Center,1,3,705,4,1410,0.5,32.065728,34.843931,Center,Tel Aviv
15699,ההסתדרות/אחד במאי,31,Tel Aviv / Center,1,2,705,4,1410,0.5,32.018279,34.768301,Center,Tel Aviv
36871,דרך צרפת/יצחק נדב,28,Haifa / North,1,3,697,4,1403,0.4968,32.823565,34.967725,North,Haifa
2160,הגיבורים/ככר הגבורה,32,Haifa / North,1,1,693,3,1876,0.3694,32.801356,35.010999,North,Haifa
8796,פרבשטיין/בית הדפוס,9,Jerusalem,1,2,690,10,3750,0.184,31.785995,35.192339,Jerusalem,Jerusalem
14024,בית העלמין/חזון אי''ש,25,Tel Aviv / Center,1,3,687,7,2561,0.2683,32.072899,34.833115,Center,Tel Aviv
44659,מסוף רדינג/רציפים,50,Tel Aviv / Center,1,5,686,9,1037,0.6615,32.098781,34.779474,Center,Tel Aviv
11292,שפע חיים/דורש טוב,15,Jerusalem,1,3,684,12,8410,0.0813,31.79731,35.212587,Jerusalem,Jerusalem
2137,גאולה/בן זכאי,32,Haifa / North,1,3,683,4,1366,0.5,32.803813,34.999049,North,Haifa
11028,שדרות יגאל אלון/קניון שער העיר,21,Periphery / Jerusalem,1,4,682,9,2806,0.2431,31.756197,34.985749,Jerusalem,Periphery
8935,הרוזמרין/כביש המנהרות,11,Jerusalem,1,5,681,13,3986,0.1708,31.73188,35.203916,Jerusalem,Jerusalem
11637,מלכי ישראל/הרב פלדמן,41,Jerusalem,1,4,681,6,4765,0.1429,31.790677,35.210925,Jerusalem,Jerusalem
9355,בית השנהב/בית הדפוס,15,Jerusalem,1,1,678,4,3168,0.214,31.785766,35.189354,Jerusalem,Jerusalem
2133,ארלוזורוב/גאולה,28,Haifa / North,1,2,677,6,2792,0.2425,32.805373,34.998293,North,Haifa
48418,מסוף רעננה/רציפים,3,Tel Aviv / Center,1,5,671,7,1318,0.5091,32.175565,34.890269,Center,Tel Aviv
4206,עוקף נצרת/אל-קפזה,8,Periphery / North,1,2,671,4,2476,0.271,32.687919,35.293664,North,Periphery
13154,דרך נמיר/ז'בוטינסקי,50,Tel Aviv / Center,1,4,668,8,6106,0.1094,32.086375,34.795493,Center,Tel Aviv
22110,צומת שילת,36,Tel Aviv / Center,1,1,657,9,3516,0.1869,31.912407,35.017551,Center,Tel Aviv
3693,מרכז הכרמל/אלחנן,46,Haifa / North,1,1,656,2,1312,0.5,32.803662,34.98748,North,Haifa
17402,אלחנן/גורג אליוט,28,Haifa / North,1,1,656,3,1704,0.385,32.802969,34.989386,North,Haifa
9395,טשרניחובסקי/הרצוג,11,Jerusalem,1,1,653,4,3626,0.1801,31.768817,35.208391,Jerusalem,Jerusalem
44459,דרך קיבוץ גלויות/לבון,31,Tel Aviv / Center,1,2,647,5,1750,0.3697,32.049002,34.774301,Center,Tel Aviv
2356,קניון לב המפרץ/ההסתדרות,27,Haifa / North,1,7,646,15,3830,0.1687,32.793209,35.038917,North,Haifa
49697,פארק החורשות/לבון,31,Tel Aviv / Center,1,1,644,3,3186,0.2021,32.045706,34.772189,Center,Tel Aviv
6021,צומת מג'ד אל כרום מערב,29,Haifa / North,1,2,642,4,1284,0.5,32.916922,35.241109,North,Periphery
11275,שדרות יהודה בן זאב/שדרות הדקל,15,Jerusalem,1,2,642,4,1284,0.5,31.744471,34.980511,Jerusalem,Periphery
4202,צומת מגדל העמק 75/7555,34,Haifa / North,1,5,639,6,1238,0.5162,32.693579,35.225983,North,Haifa
4123,צומת מנשה לצפון,23,Periphery / Center,1,2,637,6,2548,0.25,32.471404,35.011467,Center,Periphery
13107,בית המשפט/שוקן,24,Tel Aviv / Center,1,2,634,3,1268,0.5,32.052027,34.772397,Center,Tel Aviv
8794,מרכז שטנר/כנפי נשרים,15,Jerusalem,1,1,634,5,10362,0.0612,31.787494,35.188892,Jerusalem,Jerusalem
21938,ההסתדרות/אחד במאי,31,Tel Aviv / Center,1,2,634,4,1268,0.5,32.018397,34.768633,Center,Tel Aviv
13644,דרך משה דיין/דרך השלום,25,Tel Aviv / Center,1,1,633,6,2762,0.2292,32.069794,34.799241,Center,Tel Aviv
9600,פת/ברל לוקר,9,Jerusalem,1,2,633,6,1974,0.3207,31.751267,35.202518,Jerusalem,Jerusalem
10503,האומן/חרשי הברזל,11,Jerusalem,1,2,632,4,1970,0.3208,31.74975,35.206568,Jerusalem,Jerusalem
825,דרך יצחק רבין/העצמאות,25,Tel Aviv / Center,1,1,627,4,2918,0.2149,32.07449,34.860039,Center,Tel Aviv
23273,כיכר יפה נוף,17,Tel Aviv / Center,1,1,627,3,2186,0.2868,32.073676,34.861664,Center,Tel Aviv
10747,שמגר/ירמיהו,15,Jerusalem,1,2,623,13,7800,0.0799,31.793164,35.208542,Jerusalem,Jerusalem
3204,דרך הים/הרקפות,28,Haifa / North,1,1,622,2,1244,0.5,32.80837,34.976787,North,Haifa
1917,מלון הר כרמל/דרך הים,46,Haifa / North,1,1,622,2,1244,0.5,32.810301,34.974772,North,Haifa
10474,ברעם/האומן,9,Jerusalem,1,5,614,7,1202,0.5108,31.745867,35.212968,Jerusalem,Jerusalem
3007,חלוצי התעשייה/צ. קרית אתא,27,Haifa / North,1,1,610,5,2256,0.2704,32.811044,35.069138,North,Haifa
50385,ת.רק''ל ארלוזורוב/דרך מנחם בגין,24,Tel Aviv / Center,1,1,610,9,11574,0.0527,32.080749,34.796416,Center,Tel Aviv
13731,פנקס/דרך נמיר,37,Tel Aviv / Center,1,2,605,4,1560,0.3878,32.091325,34.794216,Center,Tel Aviv
50399,מרכז תחבורתי הארזים/הורדה,41,Jerusalem,1,4,603,7,3245,0.1858,31.808276,35.204391,Jerusalem,Jerusalem
13230,מגדל צ'מפיון/דרך ששת הימים,17,Tel Aviv / Center,1,5,600,7,940,0.6383,32.09834,34.826763,Center,Tel Aviv
37260,ביטוח לאומי,15,Jerusalem,1,2,600,5,2464,0.2435,31.785239,35.200539,Jerusalem,Jerusalem
43652,כיכר המדינה/אריה עקיבא,24,Tel Aviv / Center,1,1,599,6,4746,0.1262,32.087673,34.790814,Center,Tel Aviv
9034,בן זאב/הדקל,15,Jerusalem,1,2,599,5,1198,0.5,31.744808,34.98007,Jerusalem,Periphery
9489,ששת הימים/פארן,42,Jerusalem / Center,1,1,598,3,1766,0.3386,31.801957,35.22983,Jerusalem,Jerusalem
3820,מרכז רפואי לין/צהל,46,Haifa / North,1,2,597,3,1194,0.5,32.824025,34.98371,North,Haifa
49981,ד''ר ג'ורג' וייז/שלום רוזנפלד,50,Tel Aviv / Center,1,3,596,6,3458,0.1724,32.107177,34.805353,Center,Tel Aviv
13136,תיכון חדש רבין/דרך נמיר,24,Tel Aviv / Center,1,1,595,9,10264,0.058,32.090293,34.795303,Center,Tel Aviv
42146,הבימה/שד' תרס''ט,24,Tel Aviv / Center,1,1,595,2,1190,0.5,32.072934,34.7788,Center,Tel Aviv
29478,דרך נמיר/יהודה המכבי,50,Tel Aviv / Center,1,1,595,2,1190,0.5,32.093781,34.794543,Center,Tel Aviv
16789,ז'בוטינסקי/א.צ גרינברג,25,Tel Aviv / Center,1,1,592,6,2998,0.1975,32.072243,34.85103,Center,Tel Aviv
12887,רבנות תל אביב/שד' דוד המלך,24,Tel Aviv / Center,1,1,591,4,2692,0.2195,32.080036,34.784509,Center,Tel Aviv
12937,בן גוריון/ החץ,25,Tel Aviv / Center,1,2,586,6,1862,0.3147,32.082033,34.820663,Center,Tel Aviv
4224,מחלף גולני/לכיוון מערב,16,Periphery / North,1,4,582,5,1164,0.5,32.773505,35.405752,North,Periphery
4226,צומת מחנה שמשון,5,Periphery / North,1,1,581,6,1970,0.2949,32.771461,35.392396,North,Periphery
23906,דרך מנחם בגין/חיל התותחנים,31,Tel Aviv / Center,1,2,580,3,1160,0.5,31.999168,34.741504,Center,Tel Aviv
13450,כיכר השעון/מרזוק ועזר,31,Tel Aviv / Center,1,1,577,4,2306,0.2502,32.05515,34.75753,Center,Tel Aviv
13821,נחלת יצחק/עליית הנוער,24,Tel Aviv / Center,1,2,577,3,1154,0.5,32.07381,34.800651,Center,Tel Aviv
2034,צהל/רוטשילד,46,Haifa / North,1,2,576,3,1152,0.5,32.823885,34.98378,North,Haifa
38553,מסעף עין המפרץ,27,Haifa / North,1,2,576,5,1152,0.5,32.89998,35.091682,North,Haifa
13924,דרך ז'בוטינסקי/ביאליק,25,Tel Aviv / Center,1,1,575,2,1150,0.5,32.085076,34.810272,Center,Tel Aviv
10484,פת/ברל לוקר,9,Jerusalem,1,2,573,5,1796,0.319,31.751061,35.202511,Jerusalem,Jerusalem
12938,בן גוריון/ הרא''ה,25,Tel Aviv / Center,1,2,572,5,1876,0.3049,32.083188,34.821066,Center,Tel Aviv
10499,האומן/חרשי הברזל,11,Jerusalem,1,2,571,4,1848,0.309,31.75056,35.207449,Jerusalem,Jerusalem
13501,דרך שלמה/שד' הר ציון,24,Tel Aviv / Center,1,1,570,4,3868,0.1474,32.055015,34.774632,Center,Tel Aviv
13494,דרך שלמה/בן עטר,31,Tel Aviv / Center,1,1,570,3,5752,0.0991,32.054945,34.768637,Center,Tel Aviv
13112,מסוף הטייסים,24,Tel Aviv / Center,1,3,568,7,5129,0.1107,32.048689,34.813804,Center,Tel Aviv
11069,בן איש חי ז,21,Periphery / Jerusalem,1,1,566,4,1932,0.293,31.7434,34.999541,Jerusalem,Periphery
12854,כצנלסון/עליית הנוער,25,Tel Aviv / Center,1,1,565,4,2656,0.2127,32.075186,34.803357,Center,Tel Aviv
13720,בית החייל/ויצמן,24,Tel Aviv / Center,1,1,563,3,3230,0.1743,32.090607,34.790476,Center,Tel Aviv
13815,בית העלמין/רמב''ם,25,Tel Aviv / Center,1,1,561,2,1122,0.5,32.070995,34.802154,Center,Tel Aviv
24145,ההסתדרות/חנקין,51,Tel Aviv / Center,1,1,560,5,2984,0.1877,32.017237,34.777356,Center,Tel Aviv
26402,צומת בני ראם/ישיבה,15,Jerusalem,1,7,560,11,998,0.5611,31.768129,34.799948,Center,Periphery
2882,רכבל/העלייה השנייה,28,Haifa / North,1,1,559,4,2595,0.2154,32.831159,34.970941,North,Haifa
13814,ב. עלמין נחלת יצחק/רמב''ם,25,Tel Aviv / Center,1,1,559,3,1474,0.3792,32.070507,34.802554,Center,Tel Aviv
14576,דרך אם המושבות/המכבים,17,Tel Aviv / Center,1,4,558,6,1108,0.5036,32.100277,34.832926,Center,Tel Aviv
17192,חטיבת כרמלי ד,32,Haifa / North,1,1,557,4,1305,0.4268,32.79655,35.017819,North,Haifa
21213,כפר כנא ז'/בי''ס חט''ב א,8,Periphery / North,1,2,555,5,1472,0.377,32.754542,35.344037,North,Periphery
10179,א''ס ביתר/א''ס הפועל,9,Jerusalem,1,2,552,8,3300,0.1673,31.753685,35.190046,Jerusalem,Jerusalem
24056,יוספטל/אילת,51,Tel Aviv / Center,1,1,551,2,1102,0.5,32.014591,34.763883,Center,Tel Aviv
44461,פרישמן/דב הוז,50,Tel Aviv / Center,1,2,548,4,1358,0.4035,32.079849,34.772121,Center,Tel Aviv
10176,קניון מלחה/א''ס הפועל   האייל,9,Jerusalem,1,3,548,9,3910,0.1402,31.752724,35.187989,Jerusalem,Jerusalem
21412,אהרונוביץ'/הציונות,51,Tel Aviv / Center,1,2,548,4,1468,0.3733,32.007466,34.768544,Center,Tel Aviv
12852,כצנלסון/לכיש,25,Tel Aviv / Center,1,1,547,4,2660,0.2056,32.075356,34.803222,Center,Tel Aviv
13648,עמק ברכה/בנימיני,24,Tel Aviv / Center,1,1,547,5,2228,0.2455,32.076216,34.798903,Center,Tel Aviv
1781,מסעף טירת כרמל/הרצל,46,Haifa / North,1,1,547,3,1100,0.4973,32.772031,34.962995,North,Haifa
1736,מסעף כפר גלים,19,Periphery / North,1,1,547,2,1094,0.5,32.764238,34.961821,North,Haifa
24134,ויצמן/ההסתדרות,51,Tel Aviv / Center,1,1,545,6,3454,0.1578,32.018606,34.77084,Center,Tel Aviv
11259,בן איש חי/קארו,21,Periphery / Jerusalem,1,1,541,3,1526,0.3545,31.743852,34.999997,Jerusalem,Periphery
2341,מסעף החותרים,46,Haifa / North,1,2,540,3,1080,0.5,32.753324,34.962412,North,Haifa
13605,לח''י/דרך קיבוץ גלויות,24,Tel Aviv / Center,1,2,537,5,1892,0.2838,32.047452,34.790689,Center,Tel Aviv
2784,אלנבי/מאיר,46,Haifa / North,1,2,537,4,1074,0.5,32.818784,34.991136,North,Haifa
15907,שדרות אהרון קציר/שמחה הולצברג,25,Tel Aviv / Center,1,1,537,9,4454,0.1206,32.06257,34.846119,Center,Tel Aviv
22315,צומת בית חלקיה,15,Jerusalem,1,5,536,9,1342,0.3994,31.787834,34.819788,Center,Periphery
2430,ויקטור הוגו/אמיל זולא,28,Haifa / North,1,1,536,3,1084,0.4945,32.82149,34.966655,North,Haifa
15810,צומת סביון/כביש 4622,25,Tel Aviv / Center,1,2,534,3,1068,0.5,32.034279,34.866623,Center,Tel Aviv
