stop_id,stop_name,region,metro,lat,lon,degree,degree_centrality,in_degree,out_degree,pagerank,betweenness,harmonic
2243,זבוטינסקי,צפון,חיפה,32.808138,35.119484,19,0.000544,19,19,2.729e-05,0.0,0.0
2244,זבוטינסקי/הפלמח,צפון,חיפה,32.808309,35.121958,22,0.00063,22,22,2.089e-05,0.0,0.0
2245,שמואל עזר,צפון,חיפה,32.812894,35.120563,20,0.000573,20,20,2.027e-05,0.0,0.0
2246,שמואל עזר/טביב,צפון,חיפה,32.8118,35.121192,26,0.000744,26,26,3.033e-05,0.0,0.0
2247,עשת/עזר,צפון,חיפה,32.814526,35.119354,13,0.000372,13,13,1.923e-05,0.0,0.0
2248,טביב/אסף שמחוני,צפון,חיפה,32.808826,35.118298,18,0.000515,18,18,3.141e-05,0.0,0.0
2249,עשת/טביב,צפון,חיפה,32.811769,35.121678,28,0.000802,28,28,3.286e-05,0.0,0.0
2250,טביב/אסף שמחוני,צפון,חיפה,32.808979,35.118164,18,0.000515,18,18,3.117e-05,0.0,0.0
2251,עשת/שמואל עזר,צפון,חיפה,32.814804,35.118914,14,0.000401,14,14,1.971e-05,0.0,0.0
2252,בן יוסף/זמנהוף,צפון,חיפה,32.815624,35.115575,17,0.000487,17,17,2.029e-05,0.0,0.0
2253,ז'בוטינסקי/יבניאלי,צפון,חיפה,32.808818,35.120924,22,0.00063,22,22,2.305e-05,0.0,0.0
2254,זבוטינסקי/אסף שמחוני,צפון,חיפה,32.808194,35.119179,19,0.000544,19,19,2.81e-05,0.0,0.0
2255,אנילביץ/יצחק שדה,צפון,חיפה,32.808479,35.123888,25,0.000716,25,25,2.597e-05,0.0,0.0
2256,אנילביץ/יצחק שדה,צפון,חיפה,32.808793,35.123983,26,0.000744,26,26,2.729e-05,0.0,0.0
2257,בן עמי/מימון,צפון,חיפה,32.810094,35.12524,31,0.000887,31,31,3.054e-05,0.0,0.0
2258,בן עמי,צפון,חיפה,32.810096,35.12834,26,0.000744,26,26,2.882e-05,0.0,0.0
2259,יצחק שדה/הארי השואג,צפון,חיפה,32.812062,35.126649,27,0.000773,27,27,2.87e-05,0.0,0.0
2260,יצחק שדה/קיש,צפון,חיפה,32.812925,35.124997,21,0.000601,21,21,2.417e-05,0.0,0.0
2261,יצחק שדה,צפון,חיפה,32.811193,35.12355,24,0.000687,24,24,3.085e-05,0.0,0.0
2262,הרצוג/יצחק שדה,צפון,חיפה,32.81131,35.129221,23,0.000658,23,23,2.571e-05,0.0,0.0
2263,בן עמי/הרצוג,צפון,חיפה,32.808889,35.129126,22,0.00063,22,22,4.79e-05,0.0,0.0
2264,בן עמי/משאש,צפון,חיפה,32.81106,35.127029,27,0.000773,27,27,3.172e-05,0.0,0.0
2265,מלאכי/יחזקאל,מרכז,פריפריה,32.477785,34.958002,12,0.000344,12,12,2.634e-05,0.0,0.0
2266,גושן/וייצמן,צפון,חיפה,32.832662,35.073509,12,0.000344,12,12,2.795e-05,0.0,0.0
2267,גושן/ככר הגיבורים,צפון,חיפה,32.828696,35.074655,7,0.0002,7,7,1.879e-05,0.0,0.0
2268,גן העצמאות/זבוטינסקי,צפון,חיפה,32.835733,35.073118,13,0.000372,13,13,2.207e-05,0.0,0.0
2269,רכבת מוצקין/זבוטינסקי,צפון,חיפה,32.834287,35.072111,14,0.000401,14,14,2.556e-05,0.0,0.0
2270,חשמונאים/טרומפלדור,צפון,חיפה,32.837235,35.075702,15,0.000429,15,15,2.296e-05,0.0,0.0
2271,חשמונאים/וייצמן,צפון,חיפה,32.83433,35.076719,11,0.000315,11,11,2.304e-05,0.0,0.0
2272,חשמונאים/שפרינצ'ק,צפון,חיפה,32.835204,35.076509,14,0.000401,14,14,2.554e-05,0.0,0.0
2273,וייצמן/הרצוג,צפון,חיפה,32.834391,35.079397,10,0.000286,10,10,2.074e-05,0.0,0.0
2274,וייצמן/בית ספר וייצמן,צפון,חיפה,32.834612,35.078815,8,0.000229,8,8,2.048e-05,0.0,0.0
2275,ורד/ספיר,צפון,חיפה,32.83675,35.081502,21,0.000601,21,21,2.966e-05,0.0,0.0
2276,אשכול/ורד,צפון,חיפה,32.838729,35.080482,25,0.000716,25,25,3.465e-05,0.0,0.0
2277,חשמונאים/אלון,צפון,חיפה,32.84226,35.079161,20,0.000573,20,20,3.36e-05,0.0,0.0
2278,חשמונאים/בן גוריון,צפון,חיפה,32.842305,35.078937,20,0.000573,20,20,3.314e-05,0.0,0.0
2279,ורד/יוספטל,צפון,חיפה,32.836691,35.081161,23,0.000658,23,23,3.103e-05,0.0,0.0
2280,אשכול/ספיר,צפון,חיפה,32.838633,35.080892,28,0.000802,28,28,3.671e-05,0.0,0.0
2281,אשכול/חשמונאים,צפון,חיפה,32.839462,35.079206,21,0.000601,21,21,2.887e-05,0.0,0.0
2282,קדיש לוז/חזני,צפון,חיפה,32.839935,35.086069,28,0.000802,28,28,2.792e-05,0.0,0.0
2283,קדיש לוז,צפון,חיפה,32.844699,35.08911,28,0.000802,28,28,2.647e-05,0.0,0.0
2284,קדיש לוז,צפון,חיפה,32.843928,35.088503,28,0.000802,28,28,2.626e-05,0.0,0.0
2285,גושן/דבורה,צפון,חיפה,32.824443,35.078591,14,0.000401,14,14,2.791e-05,0.0,0.0
2286,גושן/מכבי,צפון,חיפה,32.826913,35.075507,9,0.000258,9,9,1.885e-05,0.0,0.0
2287,גושן/ככר הגיבורים,צפון,חיפה,32.829992,35.074643,6,0.000172,6,6,1.759e-05,0.0,0.0
2288,גושן/וייצמן,צפון,חיפה,32.831772,35.074116,11,0.000315,11,11,2.369e-05,0.0,0.0
2289,יששכר/וייצמן,צפון,חיפה,32.833351,35.073084,14,0.000401,14,14,2.902e-05,0.0,0.0
2291,וייצמן/תבור,צפון,חיפה,32.817156,35.079556,22,0.00063,22,22,3.319e-05,0.0,0.0
2292,שדרות וייצמן/יגור,צפון,חיפה,32.820814,35.081323,17,0.000487,17,17,1.812e-05,0.0,0.0
2294,קופת חולים/ויצמן,צפון,חיפה,32.819553,35.080837,20,0.000573,20,20,1.836e-05,0.0,0.0
2295,וייצמן/העמקים,צפון,חיפה,32.817309,35.079538,23,0.000658,23,23,3.38e-05,0.0,0.0
2296,הנרייטה סולד/כינרת,צפון,חיפה,32.826034,35.082953,16,0.000458,16,16,1.628e-05,0.0,0.0
2297,הגפן/קרן היסוד,צפון,חיפה,32.829441,35.084051,9,0.000258,9,9,1.999e-05,0.0,0.0
2298,קרן היסוד/הגפן,צפון,חיפה,32.829649,35.084644,9,0.000258,9,9,1.932e-05,0.0,0.0
2299,קרן היסוד/הברושים,צפון,חיפה,32.832312,35.086635,12,0.000344,12,12,1.957e-05,0.0,0.0
2300,קרן היסוד/אלונים,צפון,חיפה,32.833881,35.087721,10,0.000286,10,10,3.354e-05,0.0,0.0
2301,קרן היסוד/התאנים,צפון,חיפה,32.83654,35.089239,15,0.000429,15,15,2.022e-05,0.0,0.0
2302,קרן היסוד/דן,צפון,חיפה,32.838985,35.090462,18,0.000515,18,18,2.316e-05,0.0,0.0
2303,קרן היסוד/רחל,צפון,חיפה,32.836163,35.088914,15,0.000429,15,15,2.014e-05,0.0,0.0
2304,קרן היסוד/שבטי ישראל,צפון,חיפה,32.840014,35.09117,18,0.000515,18,18,2.45e-05,0.0,0.0
2305,שבטי ישראל/זבולון,צפון,חיפה,32.84014,35.088994,19,0.000544,19,19,2.306e-05,0.0,0.0
2306,דרך עכו/אוסישקין,צפון,חיפה,32.829155,35.080141,9,0.000258,9,9,3.759e-05,0.0,0.0
2307,התל/התמר,צפון,חיפה,32.849639,35.09438,25,0.000716,25,25,2.782e-05,0.0,0.0
2308,התל/חיים,צפון,חיפה,32.848842,35.096735,21,0.000601,21,21,2.29e-05,0.0,0.0
2309,התל,צפון,חיפה,32.849163,35.096277,23,0.000658,23,23,2.35e-05,0.0,0.0
2310,התל/דרך עכו,צפון,חיפה,32.849896,35.09409,25,0.000716,25,25,2.959e-05,0.0,0.0
2311,חיים/סיגליות,צפון,חיפה,32.850647,35.097989,14,0.000401,14,14,3.116e-05,0.0,0.0
2312,זבוטינסקי/שי עגנון,צפון,חיפה,32.856373,35.099115,16,0.000458,16,16,1.726e-05,0.0,0.0
2313,שי עגנון/שדרות חן,צפון,חיפה,32.860174,35.100877,12,0.000344,12,12,2.189e-05,0.0,0.0
2314,שי עגנון/י.ל.פרץ,צפון,חיפה,32.859347,35.100514,14,0.000401,14,14,2.211e-05,0.0,0.0
2315,שדרות חן/יוסף לוי,צפון,חיפה,32.861018,35.096628,17,0.000487,17,17,3.963e-05,0.0,0.0
2316,שדרות חן/בורלא,צפון,חיפה,32.860668,35.098712,15,0.000429,15,15,2.787e-05,0.0,0.0
2317,חיים/הרצל,צפון,חיפה,32.853283,35.098208,12,0.000344,12,12,1.97e-05,0.0,0.0
2318,חיים/הרצל,צפון,חיפה,32.853575,35.098345,11,0.000315,11,11,1.922e-05,0.0,0.0
2320,ירושלים/משה שרת,צפון,חיפה,32.840708,35.06814,23,0.000658,23,23,3.134e-05,0.0,0.0
2322,משה שרת/מרכז ניצן,צפון,חיפה,32.842937,35.067319,22,0.00063,22,22,3.394e-05,0.0,0.0
2323,משה שרת/מרכז ניצן,צפון,חיפה,32.842812,35.067131,22,0.00063,22,22,3.385e-05,0.0,0.0
2324,הנרייטה סולד/ליהמן,צפון,חיפה,32.845071,35.070598,23,0.000658,23,23,2.502e-05,0.0,0.0
2325,צה''ל/בן צבי,צפון,חיפה,32.84547,35.067973,22,0.00063,22,22,2.488e-05,0.0,0.0
2326,וייצמן/המעפילים,צפון,חיפה,32.851802,35.06785,17,0.000487,17,17,2.893e-05,0.0,0.0
2327,וייצמן/שבטי ישראל,צפון,חיפה,32.849576,35.073688,28,0.000802,28,28,3.475e-05,0.0,0.0
2328,וייצמן/השופטים,צפון,חיפה,32.849718,35.073758,27,0.000773,27,27,3.446e-05,0.0,0.0
2329,וייצמן /גורדון,צפון,חיפה,32.851006,35.070526,21,0.000601,21,21,2.368e-05,0.0,0.0
2330,ההסתדרות/פלמח,צפון,חיפה,32.850718,35.075507,24,0.000687,24,24,4.346e-05,0.0,0.0
2331,ההסתדרות/וייצמן,צפון,חיפה,32.850777,35.075424,23,0.000658,23,23,4.278e-05,0.0,0.0
2333,תבור/הגליל,צפון,חיפה,32.853508,35.080335,19,0.000544,19,19,1.824e-05,0.0,0.0
2334,מבצע יונתן/עין הדבש,מרכז,פריפריה,32.459266,34.900341,2,5.7e-05,2,2,2.623e-05,0.0,0.0
2335,עציון/חברון,מרכז,פריפריה,32.468301,34.963246,14,0.000401,14,14,2.502e-05,0.0,0.0
2336,עציון/חברון,מרכז,פריפריה,32.469471,34.962739,15,0.000429,15,15,2.668e-05,0.0,0.0
2337,צומת צרופה,צפון,חיפה,32.647133,34.958825,4,0.000115,4,4,3.375e-05,0.0,0.0
2338,צומת מגדים,צפון,חיפה,32.727005,34.966304,2,5.7e-05,2,2,3.491e-05,0.0,0.0
2339,מגדים צפון/נחל ספונים,צפון,חיפה,32.738683,34.96622,1,2.9e-05,1,1,2.895e-05,0.0,0.0
2340,מגדים דרום/נחל ספונים,צפון,חיפה,32.737043,34.966128,1,2.9e-05,1,1,2.895e-05,0.0,0.0
2341,מסעף החותרים,צפון,חיפה,32.753324,34.962412,10,0.000286,10,10,1.665e-05,0.0,0.0
2342,דרך הים/מחנה מעפילים,צפון,חיפה,32.710796,34.948341,2,5.7e-05,2,2,4.081e-05,0.0,0.0
2344,שכונת ואדי אל פאש,צפון,חיפה,32.695889,35.050887,23,0.000658,23,23,2.919e-05,0.0,0.0
2345,צומת סומך,צפון,חיפה,32.807002,35.14568,4,0.000115,4,4,2.502e-05,0.0,0.0
2347,צומת סומך,צפון,חיפה,32.805842,35.146076,3,8.6e-05,3,3,2.695e-05,0.0,0.0
2349,אלאונטוש,צפון,חיפה,32.719206,35.063961,14,0.000401,14,14,4.256e-05,0.0,0.0
2350,כיכר המזרקה,צפון,חיפה,32.723877,35.058598,15,0.000429,15,15,2.23e-05,0.0,0.0
2354,דרך ישראל בר יהודה,צפון,חיפה,32.784485,35.031358,13,0.000372,13,13,2.155e-05,0.0,0.0
2356,קניון לב המפרץ/ההסתדרות,צפון,חיפה,32.793209,35.038917,54,0.001546,54,54,2.121e-05,0.0,0.0
2357,מרכז מסחרי חוצות המפרץ,צפון,חיפה,32.805789,35.056577,10,0.000286,10,10,3.932e-05,0.0,0.0
2358,דרך עכו/המייסדים,צפון,חיפה,32.845136,35.0903,28,0.000802,28,28,3.007e-05,0.0,0.0
2359,דרך עכו/צומת צבר,צפון,חיפה,32.835869,35.084365,22,0.00063,22,22,4.356e-05,0.0,0.0
2360,קריון/ד. עכו חיפה,צפון,חיפה,32.842679,35.089138,28,0.000802,28,28,4.216e-05,0.0,0.0
2362,צומת הקריון,צפון,חיפה,32.84667,35.092454,33,0.000945,33,33,2.632e-05,0.0,0.0
2363,דרך עכו/הגפן,צפון,חיפה,32.829962,35.080975,7,0.0002,7,7,1.756e-05,0.0,0.0
2364,דרך עכו/צומת צבר,צפון,חיפה,32.83619,35.084962,20,0.000573,20,20,2.631e-05,0.0,0.0
2365,הנדסת חומרים/שדרות דוד רוז,צפון,חיפה,32.774999,35.025515,13,0.000372,13,13,2.357e-05,0.0,0.0
2366,טכניון הנדסת מכונות/שדרות דוד רוז,צפון,חיפה,32.775003,35.02284,10,0.000286,10,10,1.591e-05,0.0,0.0
2373,דרך עכו חיפה/רפא''ל,צפון,חיפה,32.865022,35.095138,7,0.0002,7,7,1.606e-05,0.0,0.0
2374,דרך עכו חיפה/רפא''ל,צפון,חיפה,32.866236,35.095565,5,0.000143,5,5,1.538e-05,0.0,0.0
2377,מעונות הסטודנטים נווה ריפקין,צפון,חיפה,32.77711,35.019892,7,0.0002,7,7,2.624e-05,0.0,0.0
2378,אוניברסיטת חיפה/בניין אשכול ב,צפון,חיפה,32.763136,35.016964,12,0.000344,12,12,2.707e-05,0.0,0.0
2381,אוניברסיטה/מגדל אשכול,צפון,חיפה,32.762012,35.018366,12,0.000344,12,12,1.859e-05,0.0,0.0
2384,קריית הממשלה/העצמאות,צפון,חיפה,32.816241,35.00317,17,0.000487,17,17,3.289e-05,0.0,0.0
2387,יצחק רבין/אל זהור,צפון,חיפה,32.733802,35.152866,3,8.6e-05,3,3,8e-06,0.0,0.0
2390,הכלניות/מדרשים,צפון,חיפה,32.753698,35.099716,40,0.001145,40,40,3.301e-05,0.0,0.0
2391,הכלניות,צפון,חיפה,32.753601,35.10209,38,0.001088,38,38,3.052e-05,0.0,0.0
2392,מחלף יגור,צפון,חיפה,32.754433,35.072585,3,8.6e-05,3,3,1.982e-05,0.0,0.0
2393,הרימונים/האלונים,צפון,חיפה,32.751558,35.097297,31,0.000887,31,31,2.616e-05,0.0,0.0
2394,מחלף העמקים/ג'למה,צפון,חיפה,32.723751,35.099955,8,0.000229,8,8,3.751e-05,0.0,0.0
2395,צ'ק פוסט,צפון,חיפה,32.788231,35.028374,11,0.000315,11,11,2.497e-05,0.0,0.0
2396,הרימונים/האורנים,צפון,חיפה,32.750397,35.097992,34,0.000973,34,34,2.837e-05,0.0,0.0
2399,דרך שרה/דרך הרב משקובסקי,צפון,חיפה,32.74916,35.100731,34,0.000973,34,34,4.543e-05,0.0,0.0
2401,דרך יוסף פלץ/הרב קוק,צפון,חיפה,32.746629,35.103929,21,0.000601,21,21,2.287e-05,0.0,0.0
2402,ההסתדרות/צומת הקריות,צפון,חיפה,32.789389,35.030298,8,0.000229,8,8,1.47e-05,0.0,0.0
2403,ת. מרכזית המפרץ/רציפים עירוני,צפון,חיפה,32.792678,35.034779,43,0.001231,43,43,2.896e-05,0.0,0.0
2404,הרב שמעונוביץ/בית כנסת חזקיה,צפון,חיפה,32.747125,35.098727,22,0.00063,22,22,2.554e-05,0.0,0.0
2405,הגפן/האלונים,צפון,חיפה,32.749346,35.098047,28,0.000802,28,28,3.929e-05,0.0,0.0
2406,מכללת אורנים,צפון,חיפה,32.710793,35.109251,7,0.0002,7,7,1.821e-05,0.0,0.0
2407,מכללת אורנים,צפון,חיפה,32.710787,35.110211,6,0.000172,6,6,1.574e-05,0.0,0.0
2409,המגינים/בן גוריון,צפון,חיפה,32.821417,34.990833,29,0.00083,29,29,3.74e-05,0.0,0.0
2410,תחנת רכבת חיפה מרכז השמונה,צפון,חיפה,32.820918,34.99685,33,0.000945,33,33,3.253e-05,0.0,0.0
2412,הגפן/האלונים,צפון,חיפה,32.749254,35.098135,28,0.000802,28,28,3.963e-05,0.0,0.0
2413,הגפן/הרב עוזיאל,צפון,חיפה,32.748539,35.099492,28,0.000802,28,28,4.029e-05,0.0,0.0
2414,הרימונים/האלונים,צפון,חיפה,32.752071,35.097605,39,0.001116,39,39,3.076e-05,0.0,0.0
2415,גיורא יוספטל/ירושלים,צפון,חיפה,32.754216,34.969823,28,0.000802,28,28,3.809e-05,0.0,0.0
2416,רמבם/השחרור,צפון,חיפה,32.764093,34.974758,12,0.000344,12,12,1.595e-05,0.0,0.0
2417,מרדכי/סמטת האחים פיש,צפון,חיפה,32.705008,35.120914,14,0.000401,14,14,2.083e-05,0.0,0.0
2418,מרדכי / גולומוב,צפון,חיפה,32.702944,35.12177,7,0.0002,7,7,1.269e-05,0.0,0.0
2419,צומת קרית טבעון/האלונים,צפון,חיפה,32.71248,35.125304,21,0.000601,21,21,3.892e-05,0.0,0.0
2420,גולומב/כצנלסון,צפון,חיפה,32.704785,35.122424,11,0.000315,11,11,2.18e-05,0.0,0.0
2421,גולומוב / כצנלסון,צפון,חיפה,32.706131,35.122594,15,0.000429,15,15,2.734e-05,0.0,0.0
2424,רות/ברוך,צפון,חיפה,32.794718,34.977188,13,0.000372,13,13,2.292e-05,0.0,0.0
2425,בר רב האי,צפון,חיפה,32.817215,34.967436,26,0.000744,26,26,2.588e-05,0.0,0.0
2426,בית חולים אלישע/ווגווד,צפון,חיפה,32.801774,34.990438,30,0.000859,30,30,3.805e-05,0.0,0.0
2427,יפה נוף/גדרה,צפון,חיפה,32.805049,34.989501,30,0.000859,30,30,2.391e-05,0.0,0.0
2428,קיש/האסיף,צפון,חיפה,32.80069,34.994715,27,0.000773,27,27,3.066e-05,0.0,0.0
2429,קיש/הנרייטה סאלד,צפון,חיפה,32.801436,34.993051,24,0.000687,24,24,2.351e-05,0.0,0.0
2430,ויקטור הוגו/אמיל זולא,צפון,חיפה,32.82149,34.966655,21,0.000601,21,21,2.441e-05,0.0,0.0
2431,דרך צרפת/דרייפוס,צפון,חיפה,32.821927,34.964872,22,0.00063,22,22,2.216e-05,0.0,0.0
2432,אלנבי/הברון הירש,צפון,חיפה,32.819799,34.984388,29,0.00083,29,29,3.605e-05,0.0,0.0
2433,אלנבי/בן גוריון,צפון,חיפה,32.818848,34.987826,32,0.000916,32,32,3.069e-05,0.0,0.0
2434,ארלוזורוב/בלפור,צפון,חיפה,32.807753,34.994034,38,0.001088,38,38,2.886e-05,0.0,0.0
2435,הציונות/הילל,צפון,חיפה,32.81289,34.988512,24,0.000687,24,24,2.465e-05,0.0,0.0
2436,גן הבהאים/הציונות,צפון,חיפה,32.814489,34.9857,19,0.000544,19,19,2.966e-05,0.0,0.0
2437,הרצליה/הציונות,צפון,חיפה,32.814008,34.9922,38,0.001088,38,38,2.637e-05,0.0,0.0
2438,העליה השניה/הכ''ג,צפון,חיפה,32.832242,34.977363,15,0.000429,15,15,1.86e-05,0.0,0.0
2439,העליה השניה/אלישע,צפון,חיפה,32.831875,34.97453,17,0.000487,17,17,2.772e-05,0.0,0.0
2440,צומת דולפין,צפון,חיפה,32.827761,34.984666,33,0.000945,33,33,2.43e-05,0.0,0.0
2441,אלנבי/בן גוריון,צפון,חיפה,32.818972,34.988102,36,0.001031,36,36,3.211e-05,0.0,0.0
2442,אלנבי/רוטשילד,צפון,חיפה,32.819972,34.984439,29,0.00083,29,29,3.48e-05,0.0,0.0
2443,שבתאי לוי/פרץ,צפון,חיפה,32.813298,34.994313,42,0.001202,42,42,2.869e-05,0.0,0.0
2444,רופין/קניאל,צפון,חיפה,32.799437,35.002022,20,0.000573,20,20,2.642e-05,0.0,0.0
2445,גאולה/רבי עקיבא,צפון,חיפה,32.801831,35.001544,37,0.001059,37,37,2.87e-05,0.0,0.0
2446,מיכאל/בר כוכבא,צפון,חיפה,32.804443,35.002254,40,0.001145,40,40,2.973e-05,0.0,0.0
2448,גאזל/סלמן,צפון,חיפה,32.801591,35.020323,8,0.000229,8,8,1.865e-05,0.0,0.0
2449,אופיר/הרץ,צפון,חיפה,32.807336,35.015689,7,0.0002,7,7,3.13e-05,0.0,0.0
2450,אופיר/העתיד,צפון,חיפה,32.807294,35.015431,8,0.000229,8,8,3.169e-05,0.0,0.0
2454,מכבי אש/חלץ,צפון,חיפה,32.800097,35.021714,9,0.000258,9,9,1.218e-05,0.0,0.0
2455,גאזל/סלמן,צפון,חיפה,32.802033,35.020018,8,0.000229,8,8,1.809e-05,0.0,0.0
2456,טובים/העתיד,צפון,חיפה,32.809102,35.014974,8,0.000229,8,8,3.999e-05,0.0,0.0
2457,טובים/העתיד,צפון,חיפה,32.809022,35.015073,8,0.000229,8,8,4.038e-05,0.0,0.0
2458,טובים/מקורות,צפון,חיפה,32.808867,35.019332,8,0.000229,8,8,2.33e-05,0.0,0.0
2459,נמל קישון,צפון,חיפה,32.809319,35.024371,3,8.6e-05,3,3,1.951e-05,0.0,0.0
2462,יוליוס סימון/פרנץ לוי,צפון,חיפה,32.816658,35.04236,2,5.7e-05,2,2,2.667e-05,0.0,0.0
2464,יוליוס סימון/קצנשטיין,צפון,חיפה,32.81737,35.048102,3,8.6e-05,3,3,1.782e-05,0.0,0.0
2465,וורבורג/התקומה,צפון,חיפה,32.831501,35.063627,21,0.000601,21,21,2.89e-05,0.0,0.0
2466,השיירה/בן צבי,צפון,חיפה,32.817583,35.071304,16,0.000458,16,16,2.846e-05,0.0,0.0
2467,קארו/צלאח,צפון,חיפה,32.788022,35.085761,8,0.000229,8,8,3.083e-05,0.0,0.0
2468,רמז/ארלוזורוב,צפון,חיפה,32.805504,35.109614,16,0.000458,16,16,3.127e-05,0.0,0.0
2469,רמז/סירקין,צפון,חיפה,32.807778,35.112204,16,0.000458,16,16,1.923e-05,0.0,0.0
2470,רמז/הציונות,צפון,חיפה,32.805787,35.109703,17,0.000487,17,17,3.167e-05,0.0,0.0
2471,איינשטיין/אסף שמחוני,צפון,חיפה,32.813598,35.115717,18,0.000515,18,18,3.168e-05,0.0,0.0
2472,איינשטיין/מרכז שביט,צפון,חיפה,32.813649,35.115481,18,0.000515,18,18,3.275e-05,0.0,0.0
2473,גוש עציון/הרצוג,צפון,חיפה,32.808515,35.128942,22,0.00063,22,22,3.694e-05,0.0,0.0
2474,גוש עציון/מימון,צפון,חיפה,32.80756,35.127672,19,0.000544,19,19,1.929e-05,0.0,0.0
2475,קדיש לוז/יוני נתניהו,צפון,חיפה,32.842326,35.087608,26,0.000744,26,26,2.88e-05,0.0,0.0
2476,צומת מוצקין,צפון,חיפה,32.823742,35.079421,14,0.000401,14,14,3.722e-05,0.0,0.0
2477,קרן היסוד/אלונים,צפון,חיפה,32.833984,35.087661,10,0.000286,10,10,3.363e-05,0.0,0.0
2478,דרך עכו חיפה/ציפורן,צפון,חיפה,32.850522,35.093666,25,0.000716,25,25,2.512e-05,0.0,0.0
2479,חיים/זבוטינסקי,צפון,חיפה,32.855967,35.098423,14,0.000401,14,14,1.613e-05,0.0,0.0
