from_stop,to_stop,trip_frequency
27074,27342,126
27342,27969,126
27342,44389,90
27969,27977,126
27977,27967,126
27967,27976,130
27976,11979,130
11979,28658,83
11979,49718,43
11979,27425,8
11979,27125,2
28658,27346,126
49718,49711,106
49711,49734,106
49734,49726,106
49726,28658,43
49726,28030,63
27957,27959,209
27959,27955,209
27955,27343,209
27954,28060,302
28060,28061,302
28061,27999,302
27999,27086,302
27086,27084,302
27084,27996,209
27084,27082,93
27996,27375,209
27400,27444,556
27444,27443,556
27443,27139,470
27443,28161,80
27139,27115,470
27423,27107,443
27423,12004,321
27107,28023,443
27437,28652,209
28652,27112,209
27421,27436,223
27436,27439,219
27436,27440,4
27108,27422,458
27422,27138,458
27422,40053,135
27422,29036,196
27138,27446,501
27083,27085,223
27085,27087,312
27087,28000,312
28000,28062,312
28062,27953,312
27953,27136,312
27344,27956,221
27344,12221,463
27344,27350,13
27956,27960,221
27960,27958,221
27958,27073,219
27958,27350,2
27470,27464,295
27470,27462,9
28064,28647,386
28647,27949,386
27949,27950,386
27950,27450,386
28157,28168,476
29199,40424,449
29199,40063,27
40424,40061,645
40061,49088,449
40061,48998,196
40061,28169,39
28055,27133,72
27133,27426,72
27426,27430,72
27430,27129,72
27082,28001,91
27082,25855,2
28001,28048,91
28048,28003,91
28003,28027,91
28027,41647,87
28027,28050,4
41647,41649,87
41649,28050,87
28050,25857,91
41650,49420,87
41650,49418,321
38982,41611,59
38982,42166,26
41611,41612,109
41612,27475,109
27475,42250,109
27475,27458,5
42250,27458,109
27358,11980,442
11980,25969,89
11980,42688,331
11980,27080,22
11980,25968,6
11980,27093,8
28049,41648,89
28049,28026,6
41648,41646,89
41646,28026,89
28026,28002,95
28002,28004,95
28004,27085,89
28004,27370,6
27431,27428,89
27428,27427,89
27427,27132,89
27132,28055,89
39262,49229,96
39262,44685,64
46,33966,330
33966,24813,122
33966,16847,205
33966,98,3
44679,44359,24
44359,43470,24
43470,43468,24
43468,43466,24
43466,43464,24
43464,43462,24
43462,43460,20
43462,43458,4
43458,43444,24
43444,43447,24
43447,43449,24
43449,43451,24
43451,43452,24
43452,43454,24
43454,1252,20
43454,1165,4
7714,7665,25
7665,7666,23
7665,34843,18
7666,34843,14
7666,7763,22
7666,7325,15
34843,7325,14
34843,7822,41
38159,38148,14
38159,38164,9
7297,7296,70
7297,7318,54
27467,27472,535
27467,27353,5
28008,27993,185
42254,49719,135
49719,42246,135
42246,42251,386
42251,42252,259
42251,42253,127
42252,29034,197
42252,27366,62
42688,43943,331
43943,43774,331
49304,27422,331
43942,43786,321
43786,49160,321
49160,41650,321
49418,29033,127
49418,27344,194
42253,42255,127
42255,49723,127
41918,41919,397
41918,40420,9
41919,40420,397
40420,40058,406
40058,41916,482
41916,40057,467
41916,41913,6
41916,41912,9
40057,41910,473
41910,41908,473
41908,27459,473
50707,750,29
50707,15998,6
40210,40209,37
40209,40206,37
40206,40205,37
40205,39835,37
39835,40200,37
40200,40196,37
40196,40195,37
40195,11192,37
11196,11251,37
11251,11247,37
11247,11252,32
11252,11191,32
40193,40194,12
40193,40197,20
40194,40197,12
40197,40201,32
40201,40202,32
40202,40203,32
40203,40204,32
40204,40207,32
40207,40208,32
40208,11208,32
9647,9694,165
11461,41132,163
10770,11539,69
28990,28991,20
28991,49068,20
28991,49162,21
49068,26520,40
39444,39443,41
39443,26852,20
39443,27885,21
39716,50553,42
50553,42740,20
50553,42739,22
33961,33957,111
33957,50988,111
50988,33944,111
33944,33952,111
33952,33954,111
33954,33956,74
33954,33958,37
33956,33958,74
33956,33945,37
33958,33945,74
33958,33956,37
33945,15879,111
6962,20675,32
6944,20663,96
6953,20675,92
19067,17639,251
19067,21250,26
19248,19265,329
19915,19916,61
27684,27683,22
27684,27682,52
27684,27680,16
51995,12226,30
25099,15680,224
25099,42632,23
15680,15409,224
15680,23330,4
15409,15411,634
15411,25090,610
15411,42627,24
25090,15479,610
15479,15632,402
15479,25088,208
15632,15524,426
15524,15626,402
15524,42625,24
15626,41264,238
15626,15617,164
48272,25093,139
48272,25092,56
15396,15378,250
15396,23252,125
15378,15900,388
15900,25084,287
15900,15853,101
49607,28068,5
16232,44372,34
16232,44328,325
50461,50407,84
50409,50454,82
50454,50185,82
25088,15398,208
25088,42636,23
15398,15401,208
15401,15399,208
15399,15451,208
15451,15361,208
15361,25077,208
25077,25083,208
27537,25953,136
27537,28111,24
27216,49078,160
49078,27215,136
49078,27213,24
40869,20680,197
42166,41611,50
25102,15630,565
15630,25103,461
15630,35231,104
25103,15854,461
15854,15493,461
15853,23253,360
15853,15702,91
15853,41227,110
23253,15702,360
15702,15820,274
15702,15688,5
15702,15898,86
15702,15354,86
7095,21281,34
7095,17601,49
7095,19352,17
7056,20648,41
8073,8399,440
8073,11530,778
8073,8040,58
8073,8368,8
8073,38149,8
8399,8096,167
8399,8073,786
8399,34685,63
8399,42150,94
8399,42972,208
8399,7702,46
8399,8039,2
8096,7926,12
8096,36084,95
8096,49083,60
7926,34767,12
7926,34756,155
34767,34786,148
34767,34771,8
48944,28638,340
26125,26260,340
26260,26256,340
26256,25996,340
26333,26331,717
26331,25922,717
26158,26143,340
26143,25904,340
25904,25905,340
25905,25906,348
25906,28680,340
25906,25563,8
25906,27424,2
28680,25902,672
25902,25553,346
25902,25540,332
26175,26173,353
26173,26152,353
26152,26151,353
1159,17254,6
4040,36000,6
1687,3835,6
1687,42829,133
5114,37041,90
37041,35393,90
35393,5115,36
35393,5808,54
5115,39853,74
39853,39851,74
39851,39850,74
39850,39852,74
39852,5110,38
25124,25099,101
25124,15876,30
3937,48898,191
3937,3926,250
15504,15823,154
15504,15843,24
52029,15671,46
52029,15604,61
15815,44371,37
15815,24229,45
15815,15808,77
48824,15618,130
48824,40814,17
48824,42641,24
35741,35742,530
35742,34142,530
34142,38710,530
38710,34147,530
34147,34146,427
34147,37802,103
34146,35743,427
34146,42036,24
35743,35745,430
35745,887,430
42465,24928,135
51586,1025,135
1025,24573,135
44052,44069,24
44052,44024,33
44052,46875,149
44069,44067,24
44067,44066,24
44066,44032,24
44032,44034,24
44034,44053,24
37726,37725,287
37726,43334,14
37725,37724,287
37724,37723,287
37723,37722,308
44680,34217,548
44680,12823,100
44680,25058,244
2,24838,20
2,23537,70
2,34030,241
2,15667,64
24838,16709,6
24838,34096,33
24838,34135,38
16709,22017,317
16709,15667,14
22017,22453,331
22453,16097,21
22453,16711,310
25397,21991,80
21991,21983,442
21983,21984,442
21984,21985,442
21985,21978,442
21978,21979,442
21979,22677,442
22677,23207,240
22677,21988,202
23207,23205,84
23207,779,156
23205,24738,80
23205,21878,4
21144,4590,41
13465,43277,686
36910,21513,84
36910,15897,81
36910,979,177
28674,28675,270
28674,26046,20
28675,28842,302
28675,26063,6
28842,28843,302
28842,28612,2
28845,26012,518
26012,43371,302
26012,37420,384
26012,26150,2
43371,28846,302
28846,28847,302
28847,28848,302
28848,28849,302
28849,28861,302
28861,26251,302
26251,12025,732
26251,26326,2
12025,48397,726
12025,26353,6
48397,26353,726
26353,27307,476
26353,25975,208
26353,25919,270
26353,25550,38
27307,26345,476
26345,28603,832
28603,28604,832
28604,12029,832
12029,36090,832
36090,26369,832
26369,26372,832
26372,26373,34
7049,50006,16
50006,7046,32
7046,7047,32
7047,7044,16
7047,17966,16
7044,7045,16
7045,50006,16
7096,18926,16
7096,18925,17
7114,7094,16
7114,7095,17
7111,7112,33
7112,19328,16
7112,7113,17
20014,5587,16
5587,19350,17
7125,7126,16
7126,7127,31
7127,7129,16
7127,4183,15
7129,7130,31
7130,7131,16
7130,7126,15
7131,7133,16
7133,7134,31
7134,7129,15
21210,38965,63
21210,44547,13
39991,19148,172
19148,39996,172
39996,39994,57
39996,6255,48
39994,6255,57
6255,19488,85
6255,19006,20
5529,5530,132
5530,5531,132
5531,19043,132
19043,20907,65
19043,17696,67
40496,20890,122
40496,6261,10
20890,19270,132
19270,19138,132
19138,40497,132
40497,6267,132
6267,17718,132
17718,19046,57
17718,19139,67
17718,6261,8
5533,19133,160
19133,19136,160
19136,5534,160
5534,19047,132
5534,18957,28
19047,4269,57
19047,20888,93
19047,6268,8
14232,14237,159
14237,14219,159
14276,14272,60
14272,29438,60
14267,14265,65
14265,14264,60
14265,14568,5
14264,14266,60
14266,14178,60
14178,14164,60
14164,14569,60
14569,14263,60
14263,14268,64
14268,29472,60
14268,14270,4
14275,14279,184
14279,14278,60
14279,14381,6
14279,43840,118
14278,14226,60
14226,14223,60
14238,14230,159
14230,14233,159
14246,14253,159
14253,14251,159
14259,14261,159
14261,14256,159
44159,16205,317
25208,16874,317
25208,16347,26
25208,24318,106
16874,16228,317
16228,16184,409
16184,16185,409
16185,25237,409
25237,25238,409
25238,25239,409
25239,16227,409
16227,23367,317
16227,16226,92
23367,16164,417
16164,24319,361
16164,25252,56
24319,16172,462
16172,16226,370
16172,16228,92
16226,16345,462
25209,16112,474
16112,16110,474
16110,16278,444
16110,16297,30
49164,38796,543
38796,51506,667
51506,16237,162
51506,40530,505
16276,23274,162
23274,16275,162
16275,23275,162
23275,16422,162
16422,23276,162
23276,25253,162
25284,16358,162
16358,16356,162
16356,16357,162
16357,16359,104
16357,25248,58
16359,16366,104
16366,16333,104
16333,25248,104
25248,23280,162
44367,16283,124
44367,16215,15
44367,16286,353
20195,19534,116
20195,50915,161
20195,50909,63
19534,19535,277
19535,6721,116
19535,20461,161
5535,5536,122
5536,5537,122
5537,5538,122
5538,20887,112
5538,6269,10
20887,4268,122
4268,5539,122
5539,20888,55
5539,5533,57
5539,6268,10
20888,19095,148
19095,19139,81
19095,40496,67
19139,20893,122
19139,20894,26
20903,17696,89
20903,5529,67
19154,20906,138
19154,6265,18
5525,39915,63
39915,19044,63
19044,39897,63
39897,19110,63
19110,39896,63
39896,19045,63
19045,5528,63
5528,20897,63
5522,18596,130
18596,20901,63
18596,19118,67
20901,39912,63
39912,39892,63
39892,39909,63
39909,39907,63
39907,19124,130
19124,39906,63
19124,39891,67
39906,39911,63
39911,39905,63
39905,39891,63
39891,39904,130
39904,39899,130
39899,5892,130
27054,41101,8
49255,39505,8
39505,39504,8
24406,24404,259
24406,47924,6
50578,24390,5
14633,763,5
14633,14660,4
14633,762,110
763,938,5
14637,921,5
51456,14418,135
51456,41889,375
51456,14481,6
14488,14428,151
14488,41879,98
14428,14426,162
14426,14291,12
14426,13160,147
14426,29578,3
40065,40422,90
40422,43201,90
43201,27342,90
44389,27365,90
44146,27981,90
42523,25973,90
14479,51456,8
14433,14435,128
14433,14440,116
14439,14432,125
14430,14428,11
14430,14429,99
924,14665,3
924,962,103
24127,24131,646
22434,22544,474
42489,24390,113
1013,863,74
863,894,68
894,899,68
852,851,68
852,860,7
851,850,68
851,856,6
23759,854,68
23759,40796,271
854,855,68
855,856,68
856,857,68
857,860,68
860,862,75
862,865,68
862,1003,7
865,745,68
865,1003,3
22276,24845,19
24845,15915,19
15915,24520,2
15915,50080,17
24517,24518,18
24518,24519,18
21905,50093,17
50093,22276,17
50080,24525,16
50080,24524,1
994,24390,13
918,42128,41
918,765,4
918,24730,105
918,51045,208
42128,14665,133
42128,765,4
15978,15979,13
15979,15981,13
15981,15976,13
15976,15975,13
15975,15911,13
15911,15982,13
15982,24629,13
24629,15983,11
15983,24631,11
24631,24632,11
24632,24633,11
24633,24635,11
24635,24634,11
24634,24637,11
24637,15977,11
15977,935,11
934,961,142
934,959,112
962,919,242
962,24424,4
919,24421,329
919,24419,23
49803,24467,103
51779,23474,5
23474,22851,5
23474,51778,2
51778,22278,45
16666,15992,6
16666,35331,50
16043,16047,54
16047,16048,54
16048,16045,54
16045,16046,54
16046,16042,54
16042,16044,54
16044,799,54
799,25159,54
25159,16000,28
25159,15996,26
41766,24411,23
41766,15995,90
14393,29497,181
29497,14403,181
14403,14405,181
14405,14406,181
14406,14408,181
14408,14468,181
14468,14469,181
14468,29467,10
14469,14409,181
14409,14410,181
14410,14411,181
14411,14371,181
14371,14372,181
14372,14412,181
14412,14413,181
14413,29562,181
29562,29553,297
29553,14373,297
14373,14415,297
14415,14374,297
14374,14375,297
14375,14400,297
14400,14398,181
14400,51462,116
874,886,2
874,884,68
874,37802,16
49655,24390,2
49655,24467,35
24391,24390,3
26832,26828,118
41642,42044,165
42044,42034,165
42034,42033,165
42033,49336,165
49336,42045,165
42045,41641,84
42045,41643,81
38119,26875,84
26875,26877,165
26877,26876,165
26876,40920,165
40920,49378,165
49378,49375,165
49375,26762,165
26762,26764,165
26764,26766,165
26766,26879,165
26879,26767,165
26767,28574,165
28574,26880,165
26880,26765,165
26765,26761,165
26761,26760,165
26760,28573,165
49365,26875,81
48115,26659,81
48740,26596,24
26596,26590,44
26590,39136,24
26590,39137,20
39136,26594,24
26594,26582,24
26566,26562,24
47852,26122,56
16264,16261,910
16261,16262,910
16262,25260,910
16262,1030,7
25260,16266,1016
16266,23272,748
16266,43190,282
16766,16767,1082
16766,16775,13
16767,16775,1082
16775,24685,742
16775,43190,353
24685,16267,1006
24685,16266,6
16267,16263,900
16267,47254,106
16263,50380,887
16263,16268,13
50380,16268,570
50380,23261,283
50380,25258,34
16268,16338,522
16268,15641,48
16268,25258,13
28717,28716,97
28716,28715,97
28715,28713,97
28713,28712,97
28712,28711,97
28711,28710,97
28710,28709,88
28710,26705,1
28710,26706,10
28709,28708,84
28709,26706,3
28709,28707,1
28708,26705,84
28801,28741,92
28801,28734,1
28741,28740,97
28740,28739,80
28740,28734,17
28739,28738,80
28738,28736,75
47856,3937,86
47856,3999,58
47856,2356,56
47856,2394,7
40327,40322,151
40322,40321,151
40321,19663,151
19663,19664,151
19664,21294,135
19664,19384,16
41140,19646,116
19646,19647,116
19647,41142,116
41142,41146,244
41146,41141,244
41141,19648,116
41141,40319,128
19648,19649,116
19649,39838,116
39838,40317,116
40317,40314,116
40314,40311,116
40311,19651,116
19651,19652,116
19652,40313,116
40313,19653,116
19653,19654,116
19654,19655,116
19655,40268,116
40268,18893,116
21222,50869,86
2234,2963,269
2194,3632,138
35647,3012,222
44238,49058,6
44238,43433,238
21713,21343,26
21713,21671,16
21944,775,231
21944,24134,340
23010,21756,140
21756,23013,140
23013,21755,213
21755,22279,213
22279,21810,140
22279,42152,73
34021,21876,232
21876,24163,232
22544,22545,581
22544,23698,124
22545,21722,140
22545,23698,441
23920,23909,619
23920,44303,124
24056,23081,551
19809,20286,140
19809,34309,45
19809,20138,2
20286,5580,18
20286,20138,12
20286,5564,114
20286,19780,2
19796,19797,132
19797,34246,132
19487,5842,234
5988,19493,245
19493,19792,2
19493,20851,12
19493,6117,4
19493,34248,103
19493,19494,122
19792,19497,2
19792,5930,6
19792,20861,6
19792,19791,8
19792,19752,2
41031,39804,18
49716,49735,219
49735,49727,219
49727,49728,219
49728,49732,219
49732,50076,219
50076,49712,219
49712,49724,219
49724,42731,3
49724,39254,204
49724,43404,3
42731,35970,214
42731,35989,4
35970,35969,288
35969,23048,3
35969,22161,282
35969,23039,3
40790,35973,721
10572,39224,512
10572,11003,177
51672,38861,474
38861,38863,264
38861,42668,210
41164,40792,1008
41165,41163,567
41165,42722,427
38862,38860,467
38860,51675,268
38860,10868,199
51675,9023,268
27080,27094,10
27080,27358,2
27941,25968,2
27941,11980,18
28024,27389,6
38390,22127,9
38390,41878,211
35972,36094,382
44174,44781,44
44174,39178,44
44174,41749,42
44174,16557,4
44174,16629,72
44781,44782,44
44782,41812,24
44782,41755,20
41752,43219,30
41752,42853,28
43219,42853,30
42853,42854,58
42854,16557,6
42854,39169,22
42854,39174,6
41370,44076,20
41370,16885,113
41370,44498,140
44076,16769,20
44076,41371,4
16769,16693,360
16769,16576,24
16693,16576,360
16576,16611,384
43126,262,24
262,261,2448
262,257,225
14731,438,497
14731,624,587
615,48521,487
615,503,34
48521,589,487
589,520,130
589,590,3
589,507,642
520,525,152
520,524,317
526,519,128
526,42689,18
526,37538,603
48520,509,483
509,440,536
440,24721,146
440,437,390
260,262,943
50804,49677,68
50804,50105,52
49677,49674,222
49674,36041,222
42592,36035,176
36035,1740,18
36035,35991,136
36035,42703,22
36036,36037,120
9619,10747,7
9619,10722,650
28043,27997,131
27997,28040,131
28040,28053,8
28040,42171,123
28053,28059,131
28059,28057,207
28057,28038,207
28038,28029,207
28029,27361,4
28029,27986,123
28029,27364,2
28029,44145,76
28029,25971,2
40783,5485,55
5820,5822,302
5822,6021,302
10983,11025,65
11025,10974,65
10974,10937,65
10937,10967,65
10967,10970,65
10970,10980,65
11006,10978,65
10978,10971,65
10971,42559,65
10968,10977,65
10977,11005,65
11005,11016,65
10969,10966,65
10966,10972,65
10975,11024,65
11024,10982,65
10982,11031,65
40426,25512,331
40426,44758,943
40426,40108,325
40426,40124,204
25512,25490,331
25490,28918,331
28918,40122,395
28918,43187,142
40122,28917,191
40122,44106,344
28917,26180,191
26180,26182,191
26182,26183,191
26183,25465,191
25465,25459,191
25465,44754,204
25459,26186,191
26186,28916,331
26186,44482,204
28916,40084,201
28916,44481,273
40084,26188,468
26188,25491,468
25491,25506,466
25491,40162,10
25506,40117,191
25506,25527,275
40117,25521,191
40117,26024,174
25521,25535,191
25535,28922,191
28922,25608,191
25608,25617,191
25617,28924,191
28924,28925,219
28925,25654,219
25654,25646,478
25654,25828,28
25646,25643,191
25646,25828,287
25643,50636,318
50636,43695,191
50636,42555,127
43695,26165,316
43695,25637,10
26165,25830,623
25830,25832,770
25830,28948,307
25832,25833,603
25832,26849,2
25832,26121,59
25832,25763,106
25833,26849,961
25833,44001,1154
25656,26138,1404
26138,25657,1404
25657,25712,1592
25712,50766,316
25712,50730,1210
25712,50733,456
25712,50725,265
25712,50727,303
25712,50736,197
25712,50769,191
25712,26456,10
25712,50770,153
3293,50893,315
50893,41159,315
41159,1482,315
51636,3293,85
51636,51624,150
40890,50897,245
50897,40889,245
44137,20963,103
44137,20258,56
20963,21017,103
20963,41683,132
36135,18008,50
36135,37632,12
19074,21253,82
21253,5759,82
5492,50640,120
5492,19253,19
50640,50642,94
50642,50641,94
50768,25709,254
25709,28908,857
25709,25672,1038
25709,25667,794
25709,28695,356
28908,25663,857
25663,26846,1486
25663,26660,159
26035,25681,562
25681,44924,562
44924,26154,254
44924,26271,314
26154,25637,254
26154,50634,190
26154,42555,116
25637,25629,254
25637,25635,10
25629,28945,254
28945,25613,254
25613,25601,254
25601,40106,254
40106,25526,254
25526,25517,254
25517,29304,254
29304,25538,607
29304,26455,287
25538,26488,915
26488,42099,915
42099,40113,254
42099,26292,661
40113,41602,254
41602,40114,254
40114,25633,254
40114,40104,226
44758,28466,676
44758,26070,267
44758,25830,2
44758,28915,7
28466,28923,307
28466,26301,341
28466,28924,28
28923,25632,307
28923,40104,344
28923,26366,190
25632,25641,307
25632,25654,287
25641,26020,307
26020,26255,307
26255,26279,976
26279,41961,976
41961,29303,877
41961,25527,325
29303,25518,307
29303,26156,226
29303,26519,344
25518,26253,307
26253,40119,307
40119,25614,307
25614,28904,307
28904,25630,307
25630,28911,307
28911,26165,307
28911,42555,6
28948,28913,307
28913,26454,626
26454,25656,568
26454,44001,58
28884,47884,1154
41608,40093,233
40093,40092,498
40092,40091,498
28892,40089,233
40089,50632,233
50632,40087,233
40087,40142,233
40142,41296,233
41296,44108,233
44108,40698,233
40698,26472,233
40698,43160,6
26472,44759,1008
44759,25712,1133
50733,26846,456
26446,26447,233
26447,25789,233
25789,26444,233
26444,25795,233
25795,25790,233
25795,26872,223
25795,26475,106
25790,25785,233
25785,25772,233
25772,26065,233
26065,44379,233
44379,25878,233
25878,27623,980
25878,25733,491
25878,26121,536
26496,26689,887
26496,26915,418
28232,40151,255
29203,29204,255
29204,29205,255
29205,29206,255
29206,25794,255
25794,25792,568
25792,25782,255
25792,26240,313
25782,25781,255
25781,28936,255
28936,25766,255
44001,50735,255
44001,50731,267
44001,50767,341
44001,50734,175
44001,50726,209
44001,50764,58
44001,50769,151
44001,50724,248
44001,50772,238
44001,50765,147
44001,50688,27
50735,25709,255
25672,25650,1038
25650,26425,255
25650,25640,783
25650,40698,6
26425,26424,255
26424,28894,255
28894,41854,255
41854,25639,255
25639,26485,255
26485,28909,255
28909,25616,255
25616,28893,255
28893,25537,255
25537,25513,255
25487,25483,255
25487,50176,267
25483,28885,255
28885,27547,255
50728,25709,226
25667,25663,788
25667,25657,188
25667,25650,6
25734,28471,699
28471,25829,226
28471,26154,306
28471,28472,5
28471,26271,58
28471,46813,104
25829,26078,226
25829,25682,161
26078,25659,226
25659,28914,226
28914,26075,226
40104,40115,226
40104,26526,344
40115,40116,409
40116,48473,226
40116,28949,183
48473,41961,226
26156,26157,226
26156,41200,487
26157,25479,226
25479,44423,569
44423,26354,569
26354,25474,569
25474,43616,569
43616,26911,4
43616,43377,2
26518,28889,287
26518,26161,654
28889,42886,592
42886,28888,592
28888,45012,287
28888,26303,305
45012,41025,287
41025,29304,287
26455,26024,287
26024,25605,461
25605,26293,287
25605,26526,174
26293,25626,640
25626,25632,287
25626,26301,353
25708,25673,287
25673,25830,287
25673,46813,175
25673,26271,4
28891,42107,265
28891,25502,461
42107,40093,265
25598,25606,618
25606,26306,618
26306,41607,265
26306,26300,353
28117,26471,765
26471,26472,765
50725,26846,265
27647,43751,1595
43751,25878,1595
28928,25705,609
25705,25686,609
25705,43360,183
25686,26263,609
26263,41981,265
26263,41980,344
41981,26261,265
26261,26262,912
26262,41295,265
26262,35688,647
41295,26068,265
26068,28926,568
28926,41956,568
28926,28919,2
28926,42164,2
26070,26069,570
26069,41294,267
26069,26068,303
41294,26103,267
26103,26104,961
26104,25692,267
26104,25694,694
25692,26106,620
26106,25685,620
25685,28927,620
28927,27622,267
28927,26496,353
27624,43750,1620
27624,27646,17
50731,25709,267
25640,28906,783
28906,27560,267
28906,26341,516
42123,40449,611
40449,26477,611
50176,42158,267
42158,27547,723
26517,28889,303
26517,44760,125
26517,25469,10
26303,42100,305
42100,26207,1129
26207,43488,647
26207,25524,480
26207,26266,2
43488,26347,647
26347,26349,647
26349,25522,844
25522,28898,500
25522,42106,344
28898,25609,500
25609,28117,500
50727,26846,303
26119,25762,303
25762,25751,303
25751,26116,303
26116,26115,303
26115,25707,647
25707,26261,647
35688,25633,303
35688,28923,344
26301,26103,694
25694,41246,694
41246,26126,341
41246,28994,353
26126,25761,341
25761,26128,341
26128,25750,341
25750,41247,341
41247,26130,449
50767,25709,341
26341,28899,516
28899,26351,516
26351,25515,516
25515,38112,694
25515,26299,175
38112,42161,694
26266,25479,343
26266,26265,840
48463,28246,175
48463,26502,627
50734,25709,175
26299,25488,175
25488,26336,175
26336,25486,175
25486,42162,175
42162,26334,175
26334,25472,175
25472,25471,175
25472,41958,2
25471,25473,175
25473,41958,175
41958,41852,177
41852,27553,175
41852,27550,2
41853,40098,197
41853,40159,8
40098,40159,197
40159,40099,205
40099,41849,197
40099,27823,8
41849,41850,197
41850,42163,197
42163,41851,197
41851,26349,197
50736,26846,324
46257,48463,817
19118,19119,57
19118,39907,10
19119,39907,57
39998,39993,87
39993,39992,107
39992,39991,107
50732,25709,341
26915,44761,341
26915,29217,213
26915,42160,241
26915,29219,10
44761,25779,159
44761,26540,182
25779,40138,159
40138,40152,159
40152,40136,341
40152,25767,2
40152,28926,2
40136,26381,467
40136,25765,2
26381,28954,341
26381,28966,126
28954,40135,341
28954,28952,2
40135,42889,341
42889,44478,159
42889,40153,182
44478,44479,159
44479,26399,159
26399,40134,159
40134,25765,159
25765,41838,159
25765,26321,2
41838,29301,159
29301,42096,618
42096,28943,618
28943,41836,618
41836,40145,397
41836,29212,223
40145,40143,397
40143,40697,397
40697,45014,620
45014,44422,382
45014,41393,420
45014,45017,108
44422,45016,603
45016,26528,635
45016,45014,182
45016,45013,118
26528,26529,428
26528,29216,209
26529,26530,428
26529,29226,209
26530,41962,635
26530,26316,2
41962,29213,635
29213,29302,635
29302,44840,188
29302,29227,209
29302,44841,238
44840,41842,188
41842,25767,188
25767,26523,188
25767,28929,2
26523,26379,188
26379,26391,188
26391,44477,188
44477,40155,188
40155,42888,188
42888,26524,357
26524,41610,357
41610,28952,465
28952,28929,467
28929,25748,469
25748,26321,357
25748,26654,108
25748,28926,2
25748,44526,2
26321,25773,188
26321,26556,169
26321,40152,2
25773,25784,188
25784,25778,188
25778,42097,188
42097,26606,355
42097,26916,2
26606,26689,397
26606,26684,167
25502,25514,459
25502,25503,2
26300,25531,353
25531,25515,353
26265,25496,840
25496,29304,353
25496,26156,487
26292,26293,353
26292,40118,308
26292,40115,183
28994,25692,353
41980,26115,344
26526,26255,669
26526,40112,174
26519,25494,824
25494,42100,824
42106,40095,344
40095,42123,344
40094,42158,456
2446,3562,8
3562,3563,8
8865,10400,177
20858,5995,10
20858,6118,10
19494,19798,18
19494,20851,429
19494,19809,2
19494,20480,21
50094,44830,236
50094,46241,190
44830,46457,236
46457,46217,236
46217,47150,236
47150,47323,236
47323,47152,236
47152,50127,228
50127,44013,204
50127,34248,4
50127,20864,6
50127,44222,190
50127,5989,8
44013,20832,8
44013,19679,41
44013,20872,2
44013,20283,192
44013,20871,2
20832,5988,231
20832,5989,99
20851,20480,320
20851,6117,114
16575,16580,379
16580,23290,355
16580,16579,24
23290,16579,355
16579,44076,4
16579,44498,146
16579,16594,24
16579,16885,205
41371,16594,58
41371,16525,214
50688,26659,179
28194,50165,332
50165,43618,179
50165,43638,153
43618,12041,179
40144,43615,179
12059,40072,150
43617,26673,150
43617,26679,147
26850,26655,327
26473,25532,369
26473,39184,369
42687,25619,223
25619,26231,223
26231,25631,223
25631,26235,223
26235,25655,223
25655,25668,223
25668,26238,223
26238,28694,223
28694,28697,376
28697,25712,376
51488,51489,223
51489,51486,223
51484,25763,223
25763,25769,329
25769,26051,329
26051,25795,329
29217,29228,223
29217,37531,118
29228,29301,223
29212,29210,223
29210,29225,223
29225,29207,223
29207,29215,223
29215,40697,223
29216,29208,209
29208,29214,209
29214,26529,209
29226,29211,209
29211,26530,209
29227,29218,209
29218,26606,201
29218,26916,108
29218,29219,8
26240,26241,313
26241,26242,313
26242,26501,209
26242,25734,104
51490,51492,209
51492,29305,209
50726,25709,209
28695,28696,356
28696,41198,209
28696,25740,147
41198,25662,209
25662,28905,209
28905,26229,209
26229,25610,209
25610,42686,209
42686,26234,209
15821,15824,32
15821,25121,26
15821,23352,6
15824,25121,22
15824,25141,10
25121,23352,31
25121,15565,27
23352,23300,35
23352,23337,6
23352,23418,6
26161,25493,654
25493,25510,480
25493,43613,174
25510,26519,480
25524,25600,480
25600,26204,480
26204,25620,480
25620,25635,480
25635,25647,596
25647,25653,655
25653,25829,161
25653,26277,319
25653,25830,165
25653,41298,10
25682,25711,161
25711,25878,161
41087,26527,179
26527,25673,179
46813,26271,279
26271,26270,597
26271,27833,58
26270,25634,597
25634,40105,487
25634,28911,6
25634,27560,104
40105,25602,487
25602,28900,487
28900,25525,487
25525,26266,487
41200,26489,670
26489,26516,670
26516,26517,175
26516,43616,495
50771,25709,256
50771,26846,52
26327,25528,557
25528,25538,308
25528,44105,249
40118,43696,308
43696,40107,308
40107,40162,308
40162,41956,831
40162,40136,10
40108,40109,325
40109,26526,325
25527,28902,325
25527,28996,275
50764,25709,262
50764,26846,46
26277,28913,319
26540,26541,184
26541,26548,184
26548,40152,184
40153,26609,182
26609,28942,182
28942,41841,182
41841,41839,300
41839,41963,300
41839,28941,2
41963,43936,300
43936,42245,300
42245,41965,300
41965,45016,300
41393,41964,167
41393,45016,32
41964,26396,277
26396,42887,277
42887,41840,277
41840,42104,169
41840,28941,108
42104,26398,169
26398,40137,169
40137,42888,169
26556,26565,169
26565,42097,169
37165,19290,157
5861,35097,14
5861,5860,40
35097,5851,14
39696,17829,14
39696,17828,14
20840,19549,249
20840,5549,117
20840,49602,91
40305,5880,40
