stop_id,stop_name,topological_rank,demand_weighted_rank,rank_shift
18548,השבעה/מעלות רפאל,6136.0,7640.0,-1504.0
40108,דוד אלעזר/אצ''ל,11644.0,7641.0,4003.0
15768,אגוז/הברוש,9281.0,7642.0,1639.0
24073,הבנים/חזית חמש,17811.0,7643.0,10168.0
19897,מסעף משמר הירדן,3266.0,7644.0,-4378.0
9423,דוד המלך/מאפו,7605.0,7645.0,-40.0
3329,הרצל/לח''י,9320.0,7646.0,1674.0
33894,רבן יוחנן בן זכאי/רבי יהודה הנשיא,13057.0,7647.0,5410.0
34158,אריה דושניצקי/חיים ברלב,7778.0,7648.0,130.0
11691,ששת הימים,9705.0,7649.0,2056.0
11072,כביש 3855/רבי יוסף קארו,4643.0,7650.0,-3007.0
51696,יהודיה/שיאון,5000.0,7651.0,-2651.0
35749,יוספטל,13248.0,7652.0,5596.0
410,ההדרים/הלוחמים,4849.0,7653.0,-2804.0
8410,עירייה,13767.0,7654.0,6113.0
22343,כצנלסון/קפלן אליעזר,15033.0,7655.0,7378.0
23047,דוד אלעזר /מרדכי מקלף,15627.0,7656.0,7971.0
3053,ככר רמת טבעון,7212.0,7657.0,-445.0
16182,וולפסון /עין גנים,20382.0,7658.0,12724.0
759,מסוף וולפסון,14979.5,7659.5,7320.0
42322,מסוף וולפסון,14979.5,7659.5,7320.0
24081,מחרוזת/נרדור,10641.0,7661.0,2980.0
38892,דובר שלום/ילג,8067.0,7662.0,405.0
46373,תאטרון ירושלים/דובנוב,13436.0,7663.0,5773.0
15850,מרכז מסחרי/יחזקאל קזז,14134.0,7664.0,6470.0
4387,מכללת אוהלו,4326.0,7665.0,-3339.0
6791,שדרות הנשיא הרצוג/שלמה שרירא,4220.0,7666.0,-3446.0
10233,דולצ'ין,11025.0,7667.0,3358.0
50343,אבן גבירול/שושנה פרסיץ,8464.0,7668.0,796.0
18925,צומת שורשים,1006.0,7669.0,-6663.0
47884,בית העלמין החדש,4327.0,7670.0,-3343.0
12992,ביה''ס נתיב/דרך ההגנה,15043.0,7671.0,7372.0
10594,קוליץ/גולומב,8265.0,7672.0,593.0
11307,אלמשאהד ב',3546.0,7673.0,-4127.0
42852,ת.רק''ל קרול,15518.0,7674.0,7844.0
24146,שנקר/ההסתדרות,1715.0,7675.0,-5960.0
9422,ז'בוטינסקי/שלום עליכם,10521.0,7676.0,2845.0
23841,מרכז גנים/נגבה,15579.0,7677.0,7902.0
51436,מרכז תאו/וינגייט,7293.0,7678.0,-385.0
39176,גולדה מאיר/יגאל אלון,11693.0,7679.0,4014.0
2199,בית אלפא/משמר העמק,9407.0,7680.0,1727.0
3655,בורלא/זלמן שניאור,8452.0,7681.0,771.0
25102,הרצל/שד. נורדאו,9426.0,7682.0,1744.0
4523,בן צבי/חופית,15616.5,7683.0,7933.5
15799,דוד סחרוב/אליעזר מזל,15295.0,7684.0,7611.0
338,דיזנגוף/הרצל,14662.0,7685.0,6977.0
51550,שיירת הר הצופים/יצחק הנדיב,9273.0,7686.0,1587.0
17381,אלטואחין/עומר בן אלח טאב,5352.0,7687.0,-2335.0
6067,קופת חולים כללית,3225.0,7688.0,-4463.0
22204,אולפנה/לוי,7042.0,7689.0,-647.0
26877,גאון הירדן/שד. השלום,6418.0,7690.0,-1272.0
34763,ארץ חמדה/יהודה המכבי,6396.0,7691.0,-1295.0
9233,צומת שיח' ענבר/אל סהל אל ג'דיד,9941.0,7692.0,2249.0
16343,הרקפת/היסמין,8280.0,7693.0,587.0
2705,המלך שלמה/המלך חזקיהו,9335.0,7694.0,1641.0
4196,מרכז ריינה,6212.0,7695.0,-1483.0
15992,צומת ג'לג'וליה,7111.0,7696.0,-585.0
26936,אודם/רימון,4751.0,7697.0,-2946.0
42571,חוגלה/דרור,9161.0,7698.0,1463.0
19458,הגיבורים/השיטה,697.0,7699.0,-7002.0
21866,גאולים/ההסתדרות,14133.0,7700.0,6433.0
23717,הנחושת/המלאכה,5297.0,7701.0,-2404.0
11017,שוקניון,14561.0,7702.0,6859.0
43291,היינריך הינה\יגאל ידין,15609.0,7703.0,7906.0
42886,שדרות גולדה מאיר/זלמן ארן,11139.0,7704.0,3435.0
9671,פלמ''ח/שבטי ישראל,8850.0,7705.0,1145.0
49455,אליהו הנביא/חגי הנביא,7201.0,7706.0,-505.0
28029,העבודה/האורים,5208.0,7707.0,-2499.0
17233,חסידה/מצדה,9850.0,7708.0,2142.0
27858,צומת תקומה,2157.0,7709.0,-5552.0
23696,ביטוח לאומי/ברקת,22148.0,7710.0,14438.0
25902,שד.ירושלים/שד.משה דיין,14022.0,7711.0,6311.0
4474,אבן גבירול,15616.5,7712.0,7904.5
49843,שדרות שלמה המלך/שדרות דוד המלך,17742.0,7713.0,10029.0
39838,מועדון פיס לנוער,5875.0,7714.0,-1839.0
23270,ברון הירש / מונטיפיורי,13506.0,7715.0,5791.0
42883,ת. רכבת תל אביב- סבידור/רציפים A,21398.0,7716.0,13682.0
2302,קרן היסוד/דן,19628.0,7717.0,11911.0
13872,סטופ/נווה יהושע,14679.0,7718.0,6961.0
6870,צומת רמת השופט,4987.0,7719.0,-2732.0
13675,עיריית תל אביב - יפו/אבן גבירול,21873.0,7720.0,14153.0
35913,ערערה/כביש ראשי 6,6761.0,7721.0,-960.0
41200,גולדה מאיר/אליהו מויאל,12302.0,7722.0,4580.0
41989,בית ספר בגין חט''ב/מיכאל גלפנשטיין,6675.0,7723.0,-1048.0
14235,המלכים/יהודה הנשיא,9741.0,7724.0,2017.0
10296,מרידור א,13161.0,7725.0,5436.0
21986,כצנלסון/אחד העם,9748.0,7726.0,2022.0
4125,צומת ברטעה,6617.0,7727.0,-1110.0
27242,ברלב/בורוכוב,7019.0,7728.0,-709.0
24133,יהודה הלוי/הרב כלף,11123.0,7729.0,3394.0
2939,שבדיה ד,4490.0,7730.0,-3240.0
19561,שדרות בגין/ירושלים הבירה,5850.0,7731.0,-1881.0
2472,איינשטיין/מרכז שביט,9233.0,7732.0,1501.0
3137,גאולה/אדנים,7904.0,7733.0,171.0
25305,בית ספר אלמנאר/עלי בן אבו טאלב,4718.0,7734.0,-3016.0
43304,מסוף משה ארנס/רציפים,16275.0,7735.0,8540.0
20105,צומת ג'וליס,4292.0,7736.0,-3444.0
35803,גולדה מאיר,4264.0,7737.0,-3473.0
35476,קרית הממשלה,9251.0,7738.0,1513.0
15788,מסעף נווה מונסון/כביש 461,11353.0,7739.0,3614.0
24612,התאנה/האביב,5321.5,7740.0,-2418.5
14187,משמר הירדן/דבורה הנביאה,18912.0,7741.0,11171.0
1152,שד. הנשיא וייצמן/סמטת חי טייב,8284.0,7742.0,542.0
5096,שד. שאול עמור/הגיא,7020.0,7743.0,-723.0
28200,הקנאים/דוד המלך,5501.0,7744.0,-2243.0
3810,התאנה/כביש 705,6810.0,7745.0,-935.0
11059,הרצוג / בן מהלל,14193.0,7746.0,6447.0
35538,כולבו הגליל,6926.5,7747.0,-820.5
19264,בי''ס שרת/מעלה יצחק,3532.0,7748.0,-4216.0
26761,דרך הראל/דרך יתיר,6589.0,7749.0,-1160.0
13381,מחרוזת/נרדור,10986.0,7750.0,3236.0
16544,הרב שלום שבזי / רמת הגולן,13421.0,7751.0,5670.0
10532,רב החובל/אדם,16855.0,7752.0,9103.0
48998,שדרות ירושלים/אריה תגר,9548.0,7753.0,1795.0
15853,קניון קרית אונו/שלמה המלך,11674.0,7754.0,3920.0
24127,המלאכה/הרוקמים,11777.0,7755.0,4022.0
25069,הרי יהודה/עין שמש,11964.0,7756.0,4208.0
17349,נתיב חן א,8928.0,7757.0,1171.0
22695,מחנה מצל''ח 6821,877.0,7758.0,-6881.0
16188,מחנה פיקוד העורף,9682.0,7759.0,1923.0
206,אירוס הארגמן/חבצלת החוף,15488.0,7760.0,7728.0
17661,מסעף סער,3699.0,7761.0,-4062.0
41296,סמילנסקי/ההגנה,10009.0,7762.0,2247.0
13701,אבן גבירול/שד' רוקח,21666.0,7763.0,13903.0
13032,דרך ז'בוטינסקי/דב גרונר,21891.0,7764.0,14127.0
10955,רש''י/דוד רזיאל,12506.0,7765.0,4741.0
38993,כביש 3631/מבוא השדות,6819.0,7766.0,-947.0
28004,אייר/שד.מנחם,8446.0,7767.0,679.0
19178,כביש 784/אל בוסתאן,3385.0,7768.0,-4383.0
3216,צומת נחל חדרה,3945.0,7769.0,-3824.0
36914,צופית/חסידה,4663.0,7770.0,-3107.0
26341,משטרת מרחב הנגב/שדרות ירושלים,13793.0,7771.0,6022.0
5278,'דגניה ב,1790.0,7772.0,-5982.0
8926,אל תווחיד/אל בטמה,5259.0,7773.0,-2514.0
40318,מועדון פיס לנוער,845.0,7774.0,-6929.0
9414,החאן/דוד רמז,10146.0,7775.0,2371.0
18078,נשיאי ישראל/מורד הגיא,9042.0,7776.0,1266.0
1936,דרך צרפת/יציאת אירופה,13977.0,7777.0,6200.0
37117,כביש 553/דרך רבין,3929.0,7778.0,-3849.0
10018,מירסקי/מינץ,16569.0,7779.0,8790.0
16325,יהושע שטמפפר/יהושע חנקין,19408.0,7780.0,11628.0
19898,מסעף גדות,3442.0,7781.0,-4339.0
9874,המרגלית/נשר,13107.0,7782.0,5325.0
27703,צומת אופקים/241,2793.0,7783.0,-4990.0
16331,שטמפפר/המכבים,20812.0,7784.0,13028.0
8145,גור אריה/נחל אשכול,12211.0,7785.0,4426.0
28765,בית ספר אלנג'אח,799.0,7786.0,-6987.0
29213,המרד/אליהו חכים,5977.0,7787.0,-1810.0
8830,רמות/מעוז,1080.0,7788.0,-6708.0
44469,חוף בוגרשוב/טיילת,21699.0,7789.0,13910.0
23044,תכלת/אבני חושן,11684.0,7790.0,3894.0
15148,צומת בארותיים,3874.0,7791.0,-3917.0
21341,איילה/דרך חיים,10942.0,7792.0,3150.0
16355,כנסת ישראל/רות,9483.0,7793.0,1690.0
39239,העצמאות/שלום סלח,4423.0,7794.0,-3371.0
28819,צומת לכיש,3906.0,7795.0,-3889.0
21327,בן גוריון/ההסתדרות,9716.0,7796.0,1920.0
22102,אילת/דוד רמז,17913.0,7797.0,10116.0
47028,גן בני ברית/מורדי הגטאות,11494.0,7798.0,3696.0
17313,לין,993.0,7799.0,-6806.0
11540,מצפה הבירה/כרמים,11267.0,7800.0,3467.0
19689,העצמאות/משעול התור,6251.0,7801.0,-1550.0
5277,'דגניה א,1754.0,7802.0,-6048.0
43659,שרה טולדנו,10730.0,7803.0,2927.0
3291,הזית/השזיף,7365.0,7804.0,-439.0
15297,בי''ס מקסים לוי,17205.0,7805.0,9400.0
492,אזור תעשיה קדימה,6210.0,7806.0,-1596.0
20214,דיר אל אסד/מועצה מקומית,6161.0,7807.0,-1646.0
47847,קליין/שדרות נהר הירקון,3944.0,7808.0,-3864.0
34471,שד. ירושלים/ששת הימים,8096.0,7809.0,287.0
26831,הגלעד/אחווה,5250.0,7810.0,-2560.0
14895,צומת חיבת ציון,4062.0,7811.0,-3749.0
48292,ת.רק''ל איסקוב/שד' ירושלים,11931.0,7812.0,4119.0
25522,בה''ס נתיבי עם/שדרות ירושלים,15557.0,7813.0,7744.0
12032,צומת רבדים,4588.0,7814.0,-3226.0
43275,אצטדיון בלומפילד/שלבים,19072.0,7815.0,11257.0
2026,הנביאים/אחד העם,7997.0,7816.0,181.0
2409,המגינים/בן גוריון,9604.0,7817.0,1787.0
7447,קנייבסקי/בבא סאלי,10676.0,7818.0,2858.0
43596,היכל התרבות/המכבים,18760.0,7819.0,10941.0
12196,פונדק עין יהב/חטמר,2526.0,7820.0,-5294.0
942,התדהר/התעשיה,2635.0,7821.0,-5186.0
12839,ירקון/ויתקין,18584.0,7822.0,10762.0
51573,מסעף מצודת נמרוד,3873.0,7823.0,-3950.0
19293,צומת טמרה,569.0,7824.0,-7255.0
9871,צביה ויצחק/החסידה,13937.0,7825.0,6112.0
5021,יפה נוף/הצבר,7025.0,7826.0,-801.0
24526,ששת הימים/גולומב,782.0,7827.0,-7045.0
25153,צומת ראש העין למערב/כביש 483,11147.0,7828.0,3319.0
484,הארז/השיקמים,6058.0,7829.0,-1771.0
24922,כביש 5710/תאנה,3538.0,7830.0,-4292.0
40134,שדרות לוי אשכול/אוסקר שינדלר,11451.0,7831.0,3620.0
50903,אליהו הנביא/חגי הנביא,7515.0,7832.0,-317.0
43782,התזמורת/הפסנתר,14163.0,7833.0,6330.0
9677,אריה בן אליעזר/ורדינון,14464.0,7834.0,6630.0
22172,עמק דותן/נחל געתון,6989.0,7835.0,-846.0
18149,בוקיעה אל ג'רביה/864,635.0,7836.0,-7201.0
22339,ירושלים/דוד הראובני,16371.0,7837.0,8534.0
27099,אורט/צפניה,10843.0,7838.0,3005.0
28158,שד.ירושלים/קדש,16227.0,7839.0,8388.0
10733,יחזקאל/הושע,21895.0,7840.0,14055.0
43521,מרכז מסחרי הסיירים/המרכבה,11315.0,7841.0,3474.0
28840,אחת עשרה הנקודות/שדרות וייצמן,7708.0,7842.0,-134.0
9979,יפה רום/התאנה,13559.0,7843.0,5716.0
5394,וינגייט/לח''י,9107.0,7844.0,1263.0
21553,המצודה/לח''י,17878.0,7845.0,10033.0
42807,מחלף העמקים/אלרואי,2974.0,7846.0,-4872.0
10549,יצחק נסים/חרמון,8641.0,7847.0,794.0
44501,שדרות נעמי שמר/אליהו,927.0,7848.0,-6921.0
3177,האורן/החצב,1850.0,7849.0,-5999.0
41396,קוסטה ריקה ב',13377.0,7850.0,5527.0
40891,אגם כנרת/שמורת נחל ערוגות,16869.0,7851.0,9018.0
14466,הר סיני/רביבים,7578.0,7852.0,-274.0
19704,חטיבת גולני/חיים משה שפירא,16300.0,7853.0,8447.0
40092,הרצל רוזנבלום/יהושוע יבין,23119.0,7854.0,15265.0
11632,שוקניון/אגריפס,9077.0,7855.0,1222.0
14729,5710/דרך הפיקוסים,3652.0,7856.0,-4204.0
25524,הצבי/הגלבוע,24787.0,7857.0,16930.0
46861,אלמרוחה/סמטה 9,971.0,7858.0,-6887.0
27293,קרית ספר/אליהו התשבי,11748.0,7859.0,3889.0
19713,מסעף עברון,8092.0,7860.0,232.0
21279,צומת אשבל,1615.0,7861.0,-6246.0
15747,שדרות ירושלים/רוזמרין,6191.0,7862.0,-1671.0
16144,ירושלים/העמל,5877.0,7863.0,-1986.0
3362,המרגנית/הנוריות,7761.0,7864.0,-103.0
9547,הרב הרצוג/שח''ל,16939.0,7865.0,9074.0
19774,צאלים / השיקמה,4548.0,7866.0,-3318.0
21211,כפר כנא ב'/בי''ס חט''ב א,2799.0,7867.0,-5068.0
28850,ז'בוטינסקי,13134.0,7868.0,5266.0
16508,דרך הציונות/יונה,7261.0,7869.0,-608.0
3493,בית ספר בית יעקב/הרב משקובסקי,4442.0,7870.0,-3428.0
29360,הרב נורוק/אברבנאל,20019.0,7871.0,12148.0
40509,אלי הורוביץ/יצחק מודעי,12077.0,7872.0,4205.0
5803,מעלה המסגד/האומנים,4639.0,7873.0,-3234.0
36041,מרכז תרבות אלקאסמי,1353.0,7874.0,-6521.0
38371,שדרות מנחם בגין/חיים הרצוג,6963.0,7875.0,-912.0
50250,אברהם בר/דוד סחרוב,12788.0,7876.0,4912.0
10617,הרוזמרין/לבונה,14609.0,7877.0,6732.0
51013,קזן/שבטי ישראל,9466.0,7878.0,1588.0
41854,השבטים/הגדודים,10381.0,7879.0,2502.0
29175,אלח'זאן/כ. אלנוראס,682.0,7880.0,-7198.0
13046,חיבת ציון/הרא''ה,18595.0,7881.0,10714.0
16324,יהושע שטמפפר / יהושע חנקין,18532.0,7882.0,10650.0
26238,גן הפעמון/חבצלת הנגב,7874.0,7883.0,-9.0
34175,העצמאות/אהרון אוזן,8780.0,7884.0,896.0
16847,גורודיסקי/מנוחה ונחלה,19102.0,7885.0,11217.0
14963,וייצמן/נחל בשור,13320.0,7886.0,5434.0
9292,דהומיי/הרפובליקה הדומיניקנית,12852.0,7887.0,4965.0
18,מרכז לבריאות הנפש לב השרון,4576.0,7888.0,-3312.0
2589,האיצטדיון/שנקר,2748.0,7889.0,-5141.0
15818,רוטשילד/ביל''ו,21312.0,7890.0,13422.0
39219,צומת גדות/918,3599.0,7891.0,-4292.0
20784,נשר/שחף,5474.0,7892.0,-2418.0
17737,מסעף בן עמי,5294.0,7893.0,-2599.0
850,אז''ר/תל חי,5559.0,7894.0,-2335.0
10076,עוזיאל/מתנדבים,13297.0,7895.0,5402.0
25322,עומר בן אל ח'טאב/עלי בן אבו טאלב,4259.0,7896.0,-3637.0
51631,המייסדים/הגליל,15051.0,7897.0,7154.0
39496,צאלון/אשל,1040.0,7898.0,-6858.0
22737,שד' העצמאות/בלפור,12565.0,7899.0,4666.0
35915,ערערה/יציאה דרומית,5635.0,7900.0,-2265.0
20920,צומת מורשת,4391.0,7901.0,-3510.0
42657,טיילת חתני פרס ישראל/נעומי שמר,3839.0,7902.0,-4063.0
610,הנשר/הזמיר,13548.0,7903.0,5645.0
24559,מרכז הוד השרון/הבנים,8834.0,7904.0,930.0
24152,תל גיבורים/המצודה,12740.0,7905.0,4835.0
43415,שדרות שעורה/שדרות רימון,4345.0,7906.0,-3561.0
15363,רגבים/אהרון לובלין,16653.0,7907.0,8746.0
16019,שדרות העצמאות/אהרון חג'ג',9905.0,7908.0,1997.0
29066,בית העלמין,5560.0,7909.0,-2349.0
40614,אלקודס 5,5581.0,7910.0,-2329.0
455,צומת הדסים,5006.0,7911.0,-2905.0
39240,יצחק בן צבי/שטיינברג,4760.0,7912.0,-3152.0
26640,צומת משאבי שדה,3494.0,7913.0,-4419.0
9203,דרך ג'בל מוכבר,9043.0,7914.0,1129.0
253,מרכז ביג/שדרות גיבורי ישראל,10659.0,7915.0,2744.0
2209,דגניה/ורבורג,11617.0,7916.0,3701.0
26272,הרב משאש/הרב קלישר,11667.0,7917.0,3750.0
12356,ת. מרכזית אילת/שדרות התמרים,5110.0,7918.0,-2808.0
3145,החשמונאים/בית אילדן,6850.0,7919.0,-1069.0
42410,רחובות הנהר/חביבה רייק,11597.0,7920.0,3677.0
42513,דרך גד פיינשטיין/מוטי קינד,11768.0,7921.0,3847.0
11446,שדרות נווה יעקב/משה דיין,16203.0,7922.0,8281.0
2316,שדרות חן/בורלא,9450.0,7923.0,1527.0
11844,הג'וינט/דרך בלפור,6478.0,7924.0,-1446.0
6916,אזור תעשיה רמת ישי,5519.0,7925.0,-2406.0
39733,הנגב/דרך הים,8056.0,7926.0,130.0
51415,אלטואחין/עומר בן אלח טאב,7132.0,7927.0,-795.0
27590,דוד בוזגלו/טייסים,7183.0,7928.0,-745.0
13713,כיכר המדינה/ויצמן,20756.0,7929.0,12827.0
18270,בית ספר חקלאי,4708.0,7930.0,-3222.0
3152,מסעף טירת כרמל/ז'בוטינסקי,10007.0,7931.0,2076.0
42076,בית ספר תיכון חמאד,7394.5,7932.0,-537.5
24135,ויצמן/סוקולוב,19520.0,7933.0,11587.0
4080,ערערה מזרח,7740.0,7934.0,-194.0
22166,עמק החולה/גינת החולה,10804.0,7935.0,2869.0
3351,מתנ''ס/ז'בוטינסקי,9797.0,7936.0,1861.0
13852,רזיאל/אלוף דוד,14069.0,7937.0,6132.0
7571,רבי עקיבא/שדרות אביי ורבא,19653.0,7938.0,11715.0
7663,צומת כפר אדומים,2412.0,7939.0,-5527.0
19767,בן עמי/יוסף גדיש,9569.0,7940.0,1629.0
24029,כצנלסון/יוספטל,3526.0,7941.0,-4415.0
27561,דרך ג'ו יוסף אלון/מגידו,11637.0,7942.0,3695.0
21414,אהרונוביץ'/דוד רמז,23692.0,7943.0,15749.0
11360,בית חולים מקאסד כניסה ראשית/ראבעה אל עדוויה,9214.0,7944.0,1270.0
9495,בר כוכבא/הנח''ל,8429.0,7945.0,484.0
5139,מרכז מסחרי/יוסף ברזילי,12406.0,7946.0,4460.0
12165,שדרות התמרים/שפיפון,271.0,7947.0,-7676.0
28106,צומת מלאכי לצפון/כביש 40,4992.0,7948.0,-2956.0
28426,שוק עירוני,4411.0,7949.0,-3538.0
43305,מסוף משה ארנס/רציפים,9584.0,7950.0,1634.0
16666,שיטה/שיקמה,6307.0,7951.0,-1644.0
8687,אגרות משה/כהנמן,16007.0,7952.0,8055.0
14410,הליבנה/הנשיא,8100.0,7953.0,147.0
9795,יפה רום/התאנה,13043.0,7954.0,5089.0
26706,צומת תל שבע,2728.0,7955.0,-5227.0
2052,המגינים/הבנקים,8039.0,7956.0,83.0
25376,מגדיאל/פדויים,12181.0,7957.0,4224.0
35990,גן ציבורי/דרך מנחם בגין,7954.0,7958.0,-4.0
13164,העלייה/פלורנטין,19003.0,7959.0,11044.0
26169,העצמאות/תש''ח,15255.0,7960.0,7295.0
10662,פלמ''ח/מבצע נחשון,8371.0,7961.0,410.0
539,אלקלעי/יפתח הגלעדי,14966.0,7962.0,7004.0
17829,צומת כאוכב,5154.0,7963.0,-2809.0
190,חוף פולג/רמת פולג,1014.0,7964.0,-6950.0
17693,דרך השיירה/רמב''ם,5435.0,7965.0,-2530.0
14175,גלגלי הפלדה/יוחנן הסנדלר,9765.0,7966.0,1799.0
2095,גדליהו/דורי,9494.0,7967.0,1527.0
