stop_id,population_served,demand_weight
8993,1363.8961780978573,0.00035364332344290836
10643,1416.551046880145,0.00035286325019235666
23272,2057.7423723572024,0.0003524368957056459
13694,1200.0363462632795,0.00035002923344050436
745,1481.569104681501,0.00034878855587519705
13274,877.7548302863013,0.00034848453859385873
13338,1648.9672472498712,0.0003426654653231953
29345,1426.4849409529234,0.00034226392413434407
9026,1312.7685810679693,0.0003422159998341806
38939,1222.426264699626,0.0003403310335968374
43486,1088.6503470358246,0.00034017316324438
10746,1337.1795893581104,0.00033795470980697596
14027,1478.1825676339765,0.0003361624648110337
14030,1548.525590922355,0.0003357884266685974
24400,1429.0340929168033,0.0003338040219542437
14056,1316.903612618134,0.000333528711216766
9027,1272.6883031782688,0.000332944947430174
14025,1523.4191471974798,0.00033034424590268693
10711,1342.1738449586885,0.0003301887942348821
23998,1067.985677516725,0.0003290975344188139
13026,1189.500206514337,0.0003252051445973389
45040,1099.3266246819423,0.00032327327289251924
14343,1391.5629088160313,0.00032320729825612346
23994,1137.856322967733,0.00032119798474857983
13554,1169.2786483692626,0.0003204791310014803
13037,906.772284779177,0.0003204731969938349
24291,1840.7549768854124,0.0003201387369473998
29353,1359.5382787248689,0.0003200602600277879
25215,1833.0473094554172,0.000319222269905216
12910,670.12762124284,0.0003183348282251604
13330,1204.763041578514,0.0003157925678339871
29346,1595.5023831335714,0.0003143126711775245
13199,985.7965353263503,0.0003136558668228442
13652,1041.2995709659133,0.000311112239940257
14052,1332.5547569180915,0.0003110379412700362
14024,1338.972382231369,0.00031091514211876867
13151,1464.3450752270462,0.00031066351234998024
10642,1246.5414417283619,0.0003105138114129343
9469,1221.2230461719855,0.0003099423332493333
13039,1310.252408913259,0.00030890525899730244
15558,1196.935256249068,0.00030692621765259447
23999,1392.4677130695782,0.0003056311716288116
13067,713.5139257142698,0.00030535304035994923
14344,1331.3796695604565,0.00030512487852038116
45041,1072.6564621813666,0.00030492730614512767
9025,1165.0014004011505,0.00030477323398352043
